"age","cum.deaths","daily.deaths","code","date"
"0-4",0,NA,"GA",2020-04-27
"10-14",0,NA,"GA",2020-04-27
"15-19",0,NA,"GA",2020-04-27
"20-24",1,NA,"GA",2020-04-27
"25-29",5,NA,"GA",2020-04-27
"30-34",17,NA,"GA",2020-04-27
"35-39",10,NA,"GA",2020-04-27
"40-44",12,NA,"GA",2020-04-27
"45-49",29,NA,"GA",2020-04-27
"5-9",0,NA,"GA",2020-04-27
"50-54",46,NA,"GA",2020-04-27
"55-59",69,NA,"GA",2020-04-27
"60-64",121,NA,"GA",2020-04-27
"65-69",163,NA,"GA",2020-04-27
"70-74",162,NA,"GA",2020-04-27
"75-79",195,NA,"GA",2020-04-27
"80-84",181,NA,"GA",2020-04-27
"85-89",157,NA,"GA",2020-04-27
"90+",145,NA,"GA",2020-04-27
"0-4",0,0,"GA",2020-04-28
"0-4",0,0,"GA",2020-04-29
"0-4",0,0,"GA",2020-04-30
"0-4",0,0,"GA",2020-05-01
"0-4",0,0,"GA",2020-05-02
"0-4",0,0,"GA",2020-05-03
"0-4",0,0,"GA",2020-05-04
"0-4",0,0,"GA",2020-05-05
"10-14",0,0,"GA",2020-04-28
"10-14",0,0,"GA",2020-04-29
"10-14",0,0,"GA",2020-04-30
"10-14",0,0,"GA",2020-05-01
"10-14",0,0,"GA",2020-05-02
"10-14",0,0,"GA",2020-05-03
"10-14",0,0,"GA",2020-05-04
"10-14",0,0,"GA",2020-05-05
"15-19",0,0,"GA",2020-04-28
"15-19",0,0,"GA",2020-04-29
"15-19",0,0,"GA",2020-04-30
"15-19",0,0,"GA",2020-05-01
"15-19",0,0,"GA",2020-05-02
"15-19",0,0,"GA",2020-05-03
"15-19",0,0,"GA",2020-05-04
"15-19",0,0,"GA",2020-05-05
"20-24",1,0,"GA",2020-04-28
"20-24",1,0,"GA",2020-04-29
"20-24",1,0,"GA",2020-04-30
"20-24",1,0,"GA",2020-05-01
"20-24",1,0,"GA",2020-05-02
"20-24",1,0,"GA",2020-05-03
"20-24",1,0,"GA",2020-05-04
"20-24",1,0,"GA",2020-05-05
"25-29",5,0,"GA",2020-04-28
"25-29",5,0,"GA",2020-04-29
"25-29",5,0,"GA",2020-04-30
"25-29",5,0,"GA",2020-05-01
"25-29",5,0,"GA",2020-05-02
"25-29",5,0,"GA",2020-05-03
"25-29",5,0,"GA",2020-05-04
"25-29",5,0,"GA",2020-05-05
"30-34",17,0,"GA",2020-04-28
"30-34",17,0,"GA",2020-04-29
"30-34",17,0,"GA",2020-04-30
"30-34",17,0,"GA",2020-05-01
"30-34",17,0,"GA",2020-05-02
"30-34",17,0,"GA",2020-05-03
"30-34",17,0,"GA",2020-05-04
"30-34",17,0,"GA",2020-05-05
"35-39",10,0,"GA",2020-04-28
"35-39",10,0,"GA",2020-04-29
"35-39",10,0,"GA",2020-04-30
"35-39",10,0,"GA",2020-05-01
"35-39",10,0,"GA",2020-05-02
"35-39",10,0,"GA",2020-05-03
"35-39",10,0,"GA",2020-05-04
"35-39",10,0,"GA",2020-05-05
"40-44",12,0,"GA",2020-04-28
"40-44",12,0,"GA",2020-04-29
"40-44",12,0,"GA",2020-04-30
"40-44",12,0,"GA",2020-05-01
