"age","code","date","daily.deaths","cum.deaths"
"30-39","AK",2020-06-28,0,2
"40-49","AK",2020-06-28,0,0
"50-59","AK",2020-06-28,0,1
"60-69","AK",2020-06-28,0,2
"70-79","AK",2020-06-28,0,7
"80+","AK",2020-06-28,0,2
"0-9","AK",2020-06-29,0,0
"10-19","AK",2020-06-29,0,0
"20-29","AK",2020-06-29,0,0
"30-39","AK",2020-06-29,0,2
"40-49","AK",2020-06-29,0,0
"50-59","AK",2020-06-29,0,1
"60-69","AK",2020-06-29,0,2
"70-79","AK",2020-06-29,0,7
"80+","AK",2020-06-29,0,2
"0-9","AK",2020-06-30,0,0
"10-19","AK",2020-06-30,0,0
"20-29","AK",2020-06-30,0,0
"30-39","AK",2020-06-30,0,2
"40-49","AK",2020-06-30,0,0
"50-59","AK",2020-06-30,0,1
"60-69","AK",2020-06-30,0,2
"70-79","AK",2020-06-30,0,7
"80+","AK",2020-06-30,0,2
"0-9","AK",2020-07-01,0,0
"10-19","AK",2020-07-01,0,0
"20-29","AK",2020-07-01,0,0
"30-39","AK",2020-07-01,0,2
"40-49","AK",2020-07-01,0,0
"50-59","AK",2020-07-01,0,1
"60-69","AK",2020-07-01,0,2
"70-79","AK",2020-07-01,0,7
"80+","AK",2020-07-01,0,2
"0-9","AK",2020-07-02,0,0
"10-19","AK",2020-07-02,0,0
"20-29","AK",2020-07-02,0,0
"30-39","AK",2020-07-02,0,2
"40-49","AK",2020-07-02,0,0
"50-59","AK",2020-07-02,0,1
"60-69","AK",2020-07-02,0,2
"70-79","AK",2020-07-02,0,7
"80+","AK",2020-07-02,0,2
"0-9","AK",2020-07-03,0,0
"10-19","AK",2020-07-03,0,0
"20-29","AK",2020-07-03,0,0
"30-39","AK",2020-07-03,0,2
"40-49","AK",2020-07-03,0,0
"50-59","AK",2020-07-03,0,1
"60-69","AK",2020-07-03,0,2
"70-79","AK",2020-07-03,0,7
"80+","AK",2020-07-03,1,3
"0-9","AK",2020-07-04,0,0
"10-19","AK",2020-07-04,0,0
"20-29","AK",2020-07-04,0,0
"30-39","AK",2020-07-04,0,2
"40-49","AK",2020-07-04,0,0
"50-59","AK",2020-07-04,0,1
"60-69","AK",2020-07-04,0,2
"70-79","AK",2020-07-04,1,8
"80+","AK",2020-07-04,0,3
"0-9","AK",2020-07-05,0,0
"10-19","AK",2020-07-05,0,0
"20-29","AK",2020-07-05,0,0
"30-39","AK",2020-07-05,0,2
"40-49","AK",2020-07-05,0,0
"50-59","AK",2020-07-05,0,1
"60-69","AK",2020-07-05,0,2
"70-79","AK",2020-07-05,0,8
"80+","AK",2020-07-05,0,3
"0-9","AK",2020-07-06,0,0
"10-19","AK",2020-07-06,0,0
"20-29","AK",2020-07-06,0,0
"30-39","AK",2020-07-06,0,2
"40-49","AK",2020-07-06,0,0
"50-59","AK",2020-07-06,0,1
"60-69","AK",2020-07-06,0,2
"70-79","AK",2020-07-06,0,8
"80+","AK",2020-07-06,0,3
"0-9","AK",2020-07-07,0,0
"10-19","AK",2020-07-07,0,0
"20-29","AK",2020-07-07,0,0
"30-39","AK",2020-07-07,0,2
"40-49","AK",2020-07-07,0,0
"50-59","AK",2020-07-07,0,1
"60-69","AK",2020-07-07,0,2
"70-79","AK",2020-07-07,1,9
"80+","AK",2020-07-07,0,3
"0-9","AK",2020-07-08,0,0
"10-19","AK",2020-07-08,0,0
"20-29","AK",2020-07-08,0,0
"30-39","AK",2020-07-08,0,2
"40-49","AK",2020-07-08,0,0
"50-59","AK",2020-07-08,0,1
"60-69","AK",2020-07-08,0,2
"70-79","AK",2020-07-08,0,9
"80+","AK",2020-07-08,0,3
"0-9","AK",2020-07-09,0,0
"10-19","AK",2020-07-09,0,0
"20-29","AK",2020-07-09,0,0
"30-39","AK",2020-07-09,0,2
"40-49","AK",2020-07-09,0,0
"50-59","AK",2020-07-09,0,1
"60-69","AK",2020-07-09,0,2
"70-79","AK",2020-07-09,0,9
"80+","AK",2020-07-09,0,3
"0-9","AK",2020-07-10,0,0
"10-19","AK",2020-07-10,0,0
"20-29","AK",2020-07-10,0,0
"30-39","AK",2020-07-10,0,2
"40-49","AK",2020-07-10,0,0
"50-59","AK",2020-07-10,0,1
"60-69","AK",2020-07-10,0,2
"70-79","AK",2020-07-10,0,9
"80+","AK",2020-07-10,0,3
"0-9","AK",2020-07-11,0,0
"10-19","AK",2020-07-11,0,0
"20-29","AK",2020-07-11,0,0
"30-39","AK",2020-07-11,0,2
"40-49","AK",2020-07-11,0,0
"50-59","AK",2020-07-11,0,1
"60-69","AK",2020-07-11,0,2
"70-79","AK",2020-07-11,0,9
"80+","AK",2020-07-11,0,3
"0-9","AK",2020-07-12,0,0
"10-19","AK",2020-07-12,0,0
"20-29","AK",2020-07-12,0,0
"30-39","AK",2020-07-12,0,2
"40-49","AK",2020-07-12,0,0
"50-59","AK",2020-07-12,0,1
"60-69","AK",2020-07-12,0,2
"70-79","AK",2020-07-12,0,9
"80+","AK",2020-07-12,0,3
"0-9","AK",2020-07-13,0,0
"10-19","AK",2020-07-13,0,0
"20-29","AK",2020-07-13,0,0
"30-39","AK",2020-07-13,0,2
"40-49","AK",2020-07-13,0,0
"50-59","AK",2020-07-13,0,1
"60-69","AK",2020-07-13,0,2
"70-79","AK",2020-07-13,0,9
"80+","AK",2020-07-13,0,3
"0-9","AK",2020-07-14,0,0
"10-19","AK",2020-07-14,0,0
"20-29","AK",2020-07-14,0,0
"30-39","AK",2020-07-14,0,2
"40-49","AK",2020-07-14,0,0
"50-59","AK",2020-07-14,0,1
"60-69","AK",2020-07-14,0,2
"70-79","AK",2020-07-14,0,9
"80+","AK",2020-07-14,0,3
"0-9","AK",2020-07-15,0,0
"10-19","AK",2020-07-15,0,0
"20-29","AK",2020-07-15,0,0
"30-39","AK",2020-07-15,0,2
"40-49","AK",2020-07-15,0,0
"50-59","AK",2020-07-15,0,1
"60-69","AK",2020-07-15,0,2
"70-79","AK",2020-07-15,0,9
"80+","AK",2020-07-15,0,3
"0-9","AK",2020-07-16,0,0
"10-19","AK",2020-07-16,0,0
"20-29","AK",2020-07-16,0,0
"30-39","AK",2020-07-16,0,2
"40-49","AK",2020-07-16,0,0
"50-59","AK",2020-07-16,0,1
"60-69","AK",2020-07-16,0,2
"70-79","AK",2020-07-16,0,9
"80+","AK",2020-07-16,0,3
"0-9","AK",2020-07-17,0,0
"10-19","AK",2020-07-17,0,0
"20-29","AK",2020-07-17,0,0
"30-39","AK",2020-07-17,0,2
"40-49","AK",2020-07-17,0,0
"50-59","AK",2020-07-17,0,1
"60-69","AK",2020-07-17,0,2
"70-79","AK",2020-07-17,0,9
"80+","AK",2020-07-17,0,3
"0-9","AK",2020-07-18,0,0
"10-19","AK",2020-07-18,0,0
"20-29","AK",2020-07-18,0,0
"30-39","AK",2020-07-18,0,2
"40-49","AK",2020-07-18,0,0
"50-59","AK",2020-07-18,1,2
"60-69","AK",2020-07-18,0,2
"70-79","AK",2020-07-18,0,9
"80+","AK",2020-07-18,0,3
"0-9","AK",2020-07-19,0,0
"10-19","AK",2020-07-19,0,0
"20-29","AK",2020-07-19,0,0
"30-39","AK",2020-07-19,0,2
"40-49","AK",2020-07-19,0,0
"50-59","AK",2020-07-19,0,2
"60-69","AK",2020-07-19,0,2
"70-79","AK",2020-07-19,0,9
"80+","AK",2020-07-19,0,3
"0-9","AK",2020-07-20,0,0
"10-19","AK",2020-07-20,0,0
"20-29","AK",2020-07-20,0,0
"30-39","AK",2020-07-20,0,2
"40-49","AK",2020-07-20,0,0
"50-59","AK",2020-07-20,0,2
"60-69","AK",2020-07-20,0,2
"70-79","AK",2020-07-20,0,9
"80+","AK",2020-07-20,0,3
"0-9","AK",2020-07-21,0,0
"10-19","AK",2020-07-21,0,0
"20-29","AK",2020-07-21,0,0
"30-39","AK",2020-07-21,0,2
"40-49","AK",2020-07-21,0,0
"50-59","AK",2020-07-21,0,2
"60-69","AK",2020-07-21,0,2
"70-79","AK",2020-07-21,0,9
"80+","AK",2020-07-21,0,3
"0-9","AK",2020-07-22,0,0
"10-19","AK",2020-07-22,0,0
"20-29","AK",2020-07-22,0,0
"30-39","AK",2020-07-22,0,2
"40-49","AK",2020-07-22,0,0
"50-59","AK",2020-07-22,0,2
"60-69","AK",2020-07-22,0,2
"70-79","AK",2020-07-22,0,9
"80+","AK",2020-07-22,1,4
"0-9","AK",2020-07-23,0,0
"10-19","AK",2020-07-23,0,0
"20-29","AK",2020-07-23,0,0
"30-39","AK",2020-07-23,0,2
"40-49","AK",2020-07-23,0,0
"50-59","AK",2020-07-23,0,2
"60-69","AK",2020-07-23,0,2
"70-79","AK",2020-07-23,0,9
"80+","AK",2020-07-23,0,4
"0-9","AK",2020-07-24,0,0
"10-19","AK",2020-07-24,0,0
"20-29","AK",2020-07-24,0,0
"30-39","AK",2020-07-24,0,2
"40-49","AK",2020-07-24,0,0
"50-59","AK",2020-07-24,0,2
"60-69","AK",2020-07-24,0,2
"70-79","AK",2020-07-24,0,9
"80+","AK",2020-07-24,0,4
"0-9","AK",2020-07-25,0,0
"10-19","AK",2020-07-25,0,0
"20-29","AK",2020-07-25,0,0
"30-39","AK",2020-07-25,0,2
"40-49","AK",2020-07-25,0,0
"50-59","AK",2020-07-25,0,2
"60-69","AK",2020-07-25,0,2
"70-79","AK",2020-07-25,1,10
"80+","AK",2020-07-25,0,4
"0-9","AK",2020-07-26,0,0
"10-19","AK",2020-07-26,0,0
"20-29","AK",2020-07-26,0,0
"30-39","AK",2020-07-26,0,2
"40-49","AK",2020-07-26,0,0
"50-59","AK",2020-07-26,0,2
"60-69","AK",2020-07-26,0,2
"70-79","AK",2020-07-26,0,10
"80+","AK",2020-07-26,0,4
"0-9","AK",2020-07-27,0,0
"10-19","AK",2020-07-27,0,0
"20-29","AK",2020-07-27,0,0
"30-39","AK",2020-07-27,0,2
"40-49","AK",2020-07-27,0,0
"50-59","AK",2020-07-27,0,2
"60-69","AK",2020-07-27,1,3
"70-79","AK",2020-07-27,0,10
"80+","AK",2020-07-27,0,4
"0-9","AK",2020-07-28,0,0
"10-19","AK",2020-07-28,0,0
"20-29","AK",2020-07-28,0,0
"30-39","AK",2020-07-28,0,2
"40-49","AK",2020-07-28,0,0
"50-59","AK",2020-07-28,0,2
"60-69","AK",2020-07-28,0,3
"70-79","AK",2020-07-28,0,10
"80+","AK",2020-07-28,0,4
"0-9","AK",2020-07-29,0,0
"10-19","AK",2020-07-29,0,0
"20-29","AK",2020-07-29,0,0
"30-39","AK",2020-07-29,0,2
"40-49","AK",2020-07-29,1,1
"50-59","AK",2020-07-29,0,2
"60-69","AK",2020-07-29,0,3
"70-79","AK",2020-07-29,0,10
"80+","AK",2020-07-29,0,4
"0-9","AK",2020-07-30,0,0
"10-19","AK",2020-07-30,0,0
"20-29","AK",2020-07-30,0,0
"30-39","AK",2020-07-30,0,2
"40-49","AK",2020-07-30,0,1
"50-59","AK",2020-07-30,0,2
"60-69","AK",2020-07-30,0,3
"70-79","AK",2020-07-30,0,10
"80+","AK",2020-07-30,0,4
"0-9","AK",2020-07-31,0,0
"10-19","AK",2020-07-31,0,0
"20-29","AK",2020-07-31,0,0
"30-39","AK",2020-07-31,0,2
"40-49","AK",2020-07-31,0,1
"50-59","AK",2020-07-31,0,2
"60-69","AK",2020-07-31,0,3
"70-79","AK",2020-07-31,1,11
"80+","AK",2020-07-31,0,4
"0-9","AK",2020-08-01,0,0
"10-19","AK",2020-08-01,0,0
"20-29","AK",2020-08-01,0,0
"30-39","AK",2020-08-01,0,2
"40-49","AK",2020-08-01,0,1
"50-59","AK",2020-08-01,1,3
"60-69","AK",2020-08-01,0,3
"70-79","AK",2020-08-01,0,11
"80+","AK",2020-08-01,0,4
"0-9","AK",2020-08-02,0,0
"10-19","AK",2020-08-02,0,0
"20-29","AK",2020-08-02,0,0
"30-39","AK",2020-08-02,0,2
"40-49","AK",2020-08-02,0,1
"50-59","AK",2020-08-02,0,3
"60-69","AK",2020-08-02,0,3
"70-79","AK",2020-08-02,0,11
"80+","AK",2020-08-02,0,4
"0-9","AK",2020-08-03,0,0
"10-19","AK",2020-08-03,0,0
"20-29","AK",2020-08-03,0,0
"30-39","AK",2020-08-03,0,2
"40-49","AK",2020-08-03,0,1
"50-59","AK",2020-08-03,0,3
"60-69","AK",2020-08-03,0,3
"70-79","AK",2020-08-03,1,12
"80+","AK",2020-08-03,0,4
"0-9","AK",2020-08-04,0,0
"10-19","AK",2020-08-04,0,0
"20-29","AK",2020-08-04,0,0
"30-39","AK",2020-08-04,0,2
"40-49","AK",2020-08-04,0,1
"50-59","AK",2020-08-04,0,3
"60-69","AK",2020-08-04,0,3
"70-79","AK",2020-08-04,0,12
"80+","AK",2020-08-04,0,4
"0-9","AK",2020-08-05,0,0
"10-19","AK",2020-08-05,0,0
"20-29","AK",2020-08-05,0,0
"30-39","AK",2020-08-05,0,2
"40-49","AK",2020-08-05,0,1
"50-59","AK",2020-08-05,0,3
"60-69","AK",2020-08-05,0,3
"70-79","AK",2020-08-05,0,12
"80+","AK",2020-08-05,0,4
"0-9","AK",2020-08-06,0,0
"10-19","AK",2020-08-06,0,0
"20-29","AK",2020-08-06,0,0
"30-39","AK",2020-08-06,0,2
"40-49","AK",2020-08-06,0,1
"50-59","AK",2020-08-06,0,3
"60-69","AK",2020-08-06,0,3
"70-79","AK",2020-08-06,0,12
"80+","AK",2020-08-06,0,4
"0-9","AK",2020-08-07,0,0
"10-19","AK",2020-08-07,0,0
"20-29","AK",2020-08-07,0,0
"30-39","AK",2020-08-07,0,2
"40-49","AK",2020-08-07,0,1
"50-59","AK",2020-08-07,0,3
"60-69","AK",2020-08-07,0,3
"70-79","AK",2020-08-07,0,12
"80+","AK",2020-08-07,0,4
"0-9","AK",2020-08-08,0,0
"10-19","AK",2020-08-08,0,0
"20-29","AK",2020-08-08,0,0
"30-39","AK",2020-08-08,0,2
"40-49","AK",2020-08-08,0,1
"50-59","AK",2020-08-08,0,3
"60-69","AK",2020-08-08,0,3
"70-79","AK",2020-08-08,0,12
"80+","AK",2020-08-08,0,4
"0-9","AK",2020-08-09,0,0
"10-19","AK",2020-08-09,0,0
"20-29","AK",2020-08-09,0,0
"30-39","AK",2020-08-09,0,2
"40-49","AK",2020-08-09,0,1
"50-59","AK",2020-08-09,0,3
"60-69","AK",2020-08-09,1,4
"70-79","AK",2020-08-09,0,12
"80+","AK",2020-08-09,0,4
"0-9","AK",2020-08-10,0,0
"10-19","AK",2020-08-10,0,0
"20-29","AK",2020-08-10,0,0
"30-39","AK",2020-08-10,0,2
"40-49","AK",2020-08-10,0,1
"50-59","AK",2020-08-10,0,3
"60-69","AK",2020-08-10,0,4
"70-79","AK",2020-08-10,0,12
"80+","AK",2020-08-10,0,4
"0-9","AK",2020-08-11,0,0
"10-19","AK",2020-08-11,0,0
"20-29","AK",2020-08-11,0,0
"30-39","AK",2020-08-11,0,2
"40-49","AK",2020-08-11,0,1
"50-59","AK",2020-08-11,0,3
"60-69","AK",2020-08-11,0,4
"70-79","AK",2020-08-11,0,12
"80+","AK",2020-08-11,0,4
"0-9","AK",2020-08-12,0,0
"10-19","AK",2020-08-12,0,0
"20-29","AK",2020-08-12,0,0
"30-39","AK",2020-08-12,0,2
"40-49","AK",2020-08-12,0,1
"50-59","AK",2020-08-12,0,3
"60-69","AK",2020-08-12,0,4
"70-79","AK",2020-08-12,1,13
"80+","AK",2020-08-12,0,4
"0-9","AK",2020-08-13,0,0
"10-19","AK",2020-08-13,0,0
"20-29","AK",2020-08-13,0,0
"30-39","AK",2020-08-13,0,2
"40-49","AK",2020-08-13,0,1
"50-59","AK",2020-08-13,0,3
"60-69","AK",2020-08-13,0,4
"70-79","AK",2020-08-13,0,13
"80+","AK",2020-08-13,0,4
"0-9","AK",2020-08-14,0,0
"10-19","AK",2020-08-14,0,0
"20-29","AK",2020-08-14,0,0
"30-39","AK",2020-08-14,0,2
"40-49","AK",2020-08-14,0,1
"50-59","AK",2020-08-14,0,3
"60-69","AK",2020-08-14,0,4
"70-79","AK",2020-08-14,0,13
"80+","AK",2020-08-14,0,4
"0-9","AK",2020-08-15,0,0
"10-19","AK",2020-08-15,0,0
"20-29","AK",2020-08-15,0,0
"30-39","AK",2020-08-15,0,2
"40-49","AK",2020-08-15,0,1
"50-59","AK",2020-08-15,0,3
"60-69","AK",2020-08-15,0,4
"70-79","AK",2020-08-15,0,13
"80+","AK",2020-08-15,1,5
"0-9","AK",2020-08-16,0,0
"10-19","AK",2020-08-16,0,0
"20-29","AK",2020-08-16,0,0
"30-39","AK",2020-08-16,0,2
"40-49","AK",2020-08-16,0,1
"50-59","AK",2020-08-16,0,3
"60-69","AK",2020-08-16,0,4
"70-79","AK",2020-08-16,0,13
"80+","AK",2020-08-16,0,5
"0-9","AK",2020-08-17,0,0
"10-19","AK",2020-08-17,0,0
"20-29","AK",2020-08-17,0,0
"30-39","AK",2020-08-17,0,2
"40-49","AK",2020-08-17,0,1
"50-59","AK",2020-08-17,0,3
"60-69","AK",2020-08-17,0,4
"70-79","AK",2020-08-17,0,13
"80+","AK",2020-08-17,0,5
"0-9","AK",2020-08-18,0,0
"10-19","AK",2020-08-18,0,0
"20-29","AK",2020-08-18,0,0
"30-39","AK",2020-08-18,0,2
"40-49","AK",2020-08-18,0,1
"50-59","AK",2020-08-18,0,3
"60-69","AK",2020-08-18,0,4
"70-79","AK",2020-08-18,0,13
"80+","AK",2020-08-18,1,6
"0-9","AK",2020-08-19,0,0
"10-19","AK",2020-08-19,0,0
"20-29","AK",2020-08-19,0,0
"30-39","AK",2020-08-19,0,2
"40-49","AK",2020-08-19,0,1
"50-59","AK",2020-08-19,0,3
"60-69","AK",2020-08-19,0,4
"70-79","AK",2020-08-19,0,13
"80+","AK",2020-08-19,0,6
"0-9","AK",2020-08-20,0,0
"10-19","AK",2020-08-20,0,0
"20-29","AK",2020-08-20,0,0
"30-39","AK",2020-08-20,0,2
"40-49","AK",2020-08-20,0,1
"50-59","AK",2020-08-20,0,3
"60-69","AK",2020-08-20,0,4
"70-79","AK",2020-08-20,0,13
"80+","AK",2020-08-20,0,6
"0-9","AK",2020-08-21,0,0
"10-19","AK",2020-08-21,0,0
"20-29","AK",2020-08-21,0,0
"30-39","AK",2020-08-21,0,2
"40-49","AK",2020-08-21,0,1
"50-59","AK",2020-08-21,0,3
"60-69","AK",2020-08-21,0,4
"70-79","AK",2020-08-21,0,13
"80+","AK",2020-08-21,0,6
"0-9","AK",2020-08-22,0,0
"10-19","AK",2020-08-22,0,0
"20-29","AK",2020-08-22,0,0
"30-39","AK",2020-08-22,0,2
"40-49","AK",2020-08-22,0,1
"50-59","AK",2020-08-22,0,3
"60-69","AK",2020-08-22,0,4
"70-79","AK",2020-08-22,0,13
"80+","AK",2020-08-22,0,6
"0-9","AK",2020-08-23,0,0
"10-19","AK",2020-08-23,0,0
"20-29","AK",2020-08-23,0,0
"30-39","AK",2020-08-23,0,2
"40-49","AK",2020-08-23,0,1
"50-59","AK",2020-08-23,0,3
"60-69","AK",2020-08-23,0,4
"70-79","AK",2020-08-23,0,13
"80+","AK",2020-08-23,0,6
"0-9","AK",2020-08-24,0,0
"10-19","AK",2020-08-24,0,0
"20-29","AK",2020-08-24,0,0
"30-39","AK",2020-08-24,0,2
"40-49","AK",2020-08-24,0,1
"50-59","AK",2020-08-24,0,3
"60-69","AK",2020-08-24,0,4
"70-79","AK",2020-08-24,0,13
"80+","AK",2020-08-24,0,6
"0-9","AK",2020-08-25,0,0
"10-19","AK",2020-08-25,0,0
"20-29","AK",2020-08-25,0,0
"30-39","AK",2020-08-25,0,2
"40-49","AK",2020-08-25,0,1
"50-59","AK",2020-08-25,0,3
"60-69","AK",2020-08-25,0,4
"70-79","AK",2020-08-25,0,13
"80+","AK",2020-08-25,0,6
"0-9","AK",2020-08-26,0,0
"10-19","AK",2020-08-26,0,0
"20-29","AK",2020-08-26,0,0
"30-39","AK",2020-08-26,0,2
"40-49","AK",2020-08-26,1,2
"50-59","AK",2020-08-26,1,4
"60-69","AK",2020-08-26,1,5
"70-79","AK",2020-08-26,2,15
"80+","AK",2020-08-26,3,9
"0-9","AK",2020-08-27,0,0
"10-19","AK",2020-08-27,0,0
"20-29","AK",2020-08-27,0,0
"30-39","AK",2020-08-27,0,2
"40-49","AK",2020-08-27,0,2
"50-59","AK",2020-08-27,0,4
"60-69","AK",2020-08-27,0,5
"70-79","AK",2020-08-27,0,15
"80+","AK",2020-08-27,0,9
"0-9","AK",2020-08-28,0,0
"10-19","AK",2020-08-28,0,0
"20-29","AK",2020-08-28,0,0
"30-39","AK",2020-08-28,0,2
"40-49","AK",2020-08-28,0,2
"50-59","AK",2020-08-28,0,4
"60-69","AK",2020-08-28,0,5
"70-79","AK",2020-08-28,0,15
"80+","AK",2020-08-28,0,9
"0-9","AK",2020-08-29,0,0
"10-19","AK",2020-08-29,0,0
"20-29","AK",2020-08-29,0,0
"30-39","AK",2020-08-29,0,2
"40-49","AK",2020-08-29,0,2
"50-59","AK",2020-08-29,0,4
"60-69","AK",2020-08-29,0,5
"70-79","AK",2020-08-29,0,15
"80+","AK",2020-08-29,0,9
