2020-06-16 14:05:01     276693 covid-19-data---daily-report-2020-03-16-1815.pdf
2020-06-16 14:04:59     362769 covid-19-data---daily-report-2020-03-18-0955.pdf
2020-06-16 14:05:02     417666 covid-19-data---daily-report-2020-03-19-0954.pdf
2020-06-16 14:05:03     923755 covid-19-data---daily-report-2020-03-19-1653.pdf
2020-06-16 14:05:02     546274 covid-19-data---daily-report-2020-03-20-1740-modified.pdf
2020-06-16 14:05:03     243770 covid-19-data---daily-report-2020-03-21-1008.pdf
2020-06-16 14:05:03     710060 covid-19-data---daily-report-2020-03-21-1731.pdf
2020-06-16 14:05:04     614996 covid-19-data---daily-report-2020-03-22-0951.pdf
2020-06-16 14:05:05     804048 covid-19-data---daily-report-2020-03-22-1828.pdf
2020-06-16 14:05:11     884641 covid-19-data---daily-report-2020-03-23-0949.pdf
2020-06-16 14:05:06    1114941 covid-19-data---daily-report-2020-03-23-1709.pdf
2020-06-16 14:05:06    1012760 covid-19-data---daily-report-2020-03-24-1012.pdf
2020-06-16 14:05:09    1154237 covid-19-data---daily-report-2020-03-25-1007.pdf
2020-06-16 14:05:05    1309367 covid-19-data---daily-report-2020-03-25-1745.pdf
2020-06-16 14:05:11    1649267 covid-19-data---daily-report-2020-03-26-1107.pdf
2020-06-16 14:05:17    1769402 covid-19-data---daily-report-2020-03-26-1659.pdf
2020-06-16 14:05:13    1356092 covid-19-data---daily-report-2020-03-27-1026.pdf
2020-06-16 14:05:36    1464402 covid-19-data---daily-report-2020-03-27-1819.pdf
2020-06-16 14:05:16    1656647 covid-19-data---daily-report-2020-03-28-1015.pdf
2020-06-16 14:05:24    1688684 covid-19-data---daily-report-2020-03-28-1747.pdf
2020-06-16 14:05:14    1818901 covid-19-data---daily-report-2020-03-29-1002.pdf
2020-06-16 14:05:15    2120877 covid-19-data---daily-report-2020-03-29-1732.pdf
2020-06-16 14:05:18    2178707 covid-19-data---daily-report-2020-03-30-1013.pdf
2020-06-16 14:05:19    2314908 covid-19-data---daily-report-2020-03-30-1733.pdf
2020-06-16 14:05:34    5433647 covid-19-data---daily-report-2020-03-31-1055.pdf
2020-06-16 14:05:24    5772152 covid-19-data---daily-report-2020-03-31-1742.pdf
2020-06-16 14:05:19    6106182 covid-19-data---daily-report-2020-04-01-1037.pdf
2020-06-16 14:05:23    6840613 covid-19-data---daily-report-2020-04-02-1021.pdf
2020-06-16 14:05:28    7628770 covid-19-data---daily-report-2020-04-02-1715.pdf
2020-06-16 14:05:39    8237445 covid-19-data---daily-report-2020-04-03-0955.pdf
2020-06-16 14:06:04    4035081 covid-19-data---daily-report-2020-04-03-1725.pdf
2020-06-16 14:05:32    9432368 covid-19-data---daily-report-2020-04-04-0949.pdf
2020-06-16 14:05:40    4523418 covid-19-data---daily-report-2020-04-04-1653.pdf
2020-06-16 14:05:35   10101478 covid-19-data---daily-report-2020-04-05-0945.pdf
2020-06-16 14:05:38   10973185 covid-19-data---daily-report-2020-04-05-1648.pdf
2020-06-16 14:06:04   10983347 covid-19-data---daily-report-2020-04-06-0943.pdf
2020-06-16 14:06:05    5336193 covid-19-data---daily-report-2020-04-06-1657.pdf
2020-06-16 14:07:00   11999322 covid-19-data---daily-report-2020-04-07-1022.pdf
2020-06-16 14:06:56   12903177 covid-19-data---daily-report-2020-04-07-1643.pdf
2020-06-16 14:06:22   12904632 covid-19-data---daily-report-2020-04-08-0954.pdf
2020-06-16 14:06:51    2218128 covid-19-data---daily-report-2020-04-08-1702.pdf
2020-06-16 14:06:55   13526846 covid-19-data---daily-report-2020-04-09-1004.pdf
2020-06-16 14:07:15   14934332 covid-19-data---daily-report-2020-04-09-1654.pdf
2020-06-16 14:07:26    6778361 covid-19-data---daily-report-2020-04-10-0956-modified.pdf
2020-06-16 14:07:33    7678600 covid-19-data---daily-report-2020-04-10-1712.pdf
2020-06-16 14:07:33    7117788 covid-19-data---daily-report-2020-04-11-1002.pdf
2020-06-16 14:07:36   16994562 covid-19-data---daily-report-2020-04-11-1725.pdf
2020-06-16 14:07:37    7324202 covid-19-data---daily-report-2020-04-12-1001.pdf
2020-06-16 14:07:49   17127419 covid-19-data---daily-report-2020-04-12-1637.pdf
2020-06-16 14:07:46   16791317 covid-19-data---daily-report-2020-04-13-0936.pdf
2020-06-16 14:07:50    8795652 covid-19-data---daily-report-2020-04-13-1650.pdf
2020-06-16 14:08:28    8079031 covid-19-data---daily-report-2020-04-14-0943.pdf
2020-06-16 14:08:39    9326649 covid-19-data---daily-report-2020-04-14-1723.pdf
2020-06-16 14:08:58   18514698 covid-19-data---daily-report-2020-04-15-0938.pdf
2020-06-16 14:08:55   19413174 covid-19-data---daily-report-2020-04-15-1700.pdf
2020-06-16 14:09:17   18732296 covid-19-data---daily-report-2020-04-16-0942.pdf
2020-06-16 14:09:16   20703519 covid-19-data---daily-report-2020-04-16-1638.pdf
2020-06-16 14:09:32    9512991 covid-19-data---daily-report-2020-04-17-0943.pdf
2020-06-16 14:09:33   21864260 covid-19-data---daily-report-2020-04-17-1639.pdf
2020-06-16 14:10:04   20645555 covid-19-data---daily-report-2020-04-18-0941.pdf
2020-06-16 14:10:03   21780343 covid-19-data---daily-report-2020-04-18-1639.pdf
2020-06-16 14:10:56   21183027 covid-19-data---daily-report-2020-04-19-0937.pdf
2020-06-16 14:11:37   22395641 covid-19-data---daily-report-2020-04-19-1644.pdf
2020-06-16 14:11:33   21718867 covid-19-data---daily-report-2020-04-20-0938.pdf
2020-06-16 14:11:34   23084754 covid-19-data---daily-report-2020-04-20-1640.pdf
2020-06-16 14:11:31   22471675 covid-19-data---daily-report-2020-04-21-0949.pdf
2020-06-16 14:12:05   24389379 covid-19-data---daily-report-2020-04-21-1637.pdf
2020-06-16 14:13:00   23690866 covid-19-data---daily-report-2020-04-22-0959.pdf
2020-06-16 14:13:01   24378462 covid-19-data---daily-report-2020-04-22-1637.pdf
2020-06-16 14:12:59   23658264 covid-19-data---daily-report-2020-04-23-0942.pdf
2020-06-16 14:14:00   25960911 covid-19-data---daily-report-2020-04-23-1638.pdf
2020-06-16 14:14:12   24741863 covid-19-data---daily-report-2020-04-24-0950.pdf
2020-06-16 14:14:14   26707945 covid-19-data---daily-report-2020-04-24-1640.pdf
2020-06-16 14:14:40   25312710 covid-19-data---daily-report-2020-04-25-0956.pdf
2020-06-16 14:15:33   25819160 covid-19-data---daily-report-2020-04-26-0939.pdf
2020-06-16 14:15:58   26289858 covid-19-data---daily-report-2020-04-27-0949.pdf
2020-06-16 14:16:10   12617824 covid-19-data---daily-report-2020-04-28-1004.pdf
2020-06-16 14:16:07   27862989 covid-19-data---daily-report-2020-04-29-0955.pdf
2020-06-16 14:17:12   27717011 covid-19-data---daily-report-2020-04-30-0953.pdf
2020-06-16 14:17:33   29222599 covid-19-data---daily-report-2020-05-01-0941.pdf
2020-06-16 14:17:40   28978074 covid-19-data---daily-report-2020-05-02-0953.pdf
2020-06-16 14:18:06   29436404 covid-19-data---daily-report-2020-05-03-1007.pdf
2020-06-16 14:17:42   30072585 covid-19-data---daily-report-2020-05-04-0943.pdf
2020-06-16 14:19:09   30564958 covid-19-data---daily-report-2020-05-05-0941.pdf
2020-06-16 14:19:45   31732061 covid-19-data---daily-report-2020-05-06-0938.pdf
2020-06-16 14:19:46   31788626 covid-19-data---daily-report-2020-05-07-0956.pdf
2020-06-16 14:20:16   32879825 covid-19-data---daily-report-2020-05-08-0943.pdf
2020-06-16 14:20:13   33969528 covid-19-data---daily-report-2020-05-10-10am.pdf
2020-06-16 14:21:45   33609475 covid-19-data---daily-report-2020-05-11-10am.pdf
2020-06-16 14:22:08   34352378 covid-19-data---daily-report-2020-05-12-10am.pdf
2020-06-16 14:22:09   34821962 covid-19-data---daily-report-2020-05-13-10am.pdf
2020-06-16 14:22:10   35470011 covid-19-data---daily-report-2020-05-14-10am.pdf
2020-06-16 14:23:00   19708952 covid-19-data---daily-report-2020-05-24-0941.pdf
2020-06-16 14:24:02   19829564 covid-19-data---daily-report-2020-05-25-0947.pdf
2020-06-16 14:24:22   17227372 covid-daily-report-5.15.2020_.pdf
2020-06-16 14:24:28   17640736 covid-daily-report-5.17.20_.pdf
2020-06-16 14:24:40   17882822 covid-daily-report-5.18.20-.pdf
2020-06-16 14:25:30    4285788 covid-daily-report-5.26.20-compressed.pdf
2020-06-16 14:25:31   20411820 covid-daily-report-5.27.20-compressed.pdf
2020-06-16 14:25:32   20630845 covid-daily-report-5.28.20-compressed.pdf
