"date","age","cum.deaths","daily.deaths","code"
2020-05-06,"0-4",578,NA,"NJ"
2020-05-06,"18-29",16207,NA,"NJ"
2020-05-06,"30-49",43023,NA,"NJ"
2020-05-06,"5-17",2175,NA,"NJ"
2020-05-06,"50-64",39275,NA,"NJ"
2020-05-06,"65-79",19485,NA,"NJ"
2020-05-06,"80+",12679,NA,"NJ"
2020-05-07,"0-4",537,0,"NJ"
2020-05-07,"18-29",16470,263,"NJ"
2020-05-07,"30-49",43556,533,"NJ"
2020-05-07,"5-17",2232,57,"NJ"
2020-05-07,"50-64",39780,505,"NJ"
2020-05-07,"65-79",19731,246,"NJ"
2020-05-07,"80+",12873,194,"NJ"
2020-05-08,"0-4",546,9,"NJ"
2020-05-08,"18-29",16721,251,"NJ"
2020-05-08,"30-49",44119,563,"NJ"
2020-05-08,"5-17",2290,58,"NJ"
2020-05-08,"50-64",40186,406,"NJ"
2020-05-08,"65-79",19925,194,"NJ"
2020-05-08,"80+",13019,146,"NJ"
2020-05-09,"0-4",633,23,"NJ"
2020-05-09,"18-29",16924,203,"NJ"
2020-05-09,"30-49",44566,447,"NJ"
2020-05-09,"5-17",2337,47,"NJ"
2020-05-09,"50-64",40533,347,"NJ"
2020-05-09,"65-79",20155,230,"NJ"
2020-05-09,"80+",13174,155,"NJ"
2020-05-10,"0-4",569,0,"NJ"
2020-05-10,"18-29",17155,231,"NJ"
2020-05-10,"30-49",44976,410,"NJ"
2020-05-10,"5-17",2367,30,"NJ"
2020-05-10,"50-64",40882,349,"NJ"
2020-05-10,"65-79",20351,196,"NJ"
2020-05-10,"80+",13357,183,"NJ"
2020-05-11,"0-4",573,4,"NJ"
2020-05-11,"18-29",17262,107,"NJ"
2020-05-11,"30-49",45202,226,"NJ"
2020-05-11,"5-17",2399,32,"NJ"
2020-05-11,"50-64",41094,212,"NJ"
2020-05-11,"65-79",20455,104,"NJ"
2020-05-11,"80+",13471,114,"NJ"
2020-05-12,"0-4",584,11,"NJ"
2020-05-12,"18-29",17361,99,"NJ"
2020-05-12,"30-49",45448,246,"NJ"
2020-05-12,"5-17",2431,32,"NJ"
2020-05-12,"50-64",41301,207,"NJ"
2020-05-12,"65-79",20587,132,"NJ"
2020-05-12,"80+",13563,92,"NJ"
2020-05-13,"0-4",593,9,"NJ"
