"age","date","code","cum.deaths","daily.deaths"
"80+",2020-06-25,"TN",185,4
"0-9",2020-06-26,"TN",3,0
"10-19",2020-06-26,"TN",0,0
"20-29",2020-06-26,"TN",4,0
"30-39",2020-06-26,"TN",11,0
"40-49",2020-06-26,"TN",26,0
"50-59",2020-06-26,"TN",50,0
"60-69",2020-06-26,"TN",111,1
"70-79",2020-06-26,"TN",177,2
"80+",2020-06-26,"TN",192,7
"0-9",2020-06-27,"TN",3,0
"10-19",2020-06-27,"TN",0,0
"20-29",2020-06-27,"TN",5,1
"30-39",2020-06-27,"TN",11,0
"40-49",2020-06-27,"TN",26,0
"50-59",2020-06-27,"TN",51,1
"60-69",2020-06-27,"TN",112,1
"70-79",2020-06-27,"TN",180,3
"80+",2020-06-27,"TN",195,3
"0-9",2020-06-28,"TN",3,0
"10-19",2020-06-28,"TN",0,0
"20-29",2020-06-28,"TN",5,0
"30-39",2020-06-28,"TN",11,0
"40-49",2020-06-28,"TN",26,0
"50-59",2020-06-28,"TN",51,1
"60-69",2020-06-28,"TN",112,1
"70-79",2020-06-28,"TN",181,2
"80+",2020-06-28,"TN",196,2
"0-9",2020-06-29,"TN",3,0
"10-19",2020-06-29,"TN",0,0
"20-29",2020-06-29,"TN",5,0
"30-39",2020-06-29,"TN",11,0
"40-49",2020-06-29,"TN",26,0
"50-59",2020-06-29,"TN",52,0
"60-69",2020-06-29,"TN",113,0
"70-79",2020-06-29,"TN",183,1
"80+",2020-06-29,"TN",198,1
"0-9",2020-06-30,"TN",3,0
"10-19",2020-06-30,"TN",0,0
"20-29",2020-06-30,"TN",5,0
"30-39",2020-06-30,"TN",11,0
"40-49",2020-06-30,"TN",26,0
"50-59",2020-06-30,"TN",55,3
"60-69",2020-06-30,"TN",114,1
"70-79",2020-06-30,"TN",189,6
"80+",2020-06-30,"TN",200,2
"0-9",2020-07-01,"TN",3,0
"10-19",2020-07-01,"TN",0,0
"20-29",2020-07-01,"TN",5,0
"30-39",2020-07-01,"TN",11,0
"40-49",2020-07-01,"TN",27,1
"50-59",2020-07-01,"TN",55,0
"60-69",2020-07-01,"TN",115,1
"70-79",2020-07-01,"TN",190,1
"80+",2020-07-01,"TN",203,3
"0-9",2020-07-02,"TN",3,0
"10-19",2020-07-02,"TN",0,0
"20-29",2020-07-02,"TN",5,0
"30-39",2020-07-02,"TN",11,0
"40-49",2020-07-02,"TN",27,0
"50-59",2020-07-02,"TN",58,3
"60-69",2020-07-02,"TN",115,0
"70-79",2020-07-02,"TN",192,2
"80+",2020-07-02,"TN",209,6
"0-9",2020-07-03,"TN",3,0
"10-19",2020-07-03,"TN",0,0
"20-29",2020-07-03,"TN",6,1
"30-39",2020-07-03,"TN",11,0
"40-49",2020-07-03,"TN",28,1
"50-59",2020-07-03,"TN",59,1
"60-69",2020-07-03,"TN",116,1
"70-79",2020-07-03,"TN",195,3
"80+",2020-07-03,"TN",214,5
"0-9",2020-07-04,"TN",3,0
"10-19",2020-07-04,"TN",0,0
"20-29",2020-07-04,"TN",6,0
"30-39",2020-07-04,"TN",11,0
"40-49",2020-07-04,"TN",28,0
"50-59",2020-07-04,"TN",60,1
"60-69",2020-07-04,"TN",116,0
"70-79",2020-07-04,"TN",196,1
"80+",2020-07-04,"TN",216,2
"0-9",2020-07-05,"TN",3,0
"10-19",2020-07-05,"TN",0,0
"20-29",2020-07-05,"TN",8,2
"30-39",2020-07-05,"TN",12,1
"40-49",2020-07-05,"TN",29,1
"50-59",2020-07-05,"TN",63,3
"60-69",2020-07-05,"TN",117,1
"70-79",2020-07-05,"TN",197,1
"80+",2020-07-05,"TN",216,0
"0-9",2020-07-06,"TN",3,0
"10-19",2020-07-06,"TN",0,0
"20-29",2020-07-06,"TN",8,0
"30-39",2020-07-06,"TN",12,0
"40-49",2020-07-06,"TN",32,3
"50-59",2020-07-06,"TN",64,1
"60-69",2020-07-06,"TN",118,1
"70-79",2020-07-06,"TN",199,2
"80+",2020-07-06,"TN",217,1
"0-9",2020-07-07,"TN",3,0
"10-19",2020-07-07,"TN",0,0
"20-29",2020-07-07,"TN",9,1
"30-39",2020-07-07,"TN",12,0
"40-49",2020-07-07,"TN",32,0
"50-59",2020-07-07,"TN",65,1
"60-69",2020-07-07,"TN",123,5
"70-79",2020-07-07,"TN",200,1
"80+",2020-07-07,"TN",220,3
"0-9",2020-07-08,"TN",3,0
"10-19",2020-07-08,"TN",0,0
"20-29",2020-07-08,"TN",9,0
"30-39",2020-07-08,"TN",12,0
"40-49",2020-07-08,"TN",32,0
"50-59",2020-07-08,"TN",66,1
"60-69",2020-07-08,"TN",128,5
"70-79",2020-07-08,"TN",208,8
"80+",2020-07-08,"TN",227,7
"0-9",2020-07-09,"TN",3,0
"10-19",2020-07-09,"TN",0,0
"20-29",2020-07-09,"TN",10,1
"30-39",2020-07-09,"TN",12,0
"40-49",2020-07-09,"TN",34,2
"50-59",2020-07-09,"TN",68,2
"60-69",2020-07-09,"TN",136,8
"70-79",2020-07-09,"TN",216,8
"80+",2020-07-09,"TN",231,4
"0-9",2020-07-10,"TN",3,0
"10-19",2020-07-10,"TN",0,0
"20-29",2020-07-10,"TN",11,1
"30-39",2020-07-10,"TN",13,1
"40-49",2020-07-10,"TN",34,0
"50-59",2020-07-10,"TN",69,1
"60-69",2020-07-10,"TN",138,2
"70-79",2020-07-10,"TN",221,5
"80+",2020-07-10,"TN",234,3
"0-9",2020-07-11,"TN",3,0
"10-19",2020-07-11,"TN",0,0
"20-29",2020-07-11,"TN",11,0
"30-39",2020-07-11,"TN",13,0
"40-49",2020-07-11,"TN",36,2
"50-59",2020-07-11,"TN",75,6
"60-69",2020-07-11,"TN",139,1
"70-79",2020-07-11,"TN",222,1
"80+",2020-07-11,"TN",239,5
"0-9",2020-07-12,"TN",3,0
"10-19",2020-07-12,"TN",0,0
"20-29",2020-07-12,"TN",11,0
"30-39",2020-07-12,"TN",13,0
"40-49",2020-07-12,"TN",36,0
"50-59",2020-07-12,"TN",76,1
"60-69",2020-07-12,"TN",139,0
"70-79",2020-07-12,"TN",223,1
"80+",2020-07-12,"TN",239,0
"0-9",2020-07-13,"TN",3,0
"10-19",2020-07-13,"TN",0,0
"20-29",2020-07-13,"TN",11,0
"30-39",2020-07-13,"TN",14,1
"40-49",2020-07-13,"TN",37,1
"50-59",2020-07-13,"TN",76,0
"60-69",2020-07-13,"TN",139,0
"70-79",2020-07-13,"TN",226,3
"80+",2020-07-13,"TN",242,3
"0-9",2020-07-14,"TN",3,0
"10-19",2020-07-14,"TN",0,0
"20-29",2020-07-14,"TN",11,0
"30-39",2020-07-14,"TN",14,0
"40-49",2020-07-14,"TN",37,0
"50-59",2020-07-14,"TN",80,4
"60-69",2020-07-14,"TN",146,7
"70-79",2020-07-14,"TN",228,2
"80+",2020-07-14,"TN",246,4
"0-9",2020-07-15,"TN",3,0
"10-19",2020-07-15,"TN",0,0
"20-29",2020-07-15,"TN",11,0
"30-39",2020-07-15,"TN",14,0
"40-49",2020-07-15,"TN",38,1
"50-59",2020-07-15,"TN",84,4
"60-69",2020-07-15,"TN",148,2
"70-79",2020-07-15,"TN",229,1
"80+",2020-07-15,"TN",254,8
"0-9",2020-07-16,"TN",3,0
"10-19",2020-07-16,"TN",0,0
"20-29",2020-07-16,"TN",11,0
"30-39",2020-07-16,"TN",14,0
"40-49",2020-07-16,"TN",38,0
"50-59",2020-07-16,"TN",84,0
"60-69",2020-07-16,"TN",151,3
"70-79",2020-07-16,"TN",233,4
"80+",2020-07-16,"TN",261,7
"0-9",2020-07-17,"TN",3,0
"10-19",2020-07-17,"TN",0,0
"20-29",2020-07-17,"TN",11,0
"30-39",2020-07-17,"TN",14,0
"40-49",2020-07-17,"TN",39,1
"50-59",2020-07-17,"TN",87,3
"60-69",2020-07-17,"TN",154,3
"70-79",2020-07-17,"TN",237,4
"80+",2020-07-17,"TN",269,8
"0-9",2020-07-18,"TN",3,0
"10-19",2020-07-18,"TN",0,0
"20-29",2020-07-18,"TN",11,0
"30-39",2020-07-18,"TN",14,0
"40-49",2020-07-18,"TN",40,1
"50-59",2020-07-18,"TN",93,6
"60-69",2020-07-18,"TN",158,4
"70-79",2020-07-18,"TN",240,3
"80+",2020-07-18,"TN",278,9
"0-9",2020-07-19,"TN",3,0
"10-19",2020-07-19,"TN",0,0
"20-29",2020-07-19,"TN",11,0
"30-39",2020-07-19,"TN",14,0
"40-49",2020-07-19,"TN",41,1
"50-59",2020-07-19,"TN",94,1
"60-69",2020-07-19,"TN",158,0
"70-79",2020-07-19,"TN",243,3
"80+",2020-07-19,"TN",278,0
"0-9",2020-07-20,"TN",3,0
"10-19",2020-07-20,"TN",0,0
"20-29",2020-07-20,"TN",11,0
"30-39",2020-07-20,"TN",14,0
"40-49",2020-07-20,"TN",41,0
"50-59",2020-07-20,"TN",94,0
"60-69",2020-07-20,"TN",159,1
"70-79",2020-07-20,"TN",243,0
"80+",2020-07-20,"TN",281,3
"0-9",2020-07-21,"TN",3,0
"10-19",2020-07-21,"TN",0,0
"20-29",2020-07-21,"TN",11,0
"30-39",2020-07-21,"TN",14,0
"40-49",2020-07-21,"TN",42,1
"50-59",2020-07-21,"TN",98,4
"60-69",2020-07-21,"TN",165,6
"70-79",2020-07-21,"TN",250,7
"80+",2020-07-21,"TN",287,6
"0-9",2020-07-22,"TN",3,0
"10-19",2020-07-22,"TN",0,0
"20-29",2020-07-22,"TN",11,0
"30-39",2020-07-22,"TN",14,0
"40-49",2020-07-22,"TN",42,0
"50-59",2020-07-22,"TN",101,3
"60-69",2020-07-22,"TN",167,2
"70-79",2020-07-22,"TN",252,2
"80+",2020-07-22,"TN",297,10
"0-9",2020-07-23,"TN",3,0
"10-19",2020-07-23,"TN",0,0
"20-29",2020-07-23,"TN",11,0
"30-39",2020-07-23,"TN",15,1
"40-49",2020-07-23,"TN",48,6
"50-59",2020-07-23,"TN",107,6
"60-69",2020-07-23,"TN",171,4
"70-79",2020-07-23,"TN",263,11
"80+",2020-07-23,"TN",305,8
"0-9",2020-07-24,"TN",3,0
"10-19",2020-07-24,"TN",0,0
"20-29",2020-07-24,"TN",11,0
"30-39",2020-07-24,"TN",15,0
"40-49",2020-07-24,"TN",51,3
"50-59",2020-07-24,"TN",107,0
"60-69",2020-07-24,"TN",174,3
"70-79",2020-07-24,"TN",265,2
"80+",2020-07-24,"TN",309,4
"0-9",2020-07-25,"TN",3,0
"10-19",2020-07-25,"TN",0,0
"20-29",2020-07-25,"TN",11,0
"30-39",2020-07-25,"TN",15,0
"40-49",2020-07-25,"TN",55,4
"50-59",2020-07-25,"TN",111,4
"60-69",2020-07-25,"TN",179,5
"70-79",2020-07-25,"TN",273,8
"80+",2020-07-25,"TN",313,4
"0-9",2020-07-26,"TN",3,0
"10-19",2020-07-26,"TN",0,0
"20-29",2020-07-26,"TN",11,0
"30-39",2020-07-26,"TN",15,0
"40-49",2020-07-26,"TN",55,0
"50-59",2020-07-26,"TN",111,0
"60-69",2020-07-26,"TN",179,0
"70-79",2020-07-26,"TN",274,1
"80+",2020-07-26,"TN",315,2
"0-9",2020-07-27,"TN",3,0
"10-19",2020-07-27,"TN",0,0
"20-29",2020-07-27,"TN",11,0
"30-39",2020-07-27,"TN",15,0
"40-49",2020-07-27,"TN",57,2
"50-59",2020-07-27,"TN",112,1
"60-69",2020-07-27,"TN",181,2
"70-79",2020-07-27,"TN",279,5
"80+",2020-07-27,"TN",318,3
"0-9",2020-07-28,"TN",3,0
"10-19",2020-07-28,"TN",0,0
"20-29",2020-07-28,"TN",11,0
"30-39",2020-07-28,"TN",15,0
"40-49",2020-07-28,"TN",58,1
"50-59",2020-07-28,"TN",118,6
"60-69",2020-07-28,"TN",183,2
"70-79",2020-07-28,"TN",285,6
"80+",2020-07-28,"TN",324,6
"0-9",2020-07-29,"TN",3,0
"10-19",2020-07-29,"TN",0,0
"20-29",2020-07-29,"TN",11,0
"30-39",2020-07-29,"TN",17,2
"40-49",2020-07-29,"TN",58,0
"50-59",2020-07-29,"TN",119,1
"60-69",2020-07-29,"TN",190,7
"70-79",2020-07-29,"TN",290,5
"80+",2020-07-29,"TN",328,4
"0-9",2020-07-30,"TN",3,0
"10-19",2020-07-30,"TN",0,0
"20-29",2020-07-30,"TN",11,0
"30-39",2020-07-30,"TN",17,0
"40-49",2020-07-30,"TN",59,1
"50-59",2020-07-30,"TN",119,0
"60-69",2020-07-30,"TN",193,3
"70-79",2020-07-30,"TN",295,5
"80+",2020-07-30,"TN",332,4
"0-9",2020-07-31,"TN",3,0
"10-19",2020-07-31,"TN",0,0
"20-29",2020-07-31,"TN",11,0
"30-39",2020-07-31,"TN",17,0
"40-49",2020-07-31,"TN",60,1
"50-59",2020-07-31,"TN",120,1
"60-69",2020-07-31,"TN",199,6
"70-79",2020-07-31,"TN",307,12
"80+",2020-07-31,"TN",342,10
"0-9",2020-08-01,"TN",3,0
"10-19",2020-08-01,"TN",0,0
"20-29",2020-08-01,"TN",11,0
"30-39",2020-08-01,"TN",18,1
"40-49",2020-08-01,"TN",60,0
"50-59",2020-08-01,"TN",120,0
"60-69",2020-08-01,"TN",200,1
"70-79",2020-08-01,"TN",308,1
"80+",2020-08-01,"TN",346,4
"0-9",2020-08-02,"TN",3,0
"10-19",2020-08-02,"TN",0,0
"20-29",2020-08-02,"TN",11,0
"30-39",2020-08-02,"TN",18,0
"40-49",2020-08-02,"TN",60,0
"50-59",2020-08-02,"TN",121,1
"60-69",2020-08-02,"TN",200,0
"70-79",2020-08-02,"TN",312,4
"80+",2020-08-02,"TN",347,1
"0-9",2020-08-03,"TN",3,0
"10-19",2020-08-03,"TN",0,0
"20-29",2020-08-03,"TN",12,1
"30-39",2020-08-03,"TN",19,1
"40-49",2020-08-03,"TN",60,0
"50-59",2020-08-03,"TN",121,0
"60-69",2020-08-03,"TN",205,5
"70-79",2020-08-03,"TN",321,9
"80+",2020-08-03,"TN",349,2
"0-9",2020-08-04,"TN",3,0
"10-19",2020-08-04,"TN",0,0
"20-29",2020-08-04,"TN",12,0
"30-39",2020-08-04,"TN",19,0
"40-49",2020-08-04,"TN",63,3
"50-59",2020-08-04,"TN",122,1
"60-69",2020-08-04,"TN",211,6
"70-79",2020-08-04,"TN",326,5
"80+",2020-08-04,"TN",359,10
"0-9",2020-08-05,"TN",3,0
"10-19",2020-08-05,"TN",0,0
"20-29",2020-08-05,"TN",12,0
"30-39",2020-08-05,"TN",21,2
"40-49",2020-08-05,"TN",63,0
"50-59",2020-08-05,"TN",125,3
"60-69",2020-08-05,"TN",220,9
"70-79",2020-08-05,"TN",333,7
"80+",2020-08-05,"TN",366,7
"0-9",2020-08-06,"TN",3,0
"10-19",2020-08-06,"TN",0,0
"20-29",2020-08-06,"TN",12,0
"30-39",2020-08-06,"TN",23,2
"40-49",2020-08-06,"TN",65,2
"50-59",2020-08-06,"TN",126,1
"60-69",2020-08-06,"TN",234,14
"70-79",2020-08-06,"TN",344,11
"80+",2020-08-06,"TN",378,12
"0-9",2020-08-07,"TN",4,1
"10-19",2020-08-07,"TN",0,0
"20-29",2020-08-07,"TN",12,0
"30-39",2020-08-07,"TN",24,1
"40-49",2020-08-07,"TN",66,1
"50-59",2020-08-07,"TN",126,0
"60-69",2020-08-07,"TN",244,10
"70-79",2020-08-07,"TN",348,4
"80+",2020-08-07,"TN",381,3
"0-9",2020-08-08,"TN",4,0
"10-19",2020-08-08,"TN",0,0
"20-29",2020-08-08,"TN",12,0
"30-39",2020-08-08,"TN",24,0
"40-49",2020-08-08,"TN",67,1
"50-59",2020-08-08,"TN",128,2
"60-69",2020-08-08,"TN",245,1
"70-79",2020-08-08,"TN",349,1
"80+",2020-08-08,"TN",385,4
"0-9",2020-08-09,"TN",4,0
"10-19",2020-08-09,"TN",0,0
"20-29",2020-08-09,"TN",12,0
"30-39",2020-08-09,"TN",24,0
"40-49",2020-08-09,"TN",67,0
"50-59",2020-08-09,"TN",130,2
"60-69",2020-08-09,"TN",248,3
"70-79",2020-08-09,"TN",350,1
"80+",2020-08-09,"TN",387,2
"0-9",2020-08-10,"TN",4,0
"10-19",2020-08-10,"TN",0,0
"20-29",2020-08-10,"TN",12,0
"30-39",2020-08-10,"TN",24,0
"40-49",2020-08-10,"TN",67,0
"50-59",2020-08-10,"TN",131,1
"60-69",2020-08-10,"TN",250,2
"70-79",2020-08-10,"TN",353,3
"80+",2020-08-10,"TN",391,4
"0-9",2020-08-11,"TN",4,0
"10-19",2020-08-11,"TN",0,0
"20-29",2020-08-11,"TN",14,2
"30-39",2020-08-11,"TN",24,0
"40-49",2020-08-11,"TN",71,4
"50-59",2020-08-11,"TN",134,3
"60-69",2020-08-11,"TN",253,3
"70-79",2020-08-11,"TN",368,15
"80+",2020-08-11,"TN",401,10
"0-9",2020-08-12,"TN",4,0
"10-19",2020-08-12,"TN",0,0
"20-29",2020-08-12,"TN",14,0
"30-39",2020-08-12,"TN",24,0
"40-49",2020-08-12,"TN",72,1
"50-59",2020-08-12,"TN",137,3
"60-69",2020-08-12,"TN",259,6
"70-79",2020-08-12,"TN",376,8
"80+",2020-08-12,"TN",402,1
"0-9",2020-08-13,"TN",4,0
"10-19",2020-08-13,"TN",0,0
"20-29",2020-08-13,"TN",14,0
"30-39",2020-08-13,"TN",24,0
"40-49",2020-08-13,"TN",72,0
"50-59",2020-08-13,"TN",141,4
"60-69",2020-08-13,"TN",269,10
"70-79",2020-08-13,"TN",380,4
"80+",2020-08-13,"TN",409,7
"0-9",2020-08-14,"TN",4,0
"10-19",2020-08-14,"TN",0,0
"20-29",2020-08-14,"TN",14,0
"30-39",2020-08-14,"TN",25,1
"40-49",2020-08-14,"TN",73,1
"50-59",2020-08-14,"TN",142,1
"60-69",2020-08-14,"TN",273,4
"70-79",2020-08-14,"TN",384,4
"80+",2020-08-14,"TN",411,2
"0-9",2020-08-15,"TN",4,0
"10-19",2020-08-15,"TN",0,0
"20-29",2020-08-15,"TN",14,0
"30-39",2020-08-15,"TN",26,1
"40-49",2020-08-15,"TN",73,0
"50-59",2020-08-15,"TN",143,1
"60-69",2020-08-15,"TN",275,2
"70-79",2020-08-15,"TN",389,5
"80+",2020-08-15,"TN",421,10
"0-9",2020-08-16,"TN",4,0
"10-19",2020-08-16,"TN",0,0
"20-29",2020-08-16,"TN",15,1
"30-39",2020-08-16,"TN",26,0
"40-49",2020-08-16,"TN",74,1
"50-59",2020-08-16,"TN",145,2
"60-69",2020-08-16,"TN",277,2
"70-79",2020-08-16,"TN",392,3
"80+",2020-08-16,"TN",433,12
"0-9",2020-08-17,"TN",4,0
"10-19",2020-08-17,"TN",0,0
"20-29",2020-08-17,"TN",15,0
"30-39",2020-08-17,"TN",26,0
"40-49",2020-08-17,"TN",75,1
"50-59",2020-08-17,"TN",145,0
"60-69",2020-08-17,"TN",281,4
"70-79",2020-08-17,"TN",400,8
"80+",2020-08-17,"TN",441,8
"0-9",2020-08-18,"TN",4,0
"10-19",2020-08-18,"TN",0,0
"20-29",2020-08-18,"TN",15,0
"30-39",2020-08-18,"TN",27,1
"40-49",2020-08-18,"TN",75,0
"50-59",2020-08-18,"TN",147,2
"60-69",2020-08-18,"TN",282,1
"70-79",2020-08-18,"TN",405,5
"80+",2020-08-18,"TN",470,29
"0-9",2020-08-19,"TN",4,0
"10-19",2020-08-19,"TN",0,0
"20-29",2020-08-19,"TN",16,1
"30-39",2020-08-19,"TN",28,1
"40-49",2020-08-19,"TN",75,0
"50-59",2020-08-19,"TN",149,2
"60-69",2020-08-19,"TN",286,4
"70-79",2020-08-19,"TN",419,14
"80+",2020-08-19,"TN",475,5
"0-9",2020-08-20,"TN",4,0
"10-19",2020-08-20,"TN",0,0
"20-29",2020-08-20,"TN",16,0
"30-39",2020-08-20,"TN",28,0
"40-49",2020-08-20,"TN",75,0
"50-59",2020-08-20,"TN",156,7
"60-69",2020-08-20,"TN",294,8
"70-79",2020-08-20,"TN",434,15
"80+",2020-08-20,"TN",481,6
"0-9",2020-08-21,"TN",4,0
"10-19",2020-08-21,"TN",0,0
"20-29",2020-08-21,"TN",16,0
"30-39",2020-08-21,"TN",29,1
"40-49",2020-08-21,"TN",77,2
"50-59",2020-08-21,"TN",160,4
"60-69",2020-08-21,"TN",300,6
"70-79",2020-08-21,"TN",461,27
"80+",2020-08-21,"TN",502,21
"0-9",2020-08-22,"TN",4,0
"10-19",2020-08-22,"TN",1,1
"20-29",2020-08-22,"TN",16,0
"30-39",2020-08-22,"TN",29,0
"40-49",2020-08-22,"TN",78,1
"50-59",2020-08-22,"TN",161,1
"60-69",2020-08-22,"TN",302,2
"70-79",2020-08-22,"TN",464,3
"80+",2020-08-22,"TN",508,6
"0-9",2020-08-23,"TN",4,0
"10-19",2020-08-23,"TN",1,0
"20-29",2020-08-23,"TN",16,0
"30-39",2020-08-23,"TN",29,0
"40-49",2020-08-23,"TN",78,0
"50-59",2020-08-23,"TN",162,1
"60-69",2020-08-23,"TN",302,0
"70-79",2020-08-23,"TN",466,2
"80+",2020-08-23,"TN",509,1
"0-9",2020-08-24,"TN",4,0
"10-19",2020-08-24,"TN",1,0
"20-29",2020-08-24,"TN",16,0
"30-39",2020-08-24,"TN",29,0
"40-49",2020-08-24,"TN",78,0
"50-59",2020-08-24,"TN",163,1
"60-69",2020-08-24,"TN",307,5
"70-79",2020-08-24,"TN",471,5
"80+",2020-08-24,"TN",519,10
"0-9",2020-08-25,"TN",4,0
"10-19",2020-08-25,"TN",1,0
"20-29",2020-08-25,"TN",16,0
"30-39",2020-08-25,"TN",30,1
"40-49",2020-08-25,"TN",79,1
"50-59",2020-08-25,"TN",168,5
"60-69",2020-08-25,"TN",317,10
"70-79",2020-08-25,"TN",480,9
"80+",2020-08-25,"TN",533,14
"0-9",2020-08-26,"TN",4,0
"10-19",2020-08-26,"TN",1,0
"20-29",2020-08-26,"TN",16,0
"30-39",2020-08-26,"TN",31,1
"40-49",2020-08-26,"TN",79,0
"50-59",2020-08-26,"TN",170,2
"60-69",2020-08-26,"TN",322,5
"70-79",2020-08-26,"TN",488,8
"80+",2020-08-26,"TN",537,4
"0-9",2020-08-27,"TN",4,0
"10-19",2020-08-27,"TN",1,0
"20-29",2020-08-27,"TN",16,0
"30-39",2020-08-27,"TN",32,1
"40-49",2020-08-27,"TN",80,1
"50-59",2020-08-27,"TN",171,1
"60-69",2020-08-27,"TN",325,3
"70-79",2020-08-27,"TN",497,9
"80+",2020-08-27,"TN",547,10
"0-9",2020-08-28,"TN",4,0
"10-19",2020-08-28,"TN",1,0
"20-29",2020-08-28,"TN",16,0
"30-39",2020-08-28,"TN",33,1
"40-49",2020-08-28,"TN",80,0
"50-59",2020-08-28,"TN",174,3
"60-69",2020-08-28,"TN",330,5
"70-79",2020-08-28,"TN",503,6
"80+",2020-08-28,"TN",560,13
"0-9",2020-08-29,"TN",4,0
"10-19",2020-08-29,"TN",1,0
"20-29",2020-08-29,"TN",16,0
"30-39",2020-08-29,"TN",34,1
"40-49",2020-08-29,"TN",80,0
"50-59",2020-08-29,"TN",176,2
"60-69",2020-08-29,"TN",336,6
"70-79",2020-08-29,"TN",510,7
"80+",2020-08-29,"TN",568,8
"0-9",2020-08-30,"TN",4,0
"10-19",2020-08-30,"TN",1,0
"20-29",2020-08-30,"TN",16,0
"30-39",2020-08-30,"TN",34,0
"40-49",2020-08-30,"TN",81,1
"50-59",2020-08-30,"TN",181,5
"60-69",2020-08-30,"TN",341,5
"70-79",2020-08-30,"TN",514,4
"80+",2020-08-30,"TN",575,7
"0-9",2020-08-31,"TN",4,0
"10-19",2020-08-31,"TN",1,0
"20-29",2020-08-31,"TN",17,1
"30-39",2020-08-31,"TN",34,0
"40-49",2020-08-31,"TN",81,0
"50-59",2020-08-31,"TN",184,3
"60-69",2020-08-31,"TN",341,0
"70-79",2020-08-31,"TN",515,1
"80+",2020-08-31,"TN",577,2
"0-9",2020-09-01,"TN",4,0
"10-19",2020-09-01,"TN",1,0
"20-29",2020-09-01,"TN",17,0
"30-39",2020-09-01,"TN",34,0
"40-49",2020-09-01,"TN",84,3
"50-59",2020-09-01,"TN",187,3
"60-69",2020-09-01,"TN",351,10
"70-79",2020-09-01,"TN",518,3
"80+",2020-09-01,"TN",585,8
