"age","date","code","cum.deaths","daily.deaths"
"51-60",2020-11-28,"TN",421,2
"61-70",2020-11-28,"TN",856,1
"71-80",2020-11-28,"TN",1361,4
"81+",2020-11-28,"TN",1656,8
"0-10",2020-11-29,"TN",4,0
"11-20",2020-11-29,"TN",2,0
"21-30",2020-11-29,"TN",28,0
"31-40",2020-11-29,"TN",59,1
"41-50",2020-11-29,"TN",154,0
"51-60",2020-11-29,"TN",423,2
"61-70",2020-11-29,"TN",859,3
"71-80",2020-11-29,"TN",1364,3
"81+",2020-11-29,"TN",1660,4
"0-10",2020-11-30,"TN",4,0
"11-20",2020-11-30,"TN",2,0
"21-30",2020-11-30,"TN",29,1
"31-40",2020-11-30,"TN",59,0
"41-50",2020-11-30,"TN",156,2
"51-60",2020-11-30,"TN",426,3
"61-70",2020-11-30,"TN",869,10
"71-80",2020-11-30,"TN",1380,16
"81+",2020-11-30,"TN",1676,16
"0-10",2020-12-01,"TN",4,0
"11-20",2020-12-01,"TN",2,0
"21-30",2020-12-01,"TN",29,0
"31-40",2020-12-01,"TN",60,1
"41-50",2020-12-01,"TN",156,0
"51-60",2020-12-01,"TN",431,5
"61-70",2020-12-01,"TN",874,5
"71-80",2020-12-01,"TN",1399,19
"81+",2020-12-01,"TN",1681,5
"0-10",2020-12-02,"TN",4,0
"11-20",2020-12-02,"TN",2,0
"21-30",2020-12-02,"TN",30,1
"31-40",2020-12-02,"TN",60,0
"41-50",2020-12-02,"TN",159,3
"51-60",2020-12-02,"TN",432,1
"61-70",2020-12-02,"TN",888,14
"71-80",2020-12-02,"TN",1416,17
"81+",2020-12-02,"TN",1696,15
"0-10",2020-12-03,"TN",4,0
"11-20",2020-12-03,"TN",2,0
"21-30",2020-12-03,"TN",31,1
"31-40",2020-12-03,"TN",61,1
"41-50",2020-12-03,"TN",161,2
"51-60",2020-12-03,"TN",439,7
"61-70",2020-12-03,"TN",898,10
"71-80",2020-12-03,"TN",1447,31
"81+",2020-12-03,"TN",1735,39
"0-10",2020-12-04,"TN",4,0
"11-20",2020-12-04,"TN",2,0
"21-30",2020-12-04,"TN",31,0
"31-40",2020-12-04,"TN",62,1
"41-50",2020-12-04,"TN",162,1
"51-60",2020-12-04,"TN",450,11
"61-70",2020-12-04,"TN",912,14
"71-80",2020-12-04,"TN",1475,28
"81+",2020-12-04,"TN",1778,43
"0-10",2020-12-05,"TN",4,0
"11-20",2020-12-05,"TN",2,0
"21-30",2020-12-05,"TN",31,0
"31-40",2020-12-05,"TN",62,0
"41-50",2020-12-05,"TN",162,0
"51-60",2020-12-05,"TN",451,1
"61-70",2020-12-05,"TN",916,4
"71-80",2020-12-05,"TN",1484,9
"81+",2020-12-05,"TN",1793,15
"0-10",2020-12-06,"TN",4,0
"11-20",2020-12-06,"TN",2,0
"21-30",2020-12-06,"TN",31,0
"31-40",2020-12-06,"TN",62,0
"41-50",2020-12-06,"TN",164,2
"51-60",2020-12-06,"TN",455,4
"61-70",2020-12-06,"TN",920,4
"71-80",2020-12-06,"TN",1489,5
"81+",2020-12-06,"TN",1816,23
"0-10",2020-12-07,"TN",4,0
"11-20",2020-12-07,"TN",2,0
"21-30",2020-12-07,"TN",31,0
"31-40",2020-12-07,"TN",63,1
"41-50",2020-12-07,"TN",166,2
"51-60",2020-12-07,"TN",457,2
"61-70",2020-12-07,"TN",932,12
"71-80",2020-12-07,"TN",1510,21
"81+",2020-12-07,"TN",1844,28
"0-10",2020-12-08,"TN",4,0
"11-20",2020-12-08,"TN",2,0
"21-30",2020-12-08,"TN",31,0
"31-40",2020-12-08,"TN",63,0
"41-50",2020-12-08,"TN",167,1
"51-60",2020-12-08,"TN",468,11
"61-70",2020-12-08,"TN",960,28
"71-80",2020-12-08,"TN",1544,34
"81+",2020-12-08,"TN",1869,25
"0-10",2020-12-09,"TN",4,0
"11-20",2020-12-09,"TN",2,0
"21-30",2020-12-09,"TN",31,0
"31-40",2020-12-09,"TN",63,0
"41-50",2020-12-09,"TN",170,3
"51-60",2020-12-09,"TN",471,3
"61-70",2020-12-09,"TN",975,15
"71-80",2020-12-09,"TN",1563,19
"81+",2020-12-09,"TN",1892,23
"0-10",2020-12-10,"TN",4,0
"11-20",2020-12-10,"TN",3,1
"21-30",2020-12-10,"TN",31,0
"31-40",2020-12-10,"TN",63,0
"41-50",2020-12-10,"TN",174,4
"51-60",2020-12-10,"TN",471,0
"61-70",2020-12-10,"TN",988,13
"71-80",2020-12-10,"TN",1587,24
"81+",2020-12-10,"TN",1919,27
"0-10",2020-12-11,"TN",4,0
"11-20",2020-12-11,"TN",3,0
"21-30",2020-12-11,"TN",31,0
"31-40",2020-12-11,"TN",63,0
"41-50",2020-12-11,"TN",174,0
"51-60",2020-12-11,"TN",477,6
"61-70",2020-12-11,"TN",1000,12
"71-80",2020-12-11,"TN",1615,28
"81+",2020-12-11,"TN",1959,40
"0-10",2020-12-12,"TN",4,0
"11-20",2020-12-12,"TN",3,0
"21-30",2020-12-12,"TN",31,0
"31-40",2020-12-12,"TN",63,0
"41-50",2020-12-12,"TN",175,1
"51-60",2020-12-12,"TN",479,2
"61-70",2020-12-12,"TN",1015,15
"71-80",2020-12-12,"TN",1640,25
"81+",2020-12-12,"TN",1988,29
"0-10",2020-12-13,"TN",4,0
"11-20",2020-12-13,"TN",3,0
"21-30",2020-12-13,"TN",31,0
"31-40",2020-12-13,"TN",64,1
"41-50",2020-12-13,"TN",176,1
"51-60",2020-12-13,"TN",483,4
"61-70",2020-12-13,"TN",1024,9
"71-80",2020-12-13,"TN",1659,19
"81+",2020-12-13,"TN",2018,30
"0-10",2020-12-14,"TN",4,0
"11-20",2020-12-14,"TN",3,0
"21-30",2020-12-14,"TN",31,0
"31-40",2020-12-14,"TN",64,0
"41-50",2020-12-14,"TN",176,0
"51-60",2020-12-14,"TN",487,4
"61-70",2020-12-14,"TN",1036,12
"71-80",2020-12-14,"TN",1681,22
"81+",2020-12-14,"TN",2059,41
"0-10",2020-12-15,"TN",4,0
"11-20",2020-12-15,"TN",3,0
"21-30",2020-12-15,"TN",31,0
"31-40",2020-12-15,"TN",64,0
"41-50",2020-12-15,"TN",179,3
"51-60",2020-12-15,"TN",497,10
"61-70",2020-12-15,"TN",1042,6
"71-80",2020-12-15,"TN",1703,22
"81+",2020-12-15,"TN",2092,33
"0-10",2020-12-16,"TN",4,0
"11-20",2020-12-16,"TN",3,0
"21-30",2020-12-16,"TN",31,0
"31-40",2020-12-16,"TN",64,0
"41-50",2020-12-16,"TN",179,0
"51-60",2020-12-16,"TN",501,4
"61-70",2020-12-16,"TN",1049,7
"71-80",2020-12-16,"TN",1720,17
"81+",2020-12-16,"TN",2117,25
"0-10",2020-12-17,"TN",4,0
"11-20",2020-12-17,"TN",3,0
"21-30",2020-12-17,"TN",31,0
"31-40",2020-12-17,"TN",65,1
"41-50",2020-12-17,"TN",183,4
"51-60",2020-12-17,"TN",507,6
"61-70",2020-12-17,"TN",1079,30
"71-80",2020-12-17,"TN",1769,49
"81+",2020-12-17,"TN",2202,85
"0-10",2020-12-18,"TN",4,0
"11-20",2020-12-18,"TN",3,0
"21-30",2020-12-18,"TN",31,0
"31-40",2020-12-18,"TN",65,0
"41-50",2020-12-18,"TN",188,5
"51-60",2020-12-18,"TN",517,10
"61-70",2020-12-18,"TN",1088,9
"71-80",2020-12-18,"TN",1798,29
"81+",2020-12-18,"TN",2263,61
"0-10",2020-12-19,"TN",4,0
"11-20",2020-12-19,"TN",3,0
"21-30",2020-12-19,"TN",34,3
"31-40",2020-12-19,"TN",65,0
"41-50",2020-12-19,"TN",190,2
"51-60",2020-12-19,"TN",524,7
"61-70",2020-12-19,"TN",1095,7
"71-80",2020-12-19,"TN",1818,20
"81+",2020-12-19,"TN",2281,18
"0-10",2020-12-20,"TN",4,0
"11-20",2020-12-20,"TN",3,0
"21-30",2020-12-20,"TN",37,3
"31-40",2020-12-20,"TN",66,1
"41-50",2020-12-20,"TN",190,0
"51-60",2020-12-20,"TN",525,1
"61-70",2020-12-20,"TN",1104,9
"71-80",2020-12-20,"TN",1835,17
"81+",2020-12-20,"TN",2304,23
"0-10",2020-12-21,"TN",4,0
"11-20",2020-12-21,"TN",3,0
"21-30",2020-12-21,"TN",37,0
"31-40",2020-12-21,"TN",66,0
"41-50",2020-12-21,"TN",192,2
"51-60",2020-12-21,"TN",530,5
"61-70",2020-12-21,"TN",1115,11
"71-80",2020-12-21,"TN",1851,16
"81+",2020-12-21,"TN",2334,30
"0-10",2020-12-22,"TN",4,0
"11-20",2020-12-22,"TN",3,0
"21-30",2020-12-22,"TN",39,2
"31-40",2020-12-22,"TN",67,1
"41-50",2020-12-22,"TN",194,2
"51-60",2020-12-22,"TN",537,7
"61-70",2020-12-22,"TN",1133,18
"71-80",2020-12-22,"TN",1900,49
"81+",2020-12-22,"TN",2390,56
"0-10",2020-12-23,"TN",4,0
"11-20",2020-12-23,"TN",3,0
"21-30",2020-12-23,"TN",40,1
"31-40",2020-12-23,"TN",67,0
"41-50",2020-12-23,"TN",194,0
"51-60",2020-12-23,"TN",545,8
"61-70",2020-12-23,"TN",1158,25
"71-80",2020-12-23,"TN",1929,29
"81+",2020-12-23,"TN",2439,49
"0-10",2020-12-24,"TN",4,0
"11-20",2020-12-24,"TN",3,0
"21-30",2020-12-24,"TN",40,0
"31-40",2020-12-24,"TN",68,1
"41-50",2020-12-24,"TN",200,6
"51-60",2020-12-24,"TN",548,3
"61-70",2020-12-24,"TN",1170,12
"71-80",2020-12-24,"TN",1946,17
"81+",2020-12-24,"TN",2450,11
"0-10",2020-12-25,"TN",4,0
"11-20",2020-12-25,"TN",3,0
"21-30",2020-12-25,"TN",40,0
"31-40",2020-12-25,"TN",69,1
"41-50",2020-12-25,"TN",201,1
"51-60",2020-12-25,"TN",549,1
"61-70",2020-12-25,"TN",1170,0
"71-80",2020-12-25,"TN",1947,1
"81+",2020-12-25,"TN",2452,2
"0-10",2020-12-26,"TN",4,0
"11-20",2020-12-26,"TN",3,0
"21-30",2020-12-26,"TN",40,0
"31-40",2020-12-26,"TN",69,0
"41-50",2020-12-26,"TN",201,0
"51-60",2020-12-26,"TN",549,0
"61-70",2020-12-26,"TN",1172,2
"71-80",2020-12-26,"TN",1947,0
"81+",2020-12-26,"TN",2457,5
"0-10",2020-12-27,"TN",4,0
"11-20",2020-12-27,"TN",3,0
"21-30",2020-12-27,"TN",40,0
"31-40",2020-12-27,"TN",69,0
"41-50",2020-12-27,"TN",203,2
"51-60",2020-12-27,"TN",555,6
"61-70",2020-12-27,"TN",1185,13
"71-80",2020-12-27,"TN",1970,23
"81+",2020-12-27,"TN",2482,25
