date,age,cum.deaths,daily.deaths,code
2020-03-21,0-19,0,NA,MI
2020-03-21,20-29,0,NA,MI
2020-03-21,30-39,0,NA,MI
2020-03-21,40-49,2,NA,MI
2020-03-21,50-59,7,NA,MI
2020-03-21,60-69,1,NA,MI
2020-03-21,70-79,4,NA,MI
2020-03-21,80,5,NA,MI
2020-03-22,0-19,0,0,MI
2020-03-22,20-29,0,0,MI
2020-03-22,30-39,0,0,MI
2020-03-22,40-49,2,0,MI
2020-03-22,50-59,11,4,MI
2020-03-22,60-69,1,0,MI
2020-03-22,70-79,13,9,MI
2020-03-22,80,14,9,MI
2020-03-23,0-19,0,0,MI
2020-03-23,20-29,0,0,MI
2020-03-23,30-39,0,0,MI
2020-03-23,40-49,2,0,MI
2020-03-23,50-59,15,4,MI
2020-03-23,60-69,1,0,MI
2020-03-23,70-79,22,9,MI
2020-03-23,80,23,9,MI
2020-03-24,0-19,0,0,MI
2020-03-24,20-29,0,0,MI
2020-03-24,30-39,0,0,MI
2020-03-24,40-49,2,0,MI
2020-03-24,50-59,19,4,MI
2020-03-24,60-69,1,0,MI
2020-03-24,70-79,31,9,MI
2020-03-24,80,32,9,MI
2020-03-25,0-19,0,0,MI
2020-03-25,20-29,0,0,MI
2020-03-25,30-39,0,0,MI
2020-03-25,40-49,2,0,MI
2020-03-25,50-59,23,4,MI
2020-03-25,60-69,1,0,MI
2020-03-25,70-79,40,9,MI
2020-03-25,80,41,9,MI
2020-03-26,0-19,0,0,MI
2020-03-26,20-29,0,0,MI
2020-03-26,30-39,0,0,MI
2020-03-26,40-49,2,0,MI
2020-03-26,50-59,27,4,MI
2020-03-26,60-69,1,0,MI
2020-03-26,70-79,49,9,MI
2020-03-26,80,50,9,MI
2020-03-27,0-19,0,0,MI
2020-03-27,20-29,0,0,MI
2020-03-27,30-39,0,0,MI
2020-03-27,40-49,2,0,MI
2020-03-27,50-59,31,4,MI
2020-03-27,60-69,1,0,MI
2020-03-27,70-79,58,9,MI
2020-03-27,80,59,9,MI
2020-03-28,0-19,0,0,MI
2020-03-28,20-29,0,0,MI
2020-03-28,30-39,1,1,MI
2020-03-28,40-49,5,3,MI
2020-03-28,50-59,35,4,MI
2020-03-28,60-69,10,9,MI
2020-03-28,70-79,67,9,MI
2020-03-28,80,68,9,MI
2020-03-29,0-19,0,0,MI
2020-03-29,20-29,0,0,MI
2020-03-29,30-39,1,0,MI
2020-03-29,40-49,9,4,MI
2020-03-29,50-59,35,0,MI
2020-03-29,60-69,10,0,MI
2020-03-29,70-79,67,0,MI
2020-03-29,80,68,0,MI
2020-03-30,0-19,0,0,MI
2020-03-30,20-29,0,0,MI
2020-03-30,30-39,1,0,MI
2020-03-30,40-49,13,4,MI
2020-03-30,50-59,35,0,MI
2020-03-30,60-69,10,0,MI
2020-03-30,70-79,67,0,MI
2020-03-30,80,68,0,MI
2020-03-31,0-19,0,0,MI
2020-03-31,20-29,0,0,MI
2020-03-31,30-39,1,0,MI
2020-03-31,40-49,17,4,MI
2020-03-31,50-59,35,0,MI
2020-03-31,60-69,10,0,MI
2020-03-31,70-79,67,0,MI
2020-03-31,80,68,0,MI
2020-04-01,0-19,0,0,MI
2020-04-01,20-29,0,0,MI
2020-04-01,30-39,1,0,MI
2020-04-01,40-49,21,4,MI
2020-04-01,50-59,35,0,MI
2020-04-01,60-69,10,0,MI
2020-04-01,70-79,67,0,MI
2020-04-01,80,68,0,MI
2020-04-02,0-19,0,0,MI
2020-04-02,20-29,0,0,MI
2020-04-02,30-39,1,0,MI
2020-04-02,40-49,25,4,MI
2020-04-02,50-59,35,0,MI
2020-04-02,60-69,10,0,MI
2020-04-02,70-79,67,0,MI
2020-04-02,80,68,0,MI
2020-04-03,0-19,0,0,MI
2020-04-03,20-29,0,0,MI
2020-04-03,30-39,1,0,MI
2020-04-03,40-49,29,4,MI
2020-04-03,50-59,35,0,MI
2020-04-03,60-69,10,0,MI
2020-04-03,70-79,67,0,MI
2020-04-03,80,68,0,MI
2020-04-04,0-19,0,0,MI
2020-04-04,20-29,0,0,MI
2020-04-04,30-39,3,2,MI
2020-04-04,40-49,33,4,MI
2020-04-04,50-59,48,13,MI
2020-04-04,60-69,29,19,MI
2020-04-04,70-79,97,30,MI
2020-04-04,80,104,36,MI
2020-04-05,0-19,0,0,MI
2020-04-05,20-29,0,0,MI
2020-04-05,30-39,4,1,MI
2020-04-05,40-49,33,0,MI
2020-04-05,50-59,60,12,MI
2020-04-05,60-69,57,28,MI
2020-04-05,70-79,97,0,MI
2020-04-05,80,158,54,MI
2020-04-06,0-19,0,0,MI
2020-04-06,20-29,0,0,MI
2020-04-06,30-39,5,1,MI
2020-04-06,40-49,33,0,MI
2020-04-06,50-59,72,12,MI
2020-04-06,60-69,85,28,MI
2020-04-06,70-79,97,0,MI
2020-04-06,80,212,54,MI
2020-04-07,0-19,0,0,MI
2020-04-07,20-29,0,0,MI
2020-04-07,30-39,6,1,MI
2020-04-07,40-49,33,0,MI
2020-04-07,50-59,84,12,MI
2020-04-07,60-69,113,28,MI
2020-04-07,70-79,97,0,MI
2020-04-07,80,266,54,MI
2020-04-08,0-19,0,0,MI
2020-04-08,20-29,0,0,MI
2020-04-08,30-39,7,1,MI
2020-04-08,40-49,33,0,MI
2020-04-08,50-59,96,12,MI
2020-04-08,60-69,141,28,MI
2020-04-08,70-79,97,0,MI
2020-04-08,80,320,54,MI
2020-04-09,0-19,0,0,MI
2020-04-09,20-29,0,0,MI
2020-04-09,30-39,8,1,MI
2020-04-09,40-49,33,0,MI
2020-04-09,50-59,108,12,MI
2020-04-09,60-69,169,28,MI
2020-04-09,70-79,97,0,MI
2020-04-09,80,374,54,MI
2020-04-10,0-19,0,0,MI
2020-04-10,20-29,0,0,MI
2020-04-10,30-39,9,1,MI
2020-04-10,40-49,33,0,MI
2020-04-10,50-59,120,12,MI
2020-04-10,60-69,197,28,MI
2020-04-10,70-79,97,0,MI
2020-04-10,80,428,54,MI
2020-04-11,0-19,0,0,MI
2020-04-11,20-29,0,0,MI
