"date","age","cum.deaths","daily.deaths","code"
2020-04-27,"0-19",0,NA,"MS"
2020-04-27,"20-29",0,NA,"MS"
2020-04-27,"30-39",4,NA,"MS"
2020-04-27,"40-49",6,NA,"MS"
2020-04-27,"50-59",15,NA,"MS"
2020-04-27,"60-69",60,NA,"MS"
2020-04-27,"70-79",70,NA,"MS"
2020-04-27,"80-89",48,NA,"MS"
2020-04-27,"90+",36,NA,"MS"
2020-04-28,"0-19",0,0,"MS"
2020-04-28,"20-29",0,0,"MS"
2020-04-28,"30-39",4,0,"MS"
2020-04-28,"40-49",6,0,"MS"
2020-04-28,"50-59",15,0,"MS"
2020-04-28,"60-69",64,4,"MS"
2020-04-28,"70-79",73,3,"MS"
2020-04-28,"80-89",52,4,"MS"
2020-04-28,"90+",36,0,"MS"
2020-04-29,"0-19",0,0,"MS"
2020-04-29,"20-29",0,0,"MS"
2020-04-29,"30-39",4,0,"MS"
2020-04-29,"40-49",6,0,"MS"
2020-04-29,"50-59",17,2,"MS"
2020-04-29,"60-69",66,2,"MS"
2020-04-29,"70-79",77,4,"MS"
2020-04-29,"80-89",54,2,"MS"
2020-04-29,"90+",37,1,"MS"
2020-04-30,"0-19",0,0,"MS"
2020-04-30,"20-29",0,0,"MS"
2020-04-30,"30-39",4,0,"MS"
2020-04-30,"40-49",6,0,"MS"
2020-04-30,"50-59",20,3,"MS"
2020-04-30,"60-69",69,3,"MS"
2020-04-30,"70-79",84,7,"MS"
2020-04-30,"80-89",60,6,"MS"
2020-04-30,"90+",38,1,"MS"
2020-05-01,"0-19",0,0,"MS"
2020-05-01,"20-29",0,0,"MS"
2020-05-01,"30-39",4,0,"MS"
2020-05-01,"40-49",7,1,"MS"
2020-05-01,"50-59",20,0,"MS"
2020-05-01,"60-69",70,1,"MS"
2020-05-01,"70-79",88,4,"MS"
2020-05-01,"80-89",63,3,"MS"
2020-05-01,"90+",39,1,"MS"
2020-05-02,"0-19",0,0,"MS"
2020-05-02,"20-29",0,0,"MS"
2020-05-02,"30-39",4,0,"MS"
2020-05-02,"40-49",9,2,"MS"
2020-05-02,"50-59",21,1,"MS"
2020-05-02,"60-69",73,3,"MS"
2020-05-02,"70-79",90,2,"MS"
2020-05-02,"80-89",65,2,"MS"
2020-05-02,"90+",41,2,"MS"
2020-05-03,"0-19",0,0,"MS"
2020-05-03,"20-29",0,0,"MS"
2020-05-03,"30-39",5,1,"MS"
2020-05-03,"40-49",9,0,"MS"
2020-05-03,"50-59",21,0,"MS"
2020-05-03,"60-69",73,0,"MS"
