"age","cum.deaths","daily.deaths","code","date"
"0-17",0,NA,"NC",2020-05-20
"18-24",0,NA,"NC",2020-05-20
"25-49",21,NA,"NC",2020-05-20
"50-64",83,NA,"NC",2020-05-20
"65-74",147,NA,"NC",2020-05-20
"75+",449,NA,"NC",2020-05-20
"0-17",0,0,"NC",2020-05-21
"18-24",0,0,"NC",2020-05-21
"25-49",28,7,"NC",2020-05-21
"50-64",83,0,"NC",2020-05-21
"65-74",149,2,"NC",2020-05-21
"75+",454,5,"NC",2020-05-21
"0-17",0,0,"NC",2020-05-22
"18-24",0,0,"NC",2020-05-22
"25-49",29,1,"NC",2020-05-22
"50-64",87,4,"NC",2020-05-22
"65-74",149,0,"NC",2020-05-22
"75+",459,5,"NC",2020-05-22
"0-17",0,0,"NC",2020-05-23
"18-24",0,0,"NC",2020-05-23
"25-49",29,0,"NC",2020-05-23
"50-64",88,1,"NC",2020-05-23
"65-74",149,0,"NC",2020-05-23
"75+",472,13,"NC",2020-05-23
"0-17",0,0,"NC",2020-05-24
"18-24",0,0,"NC",2020-05-24
"25-49",30,1,"NC",2020-05-24
"50-64",89,1,"NC",2020-05-24
"65-74",149,0,"NC",2020-05-24
"75+",475,3,"NC",2020-05-24
"0-17",0,0,"NC",2020-05-25
"18-24",0,0,"NC",2020-05-25
"25-49",30,0,"NC",2020-05-25
"50-64",90,1,"NC",2020-05-25
"65-74",158,9,"NC",2020-05-25
"75+",475,0,"NC",2020-05-25
"0-17",0,0,"NC",2020-05-26
"18-24",0,0,"NC",2020-05-26
"25-49",31,1,"NC",2020-05-26
"50-64",92,2,"NC",2020-05-26
"65-74",161,3,"NC",2020-05-26
"75+",483,8,"NC",2020-05-26
"0-17",0,0,"NC",2020-05-27
"18-24",0,0,"NC",2020-05-27
"25-49",32,1,"NC",2020-05-27
"50-64",95,3,"NC",2020-05-27
"65-74",167,6,"NC",2020-05-27
"75+",500,17,"NC",2020-05-27
"0-17",0,0,"NC",2020-05-28
"18-24",0,0,"NC",2020-05-28
"25-49",33,1,"NC",2020-05-28
"50-64",99,4,"NC",2020-05-28
"65-74",174,7,"NC",2020-05-28
"75+",513,13,"NC",2020-05-28
"0-17",0,0,"NC",2020-05-29
"18-24",0,0,"NC",2020-05-29
"25-49",34,1,"NC",2020-05-29
"50-64",103,4,"NC",2020-05-29
"65-74",180,6,"NC",2020-05-29
"75+",541,28,"NC",2020-05-29
"0-17",0,0,"NC",2020-05-30
"18-24",0,0,"NC",2020-05-30
"25-49",35,1,"NC",2020-05-30
"50-64",105,2,"NC",2020-05-30
"65-74",180,0,"NC",2020-05-30
"75+",544,3,"NC",2020-05-30
"0-17",0,0,"NC",2020-05-31
"18-24",0,0,"NC",2020-05-31
"25-49",35,0,"NC",2020-05-31
"50-64",106,1,"NC",2020-05-31
"65-74",180,0,"NC",2020-05-31
"75+",558,14,"NC",2020-05-31
"0-17",0,0,"NC",2020-06-01
"18-24",0,0,"NC",2020-06-01
"25-49",36,1,"NC",2020-06-01
"50-64",108,2,"NC",2020-06-01
"65-74",180,0,"NC",2020-06-01
"75+",566,8,"NC",2020-06-01
"0-17",0,0,"NC",2020-06-02
"18-24",0,0,"NC",2020-06-02
"25-49",37,1,"NC",2020-06-02
"50-64",111,3,"NC",2020-06-02
"65-74",184,4,"NC",2020-06-02
"75+",580,14,"NC",2020-06-02
"0-17",0,0,"NC",2020-06-03
"18-24",0,0,"NC",2020-06-03
"25-49",38,1,"NC",2020-06-03
"50-64",113,2,"NC",2020-06-03
"65-74",188,4,"NC",2020-06-03
"75+",592,12,"NC",2020-06-03
"0-17",0,0,"NC",2020-06-04
"18-24",0,0,"NC",2020-06-04
"25-49",38,0,"NC",2020-06-04
"50-64",121,8,"NC",2020-06-04
"65-74",192,4,"NC",2020-06-04
"75+",605,13,"NC",2020-06-04
"0-17",0,0,"NC",2020-06-05
"18-24",0,0,"NC",2020-06-05
"25-49",39,1,"NC",2020-06-05
"50-64",121,0,"NC",2020-06-05
"65-74",193,1,"NC",2020-06-05
"75+",609,4,"NC",2020-06-05
"0-17",0,0,"NC",2020-06-06
"18-24",0,0,"NC",2020-06-06
"25-49",40,1,"NC",2020-06-06
"50-64",121,0,"NC",2020-06-06
"65-74",198,5,"NC",2020-06-06
"75+",625,16,"NC",2020-06-06
"0-17",0,0,"NC",2020-06-07
"18-24",0,0,"NC",2020-06-07
"25-49",40,0,"NC",2020-06-07
"50-64",121,0,"NC",2020-06-07
"65-74",199,1,"NC",2020-06-07
"75+",627,2,"NC",2020-06-07
"0-17",0,0,"NC",2020-06-08
"18-24",0,0,"NC",2020-06-08
"25-49",40,0,"NC",2020-06-08
"50-64",121,0,"NC",2020-06-08
"65-74",201,2,"NC",2020-06-08
"75+",634,7,"NC",2020-06-08
"0-17",0,0,"NC",2020-06-09
"18-24",0,0,"NC",2020-06-09
"25-49",41,1,"NC",2020-06-09
"50-64",134,13,"NC",2020-06-09
"65-74",206,5,"NC",2020-06-09
"75+",638,4,"NC",2020-06-09
"0-17",0,0,"NC",2020-06-10
"18-24",0,0,"NC",2020-06-10
"25-49",42,1,"NC",2020-06-10
"50-64",137,3,"NC",2020-06-10
"65-74",211,5,"NC",2020-06-10
"75+",653,15,"NC",2020-06-10
"0-17",0,0,"NC",2020-06-11
"18-24",0,0,"NC",2020-06-11
"25-49",44,2,"NC",2020-06-11
"50-64",138,1,"NC",2020-06-11
"65-74",213,2,"NC",2020-06-11
"75+",660,7,"NC",2020-06-11
"0-17",0,0,"NC",2020-06-12
"18-24",0,0,"NC",2020-06-12
"25-49",44,0,"NC",2020-06-12
"50-64",142,4,"NC",2020-06-12
"65-74",218,5,"NC",2020-06-12
"75+",677,17,"NC",2020-06-12
"0-17",0,0,"NC",2020-06-13
"18-24",0,0,"NC",2020-06-13
"25-49",44,0,"NC",2020-06-13
"50-64",144,2,"NC",2020-06-13
"65-74",221,3,"NC",2020-06-13
"75+",684,7,"NC",2020-06-13
"0-17",0,0,"NC",2020-06-14
"18-24",0,0,"NC",2020-06-14
"25-49",44,0,"NC",2020-06-14
"50-64",144,0,"NC",2020-06-14
"65-74",222,1,"NC",2020-06-14
"75+",688,4,"NC",2020-06-14
"0-17",0,0,"NC",2020-06-15
"18-24",0,0,"NC",2020-06-15
"25-49",45,1,"NC",2020-06-15
"50-64",145,1,"NC",2020-06-15
"65-74",224,2,"NC",2020-06-15
"75+",693,5,"NC",2020-06-15
"0-17",0,0,"NC",2020-06-16
"18-24",0,0,"NC",2020-06-16
"25-49",58,13,"NC",2020-06-16
"50-64",150,5,"NC",2020-06-16
"65-74",231,7,"NC",2020-06-16
"75+",704,11,"NC",2020-06-16
"0-17",0,0,"NC",2020-06-17
"18-24",0,0,"NC",2020-06-17
"25-49",58,0,"NC",2020-06-17
"50-64",164,14,"NC",2020-06-17
"65-74",234,3,"NC",2020-06-17
"75+",712,8,"NC",2020-06-17
"0-17",0,0,"NC",2020-06-18
"18-24",0,0,"NC",2020-06-18
"25-49",59,1,"NC",2020-06-18
"50-64",165,1,"NC",2020-06-18
"65-74",235,1,"NC",2020-06-18
"75+",717,5,"NC",2020-06-18
"0-17",0,0,"NC",2020-06-19
"18-24",0,0,"NC",2020-06-19
"25-49",60,1,"NC",2020-06-19
"50-64",167,3,"NC",2020-06-19
"65-74",238,4,"NC",2020-06-19
"75+",724,8,"NC",2020-06-19
"0-17",0,0,"NC",2020-06-20
"18-24",0,0,"NC",2020-06-20
"25-49",61,1,"NC",2020-06-20
"50-64",170,2,"NC",2020-06-20
"65-74",242,3,"NC",2020-06-20
"75+",732,7,"NC",2020-06-20
"0-17",0,0,"NC",2020-06-21
"18-24",0,0,"NC",2020-06-21
"25-49",61,0,"NC",2020-06-21
"50-64",171,1,"NC",2020-06-21
"65-74",244,2,"NC",2020-06-21
"75+",732,0,"NC",2020-06-21
"0-17",0,0,"NC",2020-06-22
"18-24",0,0,"NC",2020-06-22
"25-49",61,0,"NC",2020-06-22
"50-64",171,0,"NC",2020-06-22
"65-74",245,1,"NC",2020-06-22
"75+",746,14,"NC",2020-06-22
"0-17",0,0,"NC",2020-06-23
"18-24",0,0,"NC",2020-06-23
"25-49",63,2,"NC",2020-06-23
"50-64",175,4,"NC",2020-06-23
"65-74",250,5,"NC",2020-06-23
"75+",760,14,"NC",2020-06-23
"0-17",0,0,"NC",2020-06-24
"18-24",0,0,"NC",2020-06-24
"25-49",63,0,"NC",2020-06-24
"50-64",177,2,"NC",2020-06-24
"65-74",253,3,"NC",2020-06-24
"75+",760,0,"NC",2020-06-24
"0-17",0,0,"NC",2020-06-25
"18-24",0,0,"NC",2020-06-25
"25-49",64,1,"NC",2020-06-25
"50-64",180,3,"NC",2020-06-25
"65-74",257,4,"NC",2020-06-25
"75+",770,10,"NC",2020-06-25
"0-17",0,0,"NC",2020-06-26
"18-24",0,0,"NC",2020-06-26
"25-49",65,1,"NC",2020-06-26
"50-64",182,2,"NC",2020-06-26
"65-74",259,2,"NC",2020-06-26
"75+",778,8,"NC",2020-06-26
"0-17",0,0,"NC",2020-06-27
"18-24",0,0,"NC",2020-06-27
"25-49",65,0,"NC",2020-06-27
"50-64",182,0,"NC",2020-06-27
"65-74",259,0,"NC",2020-06-27
"75+",778,0,"NC",2020-06-27
"0-17",0,0,"NC",2020-06-28
"18-24",0,0,"NC",2020-06-28
"25-49",66,1,"NC",2020-06-28
"50-64",198,16,"NC",2020-06-28
