"date","age","cum.deaths","daily.deaths","code"
2020-05-12,"20-29",8,NA,"LA"
2020-05-12,"30-39",41,NA,"LA"
2020-05-12,"40-49",85,NA,"LA"
2020-05-12,"50-59",198,NA,"LA"
2020-05-12,"60-69",418,NA,"LA"
2020-05-12,"70+",1529,NA,"LA"
2020-05-12,"0-19",2,NA,"LA"
2020-05-13,"20-29",8,0,"LA"
2020-05-13,"30-39",41,0,"LA"
2020-05-13,"40-49",87,2,"LA"
2020-05-13,"50-59",202,4,"LA"
2020-05-13,"60-69",424,6,"LA"
2020-05-13,"70+",1551,22,"LA"
2020-05-13,"0-19",2,0,"LA"
2020-05-14,"20-29",9,1,"LA"
2020-05-14,"30-39",41,0,"LA"
2020-05-14,"40-49",88,1,"LA"
2020-05-14,"50-59",206,4,"LA"
2020-05-14,"60-69",429,5,"LA"
2020-05-14,"70+",1576,25,"LA"
2020-05-14,"0-19",2,0,"LA"
