"date","age","cum.deaths","daily.deaths","code"
2020-05-13,"0-19",0,NA,"CA"
2020-05-13,"20-49",182,NA,"CA"
2020-05-13,"50-64",455,NA,"CA"
2020-05-13,"65+",2395,NA,"CA"
2020-05-14,"0-19",0,0,"CA"
2020-05-14,"20-49",186,4,"CA"
2020-05-14,"50-64",466,11,"CA"
2020-05-14,"65+",2455,60,"CA"
2020-05-15,"0-19",0,0,"CA"
2020-05-15,"20-49",192,6,"CA"
2020-05-15,"50-64",481,15,"CA"
2020-05-15,"65+",2531,76,"CA"
2020-05-16,"0-19",0,0,"CA"
2020-05-16,"20-49",196,4,"CA"
2020-05-16,"50-64",489,8,"CA"
2020-05-16,"65+",2576,45,"CA"
