"date","code","age","cum.deaths","daily.deaths"
2020-05-13,"VT","0-9",0,NA
2020-05-13,"VT","10-19",0,NA
2020-05-13,"VT","20-29",0,NA
2020-05-13,"VT","30-39",1,NA
2020-05-13,"VT","40-49",2,NA
2020-05-13,"VT","50-59",1,NA
2020-05-13,"VT","60-69",10,NA
2020-05-13,"VT","70-79",17,NA
2020-05-13,"VT","80+",22,NA
2020-05-14,"VT","0-9",0,0
2020-05-14,"VT","10-19",0,0
2020-05-14,"VT","20-29",0,0
2020-05-14,"VT","30-39",1,0
2020-05-14,"VT","40-49",2,0
2020-05-14,"VT","50-59",1,0
2020-05-14,"VT","60-69",10,0
2020-05-14,"VT","70-79",17,0
2020-05-14,"VT","80+",22,0
2020-05-15,"VT","0-9",0,0
2020-05-15,"VT","10-19",0,0
2020-05-15,"VT","20-29",0,0
2020-05-15,"VT","30-39",1,0
2020-05-15,"VT","40-49",2,0
2020-05-15,"VT","50-59",1,0
2020-05-15,"VT","60-69",10,0
2020-05-15,"VT","70-79",17,0
2020-05-15,"VT","80+",22,0
2020-05-16,"VT","0-9",0,0
2020-05-16,"VT","10-19",0,0
2020-05-16,"VT","20-29",0,0
2020-05-16,"VT","30-39",1,0
2020-05-16,"VT","40-49",2,0
2020-05-16,"VT","50-59",1,0
2020-05-16,"VT","60-69",10,0
2020-05-16,"VT","70-79",17,0
2020-05-16,"VT","80+",22,0
2020-05-17,"VT","0-9",0,0
2020-05-17,"VT","10-19",0,0
2020-05-17,"VT","20-29",0,0
2020-05-17,"VT","30-39",1,0
2020-05-17,"VT","40-49",2,0
2020-05-17,"VT","50-59",1,0
2020-05-17,"VT","60-69",10,0
2020-05-17,"VT","70-79",17,0
2020-05-17,"VT","80+",23,1
2020-05-18,"VT","0-9",0,0
2020-05-18,"VT","10-19",0,0
2020-05-18,"VT","20-29",0,0
2020-05-18,"VT","30-39",1,0
2020-05-18,"VT","40-49",2,0
2020-05-18,"VT","50-59",1,0
2020-05-18,"VT","60-69",10,0
2020-05-18,"VT","70-79",17,0
2020-05-18,"VT","80+",23,0
2020-05-19,"VT","0-9",0,0
2020-05-19,"VT","10-19",0,0
2020-05-19,"VT","20-29",0,0
2020-05-19,"VT","30-39",1,0
2020-05-19,"VT","40-49",2,0
2020-05-19,"VT","50-59",1,0
2020-05-19,"VT","60-69",10,0
2020-05-19,"VT","70-79",17,0
2020-05-19,"VT","80+",23,0
