"age","cum.deaths","daily.deaths","code","date"
"10-19",0,NA,"CO",2020-03-23
"20-29",0,NA,"CO",2020-03-23
"30-39",0,NA,"CO",2020-03-23
"40-49",0,NA,"CO",2020-03-23
"50-59",0,NA,"CO",2020-03-23
"60-69",2,NA,"CO",2020-03-23
"70-79",4,NA,"CO",2020-03-23
"80+",1,NA,"CO",2020-03-23
"0-9",0,NA,"CO",2020-03-23
"10-19",0,0,"CO",2020-03-24
"20-29",0,0,"CO",2020-03-24
"30-39",0,0,"CO",2020-03-24
"40-49",0,0,"CO",2020-03-24
"50-59",1,1,"CO",2020-03-24
"60-69",2,0,"CO",2020-03-24
"70-79",6,2,"CO",2020-03-24
"80+",2,1,"CO",2020-03-24
"0-9",0,0,"CO",2020-03-24
"10-19",0,0,"CO",2020-03-25
"20-29",0,0,"CO",2020-03-25
"30-39",0,0,"CO",2020-03-25
"40-49",1,1,"CO",2020-03-25
"50-59",2,1,"CO",2020-03-25
"60-69",3,1,"CO",2020-03-25
"70-79",7,1,"CO",2020-03-25
"80+",6,4,"CO",2020-03-25
"0-9",0,0,"CO",2020-03-25
"10-19",0,0,"CO",2020-03-26
"20-29",0,0,"CO",2020-03-26
"30-39",0,0,"CO",2020-03-26
"40-49",1,0,"CO",2020-03-26
"50-59",2,0,"CO",2020-03-26
"60-69",3,0,"CO",2020-03-26
"70-79",7,0,"CO",2020-03-26
"80+",11,5,"CO",2020-03-26
"0-9",0,0,"CO",2020-03-26
"10-19",0,0,"CO",2020-03-27
"20-29",0,0,"CO",2020-03-27
"30-39",0,0,"CO",2020-03-27
"40-49",1,0,"CO",2020-03-27
"50-59",2,0,"CO",2020-03-27
"60-69",4,1,"CO",2020-03-27
"70-79",10,3,"CO",2020-03-27
"80+",14,3,"CO",2020-03-27
"0-9",0,0,"CO",2020-03-27
"10-19",0,0,"CO",2020-03-28
"20-29",0,0,"CO",2020-03-28
"30-39",0,0,"CO",2020-03-28
"40-49",2,1,"CO",2020-03-28
"50-59",3,1,"CO",2020-03-28
"60-69",4,0,"CO",2020-03-28
"70-79",14,4,"CO",2020-03-28
"80+",21,7,"CO",2020-03-28
"0-9",0,0,"CO",2020-03-28
"10-19",0,0,"CO",2020-03-29
"20-29",0,0,"CO",2020-03-29
"30-39",0,0,"CO",2020-03-29
"40-49",2,0,"CO",2020-03-29
"50-59",3,0,"CO",2020-03-29
"60-69",5,1,"CO",2020-03-29
"70-79",15,1,"CO",2020-03-29
"80+",22,1,"CO",2020-03-29
"0-9",0,0,"CO",2020-03-29
"10-19",0,0,"CO",2020-03-30
"20-29",0,0,"CO",2020-03-30
"30-39",0,0,"CO",2020-03-30
"40-49",2,0,"CO",2020-03-30
"50-59",3,0,"CO",2020-03-30
"60-69",5,0,"CO",2020-03-30
"70-79",18,3,"CO",2020-03-30
"80+",23,1,"CO",2020-03-30
"0-9",0,0,"CO",2020-03-30
"10-19",0,0,"CO",2020-03-31
"20-29",0,0,"CO",2020-03-31
"30-39",0,0,"CO",2020-03-31
"40-49",2,0,"CO",2020-03-31
"50-59",4,1,"CO",2020-03-31
"60-69",5,0,"CO",2020-03-31
"70-79",22,4,"CO",2020-03-31
"80+",36,13,"CO",2020-03-31
"0-9",0,0,"CO",2020-03-31
"10-19",0,0,"CO",2020-04-01
"20-29",0,0,"CO",2020-04-01
"30-39",0,0,"CO",2020-04-01
"40-49",2,0,"CO",2020-04-01
"50-59",4,0,"CO",2020-04-01
"60-69",7,2,"CO",2020-04-01
"70-79",23,1,"CO",2020-04-01
"80+",44,8,"CO",2020-04-01
"0-9",0,0,"CO",2020-04-01
"10-19",0,0,"CO",2020-04-02
"20-29",0,0,"CO",2020-04-02
"30-39",0,0,"CO",2020-04-02
"40-49",3,1,"CO",2020-04-02
"50-59",4,0,"CO",2020-04-02
"60-69",9,2,"CO",2020-04-02
"70-79",26,3,"CO",2020-04-02
"80+",55,11,"CO",2020-04-02
"0-9",0,0,"CO",2020-04-02
"10-19",0,0,"CO",2020-04-03
"20-29",0,0,"CO",2020-04-03
"30-39",1,1,"CO",2020-04-03
"40-49",4,1,"CO",2020-04-03
"50-59",6,2,"CO",2020-04-03
"60-69",11,2,"CO",2020-04-03
"70-79",27,1,"CO",2020-04-03
"80+",62,7,"CO",2020-04-03
"0-9",0,0,"CO",2020-04-03
"10-19",0,0,"CO",2020-04-04
"20-29",0,0,"CO",2020-04-04
"30-39",1,0,"CO",2020-04-04
"40-49",4,0,"CO",2020-04-04
"50-59",8,2,"CO",2020-04-04
"60-69",12,1,"CO",2020-04-04
"70-79",31,4,"CO",2020-04-04
"80+",70,8,"CO",2020-04-04
"0-9",0,0,"CO",2020-04-04
"10-19",0,0,"CO",2020-04-05
"20-29",0,0,"CO",2020-04-05
