"date","code","age","cum.deaths","daily.deaths"
2020-05-12,"LA","0-19",2,NA
2020-05-12,"LA","20-29",8,NA
2020-05-12,"LA","30-39",41,NA
2020-05-12,"LA","40-49",85,NA
2020-05-12,"LA","50-59",198,NA
2020-05-12,"LA","60-69",418,NA
2020-05-12,"LA","70+",1529,NA
2020-05-13,"LA","0-19",2,0
2020-05-13,"LA","20-29",8,0
2020-05-13,"LA","30-39",41,0
2020-05-13,"LA","40-49",87,2
2020-05-13,"LA","50-59",202,4
2020-05-13,"LA","60-69",424,6
2020-05-13,"LA","70+",1551,22
2020-05-14,"LA","0-19",2,0
2020-05-14,"LA","20-29",9,1
2020-05-14,"LA","30-39",41,0
2020-05-14,"LA","40-49",88,1
2020-05-14,"LA","50-59",206,4
2020-05-14,"LA","60-69",429,5
2020-05-14,"LA","70+",1576,25
2020-05-15,"LA","0-19",2,0
2020-05-15,"LA","20-29",9,0
2020-05-15,"LA","30-39",41,0
2020-05-15,"LA","40-49",90,2
2020-05-15,"LA","50-59",206,0
2020-05-15,"LA","60-69",436,7
2020-05-15,"LA","70+",1598,22
2020-05-16,"LA","0-19",2,0
2020-05-16,"LA","20-29",9,0
2020-05-16,"LA","30-39",42,1
2020-05-16,"LA","40-49",92,2
2020-05-16,"LA","50-59",209,3
2020-05-16,"LA","60-69",440,4
2020-05-16,"LA","70+",1619,21
2020-05-17,"LA","0-19",2,0
2020-05-17,"LA","20-29",9,0
2020-05-17,"LA","30-39",42,0
2020-05-17,"LA","40-49",92,0
2020-05-17,"LA","50-59",210,1
2020-05-17,"LA","60-69",442,2
2020-05-17,"LA","70+",1628,9
2020-05-18,"LA","0-19",2,0
2020-05-18,"LA","20-29",9,0
2020-05-18,"LA","30-39",43,1
2020-05-18,"LA","40-49",92,0
2020-05-18,"LA","50-59",213,3
2020-05-18,"LA","60-69",443,1
2020-05-18,"LA","70+",1638,10
2020-05-19,"LA","0-19",2,0
2020-05-19,"LA","20-29",9,0
2020-05-19,"LA","30-39",43,0
2020-05-19,"LA","40-49",93,1
2020-05-19,"LA","50-59",214,1
2020-05-19,"LA","60-69",448,5
2020-05-19,"LA","70+",1649,11
2020-05-20,"LA","0-19",2,0
2020-05-20,"LA","20-29",9,0
2020-05-20,"LA","30-39",44,1
2020-05-20,"LA","40-49",94,1
2020-05-20,"LA","50-59",218,4
2020-05-20,"LA","60-69",455,7
2020-05-20,"LA","70+",1663,14
2020-05-21,"LA","0-19",2,0
2020-05-21,"LA","20-29",9,0
2020-05-21,"LA","30-39",44,0
2020-05-21,"LA","40-49",94,0
2020-05-21,"LA","50-59",221,3
2020-05-21,"LA","60-69",460,5
2020-05-21,"LA","70+",1676,13
2020-05-22,"LA","0-19",2,0
2020-05-22,"LA","20-29",9,0
2020-05-22,"LA","30-39",45,1
2020-05-22,"LA","40-49",94,0
2020-05-22,"LA","50-59",224,3
2020-05-22,"LA","60-69",467,7
2020-05-22,"LA","70+",1704,28
2020-05-23,"LA","0-19",2,0
2020-05-23,"LA","20-29",9,0
2020-05-23,"LA","30-39",45,0
2020-05-23,"LA","40-49",96,2
2020-05-23,"LA","50-59",228,4
2020-05-23,"LA","60-69",470,3
2020-05-23,"LA","70+",1710,6
2020-05-24,"LA","0-19",2,0
2020-05-24,"LA","20-29",9,0
2020-05-24,"LA","30-39",45,0
2020-05-24,"LA","40-49",96,0
2020-05-24,"LA","50-59",230,2
2020-05-24,"LA","60-69",471,1
2020-05-24,"LA","70+",1714,4
2020-05-25,"LA","0-19",2,0
2020-05-25,"LA","20-29",9,0
2020-05-25,"LA","30-39",45,0
2020-05-25,"LA","40-49",97,1
2020-05-25,"LA","50-59",231,1
2020-05-25,"LA","60-69",472,1
2020-05-25,"LA","70+",1729,15
2020-05-26,"LA","0-19",2,0
2020-05-26,"LA","20-29",9,0
2020-05-26,"LA","30-39",45,0
2020-05-26,"LA","40-49",97,0
2020-05-26,"LA","50-59",233,2
2020-05-26,"LA","60-69",473,1
2020-05-26,"LA","70+",1737,8
2020-05-27,"LA","0-19",2,0
2020-05-27,"LA","20-29",10,1
2020-05-27,"LA","30-39",45,0
2020-05-27,"LA","40-49",98,1
2020-05-27,"LA","50-59",233,0
2020-05-27,"LA","60-69",476,3
2020-05-27,"LA","70+",1753,16
2020-05-28,"LA","0-19",2,0
2020-05-28,"LA","20-29",10,0
2020-05-28,"LA","30-39",45,0
2020-05-28,"LA","40-49",98,0
2020-05-28,"LA","50-59",233,0
2020-05-28,"LA","60-69",480,4
2020-05-28,"LA","70+",1767,14
2020-05-29,"LA","0-19",2,0
2020-05-29,"LA","20-29",10,0
2020-05-29,"LA","30-39",45,0
2020-05-29,"LA","40-49",98,0
2020-05-29,"LA","50-59",235,2
2020-05-29,"LA","60-69",485,5
2020-05-29,"LA","70+",1786,19
2020-05-30,"LA","0-19",2,0
2020-05-30,"LA","20-29",10,0
2020-05-30,"LA","30-39",45,0
2020-05-30,"LA","40-49",100,2
2020-05-30,"LA","50-59",235,0
2020-05-30,"LA","60-69",489,4
2020-05-30,"LA","70+",1799,13
2020-05-31,"LA","0-19",2,0
2020-05-31,"LA","20-29",10,0
2020-05-31,"LA","30-39",45,0
2020-05-31,"LA","40-49",100,0
2020-05-31,"LA","50-59",235,0
2020-05-31,"LA","60-69",490,1
2020-05-31,"LA","70+",1804,5
2020-06-01,"LA","0-19",2,0
2020-06-01,"LA","20-29",10,0
2020-06-01,"LA","30-39",45,0
2020-06-01,"LA","40-49",100,0
2020-06-01,"LA","50-59",235,0
2020-06-01,"LA","60-69",490,0
2020-06-01,"LA","70+",1808,4
2020-06-02,"LA","0-19",2,0
2020-06-02,"LA","20-29",10,0
2020-06-02,"LA","30-39",47,2
2020-06-02,"LA","40-49",102,2
2020-06-02,"LA","50-59",238,3
2020-06-02,"LA","60-69",497,7
2020-06-02,"LA","70+",1828,20
2020-06-03,"LA","0-19",2,0
2020-06-03,"LA","20-29",10,0
2020-06-03,"LA","30-39",47,0
2020-06-03,"LA","40-49",102,0
2020-06-03,"LA","50-59",243,5
2020-06-03,"LA","60-69",500,3
2020-06-03,"LA","70+",1854,26
2020-06-04,"LA","0-19",2,0
2020-06-04,"LA","20-29",10,0
2020-06-04,"LA","30-39",47,0
2020-06-04,"LA","40-49",102,0
2020-06-04,"LA","50-59",243,0
2020-06-04,"LA","60-69",502,2
2020-06-04,"LA","70+",1866,12
2020-06-05,"LA","0-19",2,0
2020-06-05,"LA","20-29",10,0
2020-06-05,"LA","30-39",48,1
2020-06-05,"LA","40-49",104,2
2020-06-05,"LA","50-59",243,0
2020-06-05,"LA","60-69",507,5
2020-06-05,"LA","70+",1888,22
2020-06-06,"LA","0-19",2,0
2020-06-06,"LA","20-29",10,0
2020-06-06,"LA","30-39",49,1
2020-06-06,"LA","40-49",104,0
2020-06-06,"LA","50-59",244,1
2020-06-06,"LA","60-69",508,1
2020-06-06,"LA","70+",1898,10
2020-06-07,"LA","0-19",2,0
2020-06-07,"LA","20-29",10,0
2020-06-07,"LA","30-39",49,0
2020-06-07,"LA","40-49",104,0
2020-06-07,"LA","50-59",246,2
2020-06-07,"LA","60-69",511,3
2020-06-07,"LA","70+",1904,6
2020-06-08,"LA","0-19",2,0
2020-06-08,"LA","20-29",10,0
2020-06-08,"LA","30-39",49,0
2020-06-08,"LA","40-49",104,0
2020-06-08,"LA","50-59",247,1
2020-06-08,"LA","60-69",511,0
2020-06-08,"LA","70+",1909,5
2020-06-09,"LA","0-19",2,0
2020-06-09,"LA","20-29",10,0
2020-06-09,"LA","30-39",49,0
2020-06-09,"LA","40-49",104,0
2020-06-09,"LA","50-59",247,0
2020-06-09,"LA","60-69",514,3
2020-06-09,"LA","70+",1919,10
2020-06-10,"LA","0-19",2,0
2020-06-10,"LA","20-29",11,1
2020-06-10,"LA","30-39",49,0
2020-06-10,"LA","40-49",105,1
2020-06-10,"LA","50-59",251,4
2020-06-10,"LA","60-69",514,0
2020-06-10,"LA","70+",1924,5
2020-06-11,"LA","0-19",2,0
2020-06-11,"LA","20-29",11,0
2020-06-11,"LA","30-39",49,0
2020-06-11,"LA","40-49",105,0
2020-06-11,"LA","50-59",253,2
2020-06-11,"LA","60-69",517,3
2020-06-11,"LA","70+",1938,14
2020-06-12,"LA","0-19",2,0
2020-06-12,"LA","20-29",11,0
2020-06-12,"LA","30-39",49,0
2020-06-12,"LA","40-49",106,1
2020-06-12,"LA","50-59",254,1
2020-06-12,"LA","60-69",520,3
2020-06-12,"LA","70+",1942,4
2020-06-13,"LA","0-19",2,0
2020-06-13,"LA","20-29",11,0
2020-06-13,"LA","30-39",49,0
2020-06-13,"LA","40-49",106,0
2020-06-13,"LA","50-59",255,1
2020-06-13,"LA","60-69",520,0
2020-06-13,"LA","70+",1949,7
2020-06-14,"LA","0-19",2,0
2020-06-14,"LA","20-29",11,0
2020-06-14,"LA","30-39",49,0
2020-06-14,"LA","40-49",106,0
2020-06-14,"LA","50-59",255,0
2020-06-14,"LA","60-69",522,2
2020-06-14,"LA","70+",1957,8
2020-06-15,"LA","0-19",2,0
2020-06-15,"LA","20-29",11,0
2020-06-15,"LA","30-39",49,0
2020-06-15,"LA","40-49",107,1
2020-06-15,"LA","50-59",255,0
2020-06-15,"LA","60-69",524,2
2020-06-15,"LA","70+",1959,2
2020-06-16,"LA","0-19",2,0
2020-06-16,"LA","20-29",11,0
2020-06-16,"LA","30-39",49,0
2020-06-16,"LA","40-49",107,0
2020-06-16,"LA","50-59",260,5
2020-06-16,"LA","60-69",528,4
2020-06-16,"LA","70+",1974,15
2020-06-17,"LA","0-19",2,0
2020-06-17,"LA","20-29",11,0
2020-06-17,"LA","30-39",51,2
2020-06-17,"LA","40-49",107,0
2020-06-17,"LA","50-59",261,1
2020-06-17,"LA","60-69",530,2
2020-06-17,"LA","70+",1989,15
2020-06-18,"LA","0-19",2,0
2020-06-18,"LA","20-29",11,0
2020-06-18,"LA","30-39",51,0
2020-06-18,"LA","40-49",107,0
2020-06-18,"LA","50-59",261,0
2020-06-18,"LA","60-69",532,2
2020-06-18,"LA","70+",1998,9
2020-06-19,"LA","0-19",2,0
2020-06-19,"LA","20-29",11,0
2020-06-19,"LA","30-39",51,0
2020-06-19,"LA","40-49",107,0
2020-06-19,"LA","50-59",261,0
2020-06-19,"LA","60-69",534,2
2020-06-19,"LA","70+",2007,9
2020-06-20,"LA","0-19",2,0
2020-06-20,"LA","20-29",11,0
2020-06-20,"LA","30-39",53,2
2020-06-20,"LA","40-49",108,1
2020-06-20,"LA","50-59",263,2
2020-06-20,"LA","60-69",534,0
2020-06-20,"LA","70+",2022,15
2020-06-21,"LA","0-19",2,0
2020-06-21,"LA","20-29",11,0
2020-06-21,"LA","30-39",53,0
2020-06-21,"LA","40-49",108,0
2020-06-21,"LA","50-59",264,1
2020-06-21,"LA","60-69",534,0
2020-06-21,"LA","70+",2022,0
2020-06-22,"LA","0-19",2,0
2020-06-22,"LA","20-29",11,0
2020-06-22,"LA","30-39",53,0
2020-06-22,"LA","40-49",108,0
2020-06-22,"LA","50-59",265,1
2020-06-22,"LA","60-69",535,1
2020-06-22,"LA","70+",2031,9
2020-06-23,"LA","0-19",2,0
2020-06-23,"LA","20-29",11,0
2020-06-23,"LA","30-39",55,2
2020-06-23,"LA","40-49",108,0
2020-06-23,"LA","50-59",265,0
2020-06-23,"LA","60-69",537,2
2020-06-23,"LA","70+",2044,13
2020-06-24,"LA","0-19",2,0
2020-06-24,"LA","20-29",11,0
2020-06-24,"LA","30-39",55,0
2020-06-24,"LA","40-49",108,0
2020-06-24,"LA","50-59",266,1
2020-06-24,"LA","60-69",543,6
2020-06-24,"LA","70+",2056,12
2020-06-25,"LA","0-19",2,0
2020-06-25,"LA","20-29",11,0
2020-06-25,"LA","30-39",55,0
2020-06-25,"LA","40-49",108,0
2020-06-25,"LA","50-59",268,2
2020-06-25,"LA","60-69",544,1
2020-06-25,"LA","70+",2064,8
2020-06-26,"LA","0-19",2,0
2020-06-26,"LA","20-29",12,1
2020-06-26,"LA","30-39",55,0
2020-06-26,"LA","40-49",110,2
2020-06-26,"LA","50-59",270,2
2020-06-26,"LA","60-69",544,0
2020-06-26,"LA","70+",2085,21
2020-06-27,"LA","0-19",2,0
2020-06-27,"LA","20-29",12,0
2020-06-27,"LA","30-39",55,0
2020-06-27,"LA","40-49",110,0
2020-06-27,"LA","50-59",270,0
2020-06-27,"LA","60-69",545,1
2020-06-27,"LA","70+",2089,4
2020-06-28,"LA","0-19",2,0
2020-06-28,"LA","20-29",12,0
2020-06-28,"LA","30-39",55,0
2020-06-28,"LA","40-49",110,0
2020-06-28,"LA","50-59",270,0
2020-06-28,"LA","60-69",546,1
2020-06-28,"LA","70+",2093,4
2020-06-29,"LA","0-19",2,0
2020-06-29,"LA","20-29",12,0
2020-06-29,"LA","30-39",55,0
2020-06-29,"LA","40-49",110,0
2020-06-29,"LA","50-59",270,0
2020-06-29,"LA","60-69",548,2
2020-06-29,"LA","70+",2103,10
2020-06-30,"LA","0-19",2,0
2020-06-30,"LA","20-29",12,0
2020-06-30,"LA","30-39",55,0
2020-06-30,"LA","40-49",110,0
2020-06-30,"LA","50-59",270,0
2020-06-30,"LA","60-69",550,2
2020-06-30,"LA","70+",2113,10
2020-07-01,"LA","0-19",2,0
2020-07-01,"LA","20-29",12,0
2020-07-01,"LA","30-39",55,0
2020-07-01,"LA","40-49",110,0
2020-07-01,"LA","50-59",271,1
2020-07-01,"LA","60-69",553,3
2020-07-01,"LA","70+",2127,14
2020-07-02,"LA","0-19",2,0
2020-07-02,"LA","20-29",12,0
2020-07-02,"LA","30-39",55,0
2020-07-02,"LA","40-49",110,0
2020-07-02,"LA","50-59",272,1
2020-07-02,"LA","60-69",558,5
2020-07-02,"LA","70+",2138,11
2020-07-03,"LA","0-19",2,0
2020-07-03,"LA","20-29",12,0
2020-07-03,"LA","30-39",55,0
2020-07-03,"LA","40-49",110,0
2020-07-03,"LA","50-59",273,1
2020-07-03,"LA","60-69",561,3
2020-07-03,"LA","70+",2157,19
2020-07-04,"LA","0-19",2,0
2020-07-04,"LA","20-29",12,0
2020-07-04,"LA","30-39",55,0
2020-07-04,"LA","40-49",110,0
2020-07-04,"LA","50-59",273,0
2020-07-04,"LA","60-69",563,2
2020-07-04,"LA","70+",2160,3
2020-07-05,"LA","0-19",2,0
2020-07-05,"LA","20-29",12,0
2020-07-05,"LA","30-39",55,0
2020-07-05,"LA","40-49",110,0
2020-07-05,"LA","50-59",273,0
2020-07-05,"LA","60-69",565,2
2020-07-05,"LA","70+",2163,3
2020-07-06,"LA","0-19",2,0
2020-07-06,"LA","20-29",12,0
2020-07-06,"LA","30-39",55,0
2020-07-06,"LA","40-49",110,0
2020-07-06,"LA","50-59",275,2
2020-07-06,"LA","60-69",567,2
2020-07-06,"LA","70+",2167,4
2020-07-07,"LA","0-19",2,0
2020-07-07,"LA","20-29",12,0
2020-07-07,"LA","30-39",56,1
2020-07-07,"LA","40-49",111,1
2020-07-07,"LA","50-59",280,5
2020-07-07,"LA","60-69",572,5
2020-07-07,"LA","70+",2178,11
2020-07-08,"LA","0-19",2,0
2020-07-08,"LA","20-29",12,0
2020-07-08,"LA","30-39",58,2
2020-07-08,"LA","40-49",113,2
2020-07-08,"LA","50-59",282,2
2020-07-08,"LA","60-69",575,3
2020-07-08,"LA","70+",2189,11
2020-07-09,"LA","0-19",2,0
2020-07-09,"LA","20-29",12,0
2020-07-09,"LA","30-39",58,0
2020-07-09,"LA","40-49",113,0
2020-07-09,"LA","50-59",284,2
2020-07-09,"LA","60-69",579,4
2020-07-09,"LA","70+",2199,10
2020-07-10,"LA","0-19",2,0
2020-07-10,"LA","20-29",12,0
2020-07-10,"LA","30-39",58,0
2020-07-10,"LA","40-49",114,1
2020-07-10,"LA","50-59",287,3
2020-07-10,"LA","60-69",583,4
2020-07-10,"LA","70+",2216,17
2020-07-11,"LA","0-19",2,0
2020-07-11,"LA","20-29",12,0
2020-07-11,"LA","30-39",58,0
2020-07-11,"LA","40-49",116,2
2020-07-11,"LA","50-59",288,1
2020-07-11,"LA","60-69",586,3
2020-07-11,"LA","70+",2233,17
2020-07-12,"LA","0-19",2,0
2020-07-12,"LA","20-29",12,0
2020-07-12,"LA","30-39",58,0
2020-07-12,"LA","40-49",118,2
2020-07-12,"LA","50-59",290,2
2020-07-12,"LA","60-69",586,0
2020-07-12,"LA","70+",2242,9
2020-07-13,"LA","0-19",2,0
2020-07-13,"LA","20-29",12,0
2020-07-13,"LA","30-39",58,0
2020-07-13,"LA","40-49",118,0
2020-07-13,"LA","50-59",293,3
2020-07-13,"LA","60-69",589,3
2020-07-13,"LA","70+",2243,1
2020-07-14,"LA","0-19",3,1
2020-07-14,"LA","20-29",12,0
2020-07-14,"LA","30-39",58,0
2020-07-14,"LA","40-49",121,3
2020-07-14,"LA","50-59",296,3
2020-07-14,"LA","60-69",593,4
2020-07-14,"LA","70+",2256,13
2020-07-15,"LA","0-19",3,0
2020-07-15,"LA","20-29",12,0
2020-07-15,"LA","30-39",60,2
2020-07-15,"LA","40-49",121,0
2020-07-15,"LA","50-59",297,1
2020-07-15,"LA","60-69",595,2
2020-07-15,"LA","70+",2264,8
2020-07-16,"LA","0-19",3,0
2020-07-16,"LA","20-29",12,0
2020-07-16,"LA","30-39",60,0
2020-07-16,"LA","40-49",122,1
2020-07-16,"LA","50-59",299,2
2020-07-16,"LA","60-69",598,3
2020-07-16,"LA","70+",2281,17
2020-07-17,"LA","0-19",3,0
2020-07-17,"LA","20-29",12,0
2020-07-17,"LA","30-39",60,0
2020-07-17,"LA","40-49",125,3
2020-07-17,"LA","50-59",302,3
2020-07-17,"LA","60-69",601,3
2020-07-17,"LA","70+",2296,15
2020-07-18,"LA","0-19",3,0
2020-07-18,"LA","20-29",12,0
2020-07-18,"LA","30-39",60,0
2020-07-18,"LA","40-49",125,0
2020-07-18,"LA","50-59",303,1
2020-07-18,"LA","60-69",605,4
2020-07-18,"LA","70+",2307,11
2020-07-19,"LA","0-19",3,0
2020-07-19,"LA","20-29",12,0
2020-07-19,"LA","30-39",60,0
2020-07-19,"LA","40-49",125,0
2020-07-19,"LA","50-59",304,1
2020-07-19,"LA","60-69",609,4
2020-07-19,"LA","70+",2318,11
2020-07-20,"LA","0-19",3,0
2020-07-20,"LA","20-29",12,0
2020-07-20,"LA","30-39",61,1
2020-07-20,"LA","40-49",125,0
2020-07-20,"LA","50-59",306,2
2020-07-20,"LA","60-69",613,4
2020-07-20,"LA","70+",2341,23
2020-07-21,"LA","0-19",3,0
2020-07-21,"LA","20-29",13,1
2020-07-21,"LA","30-39",61,0
2020-07-21,"LA","40-49",126,1
2020-07-21,"LA","50-59",310,4
2020-07-21,"LA","60-69",619,6
2020-07-21,"LA","70+",2365,24
2020-07-22,"LA","0-19",3,0
2020-07-22,"LA","20-29",13,0
2020-07-22,"LA","30-39",62,1
2020-07-22,"LA","40-49",127,1
2020-07-22,"LA","50-59",315,5
2020-07-22,"LA","60-69",633,14
2020-07-22,"LA","70+",2404,39
2020-07-23,"LA","0-19",3,0
2020-07-23,"LA","20-29",14,1
2020-07-23,"LA","30-39",62,0
2020-07-23,"LA","40-49",127,0
2020-07-23,"LA","50-59",316,1
2020-07-23,"LA","60-69",636,3
2020-07-23,"LA","70+",2414,10
2020-07-24,"LA","0-19",3,0
2020-07-24,"LA","20-29",14,0
2020-07-24,"LA","30-39",63,1
2020-07-24,"LA","40-49",128,1
2020-07-24,"LA","50-59",318,2
2020-07-24,"LA","60-69",640,4
2020-07-24,"LA","70+",2436,22
2020-07-25,"LA","0-19",3,0
2020-07-25,"LA","20-29",14,0
2020-07-25,"LA","30-39",63,0
2020-07-25,"LA","40-49",128,0
2020-07-25,"LA","50-59",318,0
2020-07-25,"LA","60-69",640,0
2020-07-25,"LA","70+",2436,0
2020-07-26,"LA","0-19",3,0
2020-07-26,"LA","20-29",14,0
2020-07-26,"LA","30-39",64,1
2020-07-26,"LA","40-49",129,1
2020-07-26,"LA","50-59",321,3
2020-07-26,"LA","60-69",647,7
2020-07-26,"LA","70+",2472,36
2020-07-27,"LA","0-19",3,0
2020-07-27,"LA","20-29",14,0
2020-07-27,"LA","30-39",65,1
2020-07-27,"LA","40-49",130,1
2020-07-27,"LA","50-59",323,2
2020-07-27,"LA","60-69",655,8
2020-07-27,"LA","70+",2483,11
2020-07-28,"LA","0-19",3,0
2020-07-28,"LA","20-29",14,0
2020-07-28,"LA","30-39",66,1
2020-07-28,"LA","40-49",130,0
2020-07-28,"LA","50-59",325,2
2020-07-28,"LA","60-69",659,4
2020-07-28,"LA","70+",2502,19
2020-07-29,"LA","0-19",3,0
2020-07-29,"LA","20-29",15,1
2020-07-29,"LA","30-39",67,1
2020-07-29,"LA","40-49",132,2
2020-07-29,"LA","50-59",330,5
2020-07-29,"LA","60-69",674,15
2020-07-29,"LA","70+",2547,45
2020-07-30,"LA","0-19",3,0
2020-07-30,"LA","20-29",15,0
2020-07-30,"LA","30-39",68,1
2020-07-30,"LA","40-49",134,2
2020-07-30,"LA","50-59",334,4
2020-07-30,"LA","60-69",678,4
2020-07-30,"LA","70+",2578,31
2020-07-31,"LA","0-19",3,0
2020-07-31,"LA","20-29",15,0
2020-07-31,"LA","30-39",68,0
2020-07-31,"LA","40-49",135,1
2020-07-31,"LA","50-59",335,1
2020-07-31,"LA","60-69",683,5
2020-07-31,"LA","70+",2595,17
