"age","cum.deaths","daily.deaths","code","date"
"0-0",0,NA,"UT",2020-06-17
"1-14",0,NA,"UT",2020-06-17
"15-24",0,NA,"UT",2020-06-17
"25-44",0,NA,"UT",2020-06-17
"45-64",39,NA,"UT",2020-06-17
"65-84",67,NA,"UT",2020-06-17
"85+",40,NA,"UT",2020-06-17
"0-0",0,0,"UT",2020-06-18
"1-14",0,0,"UT",2020-06-18
"15-24",0,0,"UT",2020-06-18
"25-44",0,0,"UT",2020-06-18
"45-64",40,1,"UT",2020-06-18
"65-84",69,2,"UT",2020-06-18
"85+",40,0,"UT",2020-06-18
"0-0",0,0,"UT",2020-06-19
"1-14",0,0,"UT",2020-06-19
"15-24",0,0,"UT",2020-06-19
"25-44",0,0,"UT",2020-06-19
"45-64",40,0,"UT",2020-06-19
"65-84",71,2,"UT",2020-06-19
"85+",41,1,"UT",2020-06-19
"0-0",0,0,"UT",2020-06-20
"1-14",0,0,"UT",2020-06-20
"15-24",0,0,"UT",2020-06-20
"25-44",0,0,"UT",2020-06-20
"45-64",40,0,"UT",2020-06-20
"65-84",71,0,"UT",2020-06-20
"85+",41,0,"UT",2020-06-20
"0-0",0,0,"UT",2020-06-21
"1-14",0,0,"UT",2020-06-21
"15-24",0,0,"UT",2020-06-21
"25-44",0,0,"UT",2020-06-21
"45-64",41,1,"UT",2020-06-21
"65-84",73,2,"UT",2020-06-21
"85+",41,0,"UT",2020-06-21
"0-0",0,0,"UT",2020-06-22
"1-14",0,0,"UT",2020-06-22
"15-24",0,0,"UT",2020-06-22
"25-44",0,0,"UT",2020-06-22
"45-64",41,0,"UT",2020-06-22
"65-84",73,0,"UT",2020-06-22
"85+",41,0,"UT",2020-06-22
"0-0",0,0,"UT",2020-06-23
"1-14",0,0,"UT",2020-06-23
"15-24",0,0,"UT",2020-06-23
"25-44",0,0,"UT",2020-06-23
"45-64",42,1,"UT",2020-06-23
"65-84",76,3,"UT",2020-06-23
"85+",42,1,"UT",2020-06-23
"0-0",0,0,"UT",2020-06-24
"1-14",0,0,"UT",2020-06-24
"15-24",0,0,"UT",2020-06-24
"25-44",0,0,"UT",2020-06-24
"45-64",42,0,"UT",2020-06-24
"65-84",76,0,"UT",2020-06-24
"85+",42,0,"UT",2020-06-24
"0-0",0,0,"UT",2020-06-25
"1-14",0,0,"UT",2020-06-25
"15-24",0,0,"UT",2020-06-25
"25-44",0,0,"UT",2020-06-25
"45-64",43,1,"UT",2020-06-25
"65-84",76,0,"UT",2020-06-25
"85+",42,0,"UT",2020-06-25
"0-0",0,0,"UT",2020-06-26
"1-14",0,0,"UT",2020-06-26
"15-24",0,0,"UT",2020-06-26
"25-44",0,0,"UT",2020-06-26
"45-64",43,0,"UT",2020-06-26
"65-84",77,1,"UT",2020-06-26
"85+",43,1,"UT",2020-06-26
"0-0",0,0,"UT",2020-06-27
"1-14",0,0,"UT",2020-06-27
"15-24",0,0,"UT",2020-06-27
"25-44",0,0,"UT",2020-06-27
"45-64",43,0,"UT",2020-06-27
"65-84",77,0,"UT",2020-06-27
"85+",44,1,"UT",2020-06-27
"0-0",0,0,"UT",2020-06-28
"1-14",0,0,"UT",2020-06-28
"15-24",0,0,"UT",2020-06-28
"25-44",0,0,"UT",2020-06-28
"45-64",43,0,"UT",2020-06-28
"65-84",77,0,"UT",2020-06-28
"85+",44,0,"UT",2020-06-28
"0-0",0,0,"UT",2020-06-29
"1-14",0,0,"UT",2020-06-29
"15-24",0,0,"UT",2020-06-29
"25-44",0,0,"UT",2020-06-29
"45-64",43,0,"UT",2020-06-29
"65-84",78,1,"UT",2020-06-29
"85+",44,0,"UT",2020-06-29
"0-0",0,0,"UT",2020-06-30
"1-14",0,0,"UT",2020-06-30
"15-24",0,0,"UT",2020-06-30
"25-44",0,0,"UT",2020-06-30
"45-64",45,2,"UT",2020-06-30
"65-84",79,1,"UT",2020-06-30
"85+",44,0,"UT",2020-06-30
"0-0",0,0,"UT",2020-07-01
"1-14",0,0,"UT",2020-07-01
"15-24",0,0,"UT",2020-07-01
"25-44",0,0,"UT",2020-07-01
"45-64",45,0,"UT",2020-07-01
"65-84",80,1,"UT",2020-07-01
"85+",44,0,"UT",2020-07-01
"0-0",0,0,"UT",2020-07-02
"1-14",0,0,"UT",2020-07-02
"15-24",0,0,"UT",2020-07-02
"25-44",0,0,"UT",2020-07-02
"45-64",45,0,"UT",2020-07-02
"65-84",82,2,"UT",2020-07-02
"85+",44,0,"UT",2020-07-02
"0-0",0,0,"UT",2020-07-03
"1-14",0,0,"UT",2020-07-03
"15-24",0,0,"UT",2020-07-03
"25-44",0,0,"UT",2020-07-03
"45-64",45,0,"UT",2020-07-03
"65-84",86,4,"UT",2020-07-03
"85+",44,0,"UT",2020-07-03
"0-0",0,0,"UT",2020-07-04
"1-14",0,0,"UT",2020-07-04
"15-24",0,0,"UT",2020-07-04
"25-44",0,0,"UT",2020-07-04
"45-64",45,0,"UT",2020-07-04
"65-84",86,0,"UT",2020-07-04
"85+",44,0,"UT",2020-07-04
"0-0",0,0,"UT",2020-07-05
"1-14",0,0,"UT",2020-07-05
"15-24",0,0,"UT",2020-07-05
"25-44",0,0,"UT",2020-07-05
"45-64",45,0,"UT",2020-07-05
"65-84",88,2,"UT",2020-07-05
"85+",45,1,"UT",2020-07-05
"0-0",0,0,"UT",2020-07-06
"1-14",0,0,"UT",2020-07-06
"15-24",0,0,"UT",2020-07-06
"25-44",0,0,"UT",2020-07-06
"45-64",47,2,"UT",2020-07-06
"65-84",92,4,"UT",2020-07-06
"85+",45,0,"UT",2020-07-06
"0-0",0,0,"UT",2020-07-07
"1-14",0,0,"UT",2020-07-07
"15-24",0,0,"UT",2020-07-07
"25-44",6,6,"UT",2020-07-07
"45-64",48,1,"UT",2020-07-07
"65-84",93,1,"UT",2020-07-07
"85+",45,0,"UT",2020-07-07
"0-0",0,0,"UT",2020-07-08
"1-14",0,0,"UT",2020-07-08
"15-24",0,0,"UT",2020-07-08
"25-44",6,0,"UT",2020-07-08
"45-64",51,3,"UT",2020-07-08
"65-84",96,3,"UT",2020-07-08
"85+",46,1,"UT",2020-07-08
"0-0",0,0,"UT",2020-07-09
"1-14",0,0,"UT",2020-07-09
"15-24",0,0,"UT",2020-07-09
"25-44",7,1,"UT",2020-07-09
"45-64",53,2,"UT",2020-07-09
"65-84",97,1,"UT",2020-07-09
"85+",46,0,"UT",2020-07-09
"0-0",0,0,"UT",2020-07-10
