"date","code","age","cum.deaths","daily.deaths"
2020-05-14,"ND","0-9",0,NA
2020-05-14,"ND","10-19",0,NA
2020-05-14,"ND","20-29",0,NA
2020-05-14,"ND","30-39",0,NA
2020-05-14,"ND","40-49",2,NA
2020-05-14,"ND","50-59",2,NA
2020-05-14,"ND","60-69",1,NA
2020-05-14,"ND","70-79",9,NA
2020-05-14,"ND","80+",26,NA
2020-05-15,"ND","0-9",0,0
2020-05-15,"ND","10-19",0,0
2020-05-15,"ND","20-29",0,0
2020-05-15,"ND","30-39",0,0
2020-05-15,"ND","40-49",3,1
2020-05-15,"ND","50-59",2,0
2020-05-15,"ND","60-69",1,0
2020-05-15,"ND","70-79",9,0
2020-05-15,"ND","80+",27,1
2020-05-16,"ND","0-9",0,0
2020-05-16,"ND","10-19",0,0
2020-05-16,"ND","20-29",0,0
2020-05-16,"ND","30-39",0,0
2020-05-16,"ND","40-49",3,0
2020-05-16,"ND","50-59",2,0
2020-05-16,"ND","60-69",1,0
2020-05-16,"ND","70-79",9,0
2020-05-16,"ND","80+",27,0
2020-05-17,"ND","0-9",0,0
2020-05-17,"ND","10-19",0,0
2020-05-17,"ND","20-29",0,0
2020-05-17,"ND","30-39",0,0
2020-05-17,"ND","40-49",3,0
2020-05-17,"ND","50-59",2,0
2020-05-17,"ND","60-69",1,0
2020-05-17,"ND","70-79",9,0
2020-05-17,"ND","80+",28,1
2020-05-18,"ND","0-9",0,0
2020-05-18,"ND","10-19",0,0
2020-05-18,"ND","20-29",0,0
2020-05-18,"ND","30-39",0,0
2020-05-18,"ND","40-49",3,0
2020-05-18,"ND","50-59",2,0
2020-05-18,"ND","60-69",1,0
2020-05-18,"ND","70-79",9,0
2020-05-18,"ND","80+",29,1
2020-05-19,"ND","0-9",0,0
2020-05-19,"ND","10-19",0,0
2020-05-19,"ND","20-29",0,0
2020-05-19,"ND","30-39",0,0
2020-05-19,"ND","40-49",3,0
2020-05-19,"ND","50-59",2,0
2020-05-19,"ND","60-69",1,0
2020-05-19,"ND","70-79",10,1
2020-05-19,"ND","80+",29,0
2020-05-20,"ND","0-9",0,0
2020-05-20,"ND","10-19",0,0
2020-05-20,"ND","20-29",0,0
2020-05-20,"ND","30-39",0,0
2020-05-20,"ND","40-49",3,0
2020-05-20,"ND","50-59",2,0
2020-05-20,"ND","60-69",3,2
2020-05-20,"ND","70-79",10,0
2020-05-20,"ND","80+",31,2
2020-05-21,"ND","0-9",0,0
2020-05-21,"ND","10-19",0,0
2020-05-21,"ND","20-29",0,0
2020-05-21,"ND","30-39",0,0
2020-05-21,"ND","40-49",3,0
2020-05-21,"ND","50-59",2,0
2020-05-21,"ND","60-69",3,0
2020-05-21,"ND","70-79",11,1
2020-05-21,"ND","80+",32,1
2020-05-22,"ND","0-9",0,0
2020-05-22,"ND","10-19",0,0
2020-05-22,"ND","20-29",0,0
2020-05-22,"ND","30-39",0,0
2020-05-22,"ND","40-49",3,0
2020-05-22,"ND","50-59",2,0
2020-05-22,"ND","60-69",3,0
2020-05-22,"ND","70-79",11,0
2020-05-22,"ND","80+",33,1
2020-05-23,"ND","0-9",0,0
2020-05-23,"ND","10-19",0,0
2020-05-23,"ND","20-29",0,0
2020-05-23,"ND","30-39",0,0
2020-05-23,"ND","40-49",3,0
2020-05-23,"ND","50-59",2,0
2020-05-23,"ND","60-69",3,0
2020-05-23,"ND","70-79",11,0
2020-05-23,"ND","80+",33,0
2020-05-24,"ND","0-9",0,0
2020-05-24,"ND","10-19",0,0
2020-05-24,"ND","20-29",0,0
2020-05-24,"ND","30-39",0,0
2020-05-24,"ND","40-49",3,0
2020-05-24,"ND","50-59",2,0
2020-05-24,"ND","60-69",3,0
2020-05-24,"ND","70-79",11,0
2020-05-24,"ND","80+",34,1
2020-05-25,"ND","0-9",0,0
2020-05-25,"ND","10-19",0,0
2020-05-25,"ND","20-29",0,0
2020-05-25,"ND","30-39",0,0
2020-05-25,"ND","40-49",3,0
2020-05-25,"ND","50-59",2,0
2020-05-25,"ND","60-69",3,0
2020-05-25,"ND","70-79",11,0
2020-05-25,"ND","80+",35,1
2020-05-26,"ND","0-9",0,0
2020-05-26,"ND","10-19",0,0
2020-05-26,"ND","20-29",0,0
2020-05-26,"ND","30-39",0,0
2020-05-26,"ND","40-49",3,0
2020-05-26,"ND","50-59",2,0
2020-05-26,"ND","60-69",3,0
2020-05-26,"ND","70-79",11,0
2020-05-26,"ND","80+",35,0
2020-05-27,"ND","0-9",0,0
2020-05-27,"ND","10-19",0,0
2020-05-27,"ND","20-29",0,0
2020-05-27,"ND","30-39",0,0
2020-05-27,"ND","40-49",3,0
2020-05-27,"ND","50-59",2,0
2020-05-27,"ND","60-69",3,0
2020-05-27,"ND","70-79",12,1
2020-05-27,"ND","80+",36,1
2020-05-28,"ND","0-9",0,0
2020-05-28,"ND","10-19",0,0
2020-05-28,"ND","20-29",0,0
2020-05-28,"ND","30-39",0,0
2020-05-28,"ND","40-49",3,0
2020-05-28,"ND","50-59",2,0
2020-05-28,"ND","60-69",3,0
2020-05-28,"ND","70-79",12,0
2020-05-28,"ND","80+",37,1
2020-05-29,"ND","0-9",0,0
2020-05-29,"ND","10-19",0,0
2020-05-29,"ND","20-29",0,0
2020-05-29,"ND","30-39",0,0
2020-05-29,"ND","40-49",3,0
2020-05-29,"ND","50-59",2,0
2020-05-29,"ND","60-69",3,0
2020-05-29,"ND","70-79",13,1
2020-05-29,"ND","80+",38,1
2020-05-30,"ND","0-9",0,0
2020-05-30,"ND","10-19",0,0
2020-05-30,"ND","20-29",0,0
2020-05-30,"ND","30-39",0,0
2020-05-30,"ND","40-49",3,0
2020-05-30,"ND","50-59",2,0
2020-05-30,"ND","60-69",4,1
2020-05-30,"ND","70-79",13,0
2020-05-30,"ND","80+",38,0
2020-05-31,"ND","0-9",0,0
2020-05-31,"ND","10-19",0,0
2020-05-31,"ND","20-29",0,0
2020-05-31,"ND","30-39",0,0
2020-05-31,"ND","40-49",3,0
2020-05-31,"ND","50-59",2,0
2020-05-31,"ND","60-69",4,0
2020-05-31,"ND","70-79",13,0
2020-05-31,"ND","80+",39,1
2020-06-01,"ND","0-9",0,0
2020-06-01,"ND","10-19",0,0
2020-06-01,"ND","20-29",0,0
2020-06-01,"ND","30-39",0,0
2020-06-01,"ND","40-49",3,0
2020-06-01,"ND","50-59",2,0
2020-06-01,"ND","60-69",4,0
2020-06-01,"ND","70-79",13,0
2020-06-01,"ND","80+",39,0
2020-06-02,"ND","0-9",0,0
2020-06-02,"ND","10-19",0,0
2020-06-02,"ND","20-29",0,0
2020-06-02,"ND","30-39",0,0
2020-06-02,"ND","40-49",3,0
2020-06-02,"ND","50-59",2,0
2020-06-02,"ND","60-69",5,1
2020-06-02,"ND","70-79",13,0
2020-06-02,"ND","80+",42,3
2020-06-03,"ND","0-9",0,0
2020-06-03,"ND","10-19",0,0
2020-06-03,"ND","20-29",0,0
2020-06-03,"ND","30-39",0,0
2020-06-03,"ND","40-49",3,0
2020-06-03,"ND","50-59",2,0
2020-06-03,"ND","60-69",5,0
2020-06-03,"ND","70-79",14,1
2020-06-03,"ND","80+",42,0
2020-06-04,"ND","0-9",0,0
2020-06-04,"ND","10-19",0,0
2020-06-04,"ND","20-29",0,0
2020-06-04,"ND","30-39",0,0
2020-06-04,"ND","40-49",3,0
2020-06-04,"ND","50-59",2,0
2020-06-04,"ND","60-69",5,0
2020-06-04,"ND","70-79",14,0
2020-06-04,"ND","80+",42,0
2020-06-05,"ND","0-9",0,0
2020-06-05,"ND","10-19",0,0
2020-06-05,"ND","20-29",0,0
2020-06-05,"ND","30-39",0,0
2020-06-05,"ND","40-49",3,0
2020-06-05,"ND","50-59",2,0
2020-06-05,"ND","60-69",6,1
2020-06-05,"ND","70-79",15,1
2020-06-05,"ND","80+",45,3
2020-06-06,"ND","0-9",0,0
2020-06-06,"ND","10-19",0,0
2020-06-06,"ND","20-29",0,0
2020-06-06,"ND","30-39",0,0
2020-06-06,"ND","40-49",3,0
2020-06-06,"ND","50-59",2,0
2020-06-06,"ND","60-69",6,0
2020-06-06,"ND","70-79",15,0
2020-06-06,"ND","80+",46,1
2020-06-07,"ND","0-9",0,0
2020-06-07,"ND","10-19",0,0
2020-06-07,"ND","20-29",0,0
2020-06-07,"ND","30-39",0,0
2020-06-07,"ND","40-49",3,0
2020-06-07,"ND","50-59",2,0
2020-06-07,"ND","60-69",6,0
2020-06-07,"ND","70-79",15,0
2020-06-07,"ND","80+",46,0
2020-06-08,"ND","0-9",0,0
2020-06-08,"ND","10-19",0,0
2020-06-08,"ND","20-29",0,0
2020-06-08,"ND","30-39",0,0
2020-06-08,"ND","40-49",3,0
2020-06-08,"ND","50-59",2,0
2020-06-08,"ND","60-69",6,0
2020-06-08,"ND","70-79",15,0
2020-06-08,"ND","80+",46,0
2020-06-09,"ND","0-9",0,0
2020-06-09,"ND","10-19",0,0
2020-06-09,"ND","20-29",0,0
2020-06-09,"ND","30-39",0,0
