"date","code","age","cum.deaths","daily.deaths"
2020-03-15,"WI","0-9",0,NA
2020-03-15,"WI","10-19",0,NA
2020-03-15,"WI","20-29",0,NA
2020-03-15,"WI","30-39",0,NA
2020-03-15,"WI","40-49",0,NA
2020-03-15,"WI","50-59",0,NA
2020-03-15,"WI","60-69",0,NA
2020-03-15,"WI","70-79",0,NA
2020-03-15,"WI","80-89",0,NA
2020-03-15,"WI","90+",0,NA
2020-03-16,"WI","0-9",0,0
2020-03-16,"WI","10-19",0,0
2020-03-16,"WI","20-29",0,0
2020-03-16,"WI","30-39",0,0
2020-03-16,"WI","40-49",0,0
2020-03-16,"WI","50-59",0,0
2020-03-16,"WI","60-69",0,0
2020-03-16,"WI","70-79",0,0
2020-03-16,"WI","80-89",0,0
2020-03-16,"WI","90+",0,0
2020-03-17,"WI","0-9",0,0
2020-03-17,"WI","10-19",0,0
2020-03-17,"WI","20-29",0,0
2020-03-17,"WI","30-39",0,0
2020-03-17,"WI","40-49",0,0
2020-03-17,"WI","50-59",0,0
2020-03-17,"WI","60-69",0,0
2020-03-17,"WI","70-79",0,0
2020-03-17,"WI","80-89",0,0
2020-03-17,"WI","90+",0,0
2020-03-18,"WI","0-9",0,0
2020-03-18,"WI","10-19",0,0
2020-03-18,"WI","20-29",0,0
2020-03-18,"WI","30-39",0,0
2020-03-18,"WI","40-49",0,0
2020-03-18,"WI","50-59",0,0
2020-03-18,"WI","60-69",0,0
2020-03-18,"WI","70-79",0,0
2020-03-18,"WI","80-89",0,0
2020-03-18,"WI","90+",0,0
2020-03-19,"WI","0-9",0,0
2020-03-19,"WI","10-19",0,0
2020-03-19,"WI","20-29",0,0
2020-03-19,"WI","30-39",0,0
2020-03-19,"WI","40-49",0,0
2020-03-19,"WI","50-59",0,0
2020-03-19,"WI","60-69",0,0
2020-03-19,"WI","70-79",0,0
2020-03-19,"WI","80-89",0,0
2020-03-19,"WI","90+",0,0
2020-03-20,"WI","0-9",0,0
2020-03-20,"WI","10-19",0,0
2020-03-20,"WI","20-29",0,0
2020-03-20,"WI","30-39",0,0
2020-03-20,"WI","40-49",0,0
