"date","age","cum.deaths","daily.deaths","code"
2020-05-14,"20-29",2,NA,"SC"
2020-05-14,"30-39",1,NA,"SC"
2020-05-14,"40-49",10,NA,"SC"
2020-05-14,"50-59",29,NA,"SC"
2020-05-14,"60-69",78,NA,"SC"
2020-05-14,"70-79",108,NA,"SC"
2020-05-14,"80+",127,NA,"SC"
2020-05-15,"20-29",2,0,"SC"
2020-05-15,"30-39",1,0,"SC"
2020-05-15,"40-49",12,2,"SC"
2020-05-15,"50-59",32,3,"SC"
2020-05-15,"60-69",84,6,"SC"
2020-05-15,"70-79",114,6,"SC"
2020-05-15,"80+",135,8,"SC"
2020-05-16,"20-29",2,0,"SC"
2020-05-16,"30-39",1,0,"SC"
2020-05-16,"40-49",12,0,"SC"
2020-05-16,"50-59",32,0,"SC"
2020-05-16,"60-69",84,0,"SC"
2020-05-16,"70-79",114,0,"SC"
2020-05-16,"80+",135,0,"SC"
