"age","cum.deaths","daily.deaths","code","date"
"0-19",0,NA,"WA",2020-06-08
"20-39",11,NA,"WA",2020-06-08
"40-59",106,NA,"WA",2020-06-08
"60-79",448,NA,"WA",2020-06-08
"80+",601,NA,"WA",2020-06-08
"0-19",0,0,"WA",2020-06-09
"20-39",11,0,"WA",2020-06-09
"40-59",106,0,"WA",2020-06-09
"60-79",450,2,"WA",2020-06-09
"80+",604,3,"WA",2020-06-09
"0-19",0,0,"WA",2020-06-10
"20-39",12,1,"WA",2020-06-10
"40-59",106,0,"WA",2020-06-10
"60-79",450,0,"WA",2020-06-10
"80+",604,0,"WA",2020-06-10
"0-19",0,0,"WA",2020-06-11
"20-39",12,0,"WA",2020-06-11
"40-59",107,1,"WA",2020-06-11
"60-79",455,5,"WA",2020-06-11
"80+",610,6,"WA",2020-06-11
"0-19",0,0,"WA",2020-06-12
"20-39",12,0,"WA",2020-06-12
"40-59",107,1,"WA",2020-06-12
"60-79",456,2,"WA",2020-06-12
"80+",612,3,"WA",2020-06-12
"0-19",0,0,"WA",2020-06-13
"20-39",12,0,"WA",2020-06-13
"40-59",108,0,"WA",2020-06-13
"60-79",458,1,"WA",2020-06-13
"80+",615,2,"WA",2020-06-13
"0-19",0,0,"WA",2020-06-14
"20-39",12,0,"WA",2020-06-14
"40-59",108,0,"WA",2020-06-14
"60-79",459,1,"WA",2020-06-14
"80+",616,1,"WA",2020-06-14
"0-19",0,0,"WA",2020-06-15
"20-39",12,0,"WA",2020-06-15
"40-59",108,0,"WA",2020-06-15
"60-79",460,1,"WA",2020-06-15
"80+",617,1,"WA",2020-06-15
"0-19",0,0,"WA",2020-06-16
"20-39",12,0,"WA",2020-06-16
"40-59",109,1,"WA",2020-06-16
"60-79",475,15,"WA",2020-06-16
"80+",621,4,"WA",2020-06-16
"0-19",0,0,"WA",2020-06-17
"20-39",12,0,"WA",2020-06-17
"40-59",110,1,"WA",2020-06-17
"60-79",477,2,"WA",2020-06-17
"80+",624,3,"WA",2020-06-17
"0-19",0,0,"WA",2020-06-18
"20-39",12,0,"WA",2020-06-18
