"age","date","cum.deaths","daily.deaths","code"
"45-54",2020-10-17,104,0,"CT"
"45-54",2020-10-18,104,0,"CT"
"45-54",2020-10-19,104,0,"CT"
"45-54",2020-10-20,104,1,"CT"
"25-34",2020-10-15,10,0,"CT"
"25-34",2020-10-16,10,0,"CT"
"25-34",2020-10-17,10,0,"CT"
"25-34",2020-10-18,10,0,"CT"
"25-34",2020-10-19,10,0,"CT"
"25-34",2020-10-20,10,0,"CT"
"15-24",2020-10-15,0,0,"CT"
"15-24",2020-10-16,0,0,"CT"
"15-24",2020-10-17,0,0,"CT"
"15-24",2020-10-18,0,0,"CT"
"15-24",2020-10-19,0,0,"CT"
"15-24",2020-10-20,0,0,"CT"
"75-84",2020-10-15,1168,0,"CT"
"75-84",2020-10-16,1168,0,"CT"
"75-84",2020-10-17,1168,0,"CT"
"75-84",2020-10-18,1168,0,"CT"
"75-84",2020-10-19,1168,1,"CT"
"75-84",2020-10-20,1168,1,"CT"
"35-44",2020-10-15,19,0,"CT"
"35-44",2020-10-16,19,0,"CT"
"35-44",2020-10-17,19,0,"CT"
"35-44",2020-10-18,19,0,"CT"
"35-44",2020-10-19,19,0,"CT"
"35-44",2020-10-20,19,0,"CT"
"0-1",2020-10-15,0,0,"CT"
"0-1",2020-10-16,0,0,"CT"
"0-1",2020-10-17,0,0,"CT"
"0-1",2020-10-18,0,0,"CT"
"0-1",2020-10-19,0,0,"CT"
"0-1",2020-10-20,0,0,"CT"
"85+",2020-10-21,2008,0,"CT"
"65-74",2020-10-21,769,0,"CT"
"1-4",2020-10-21,0,0,"CT"
"55-64",2020-10-21,369,0,"CT"
"5-14",2020-10-21,0,0,"CT"
"45-54",2020-10-21,105,0,"CT"
"25-34",2020-10-21,10,0,"CT"
"15-24",2020-10-21,0,0,"CT"
"75-84",2020-10-21,1170,0,"CT"
"35-44",2020-10-21,19,0,"CT"
"0-1",2020-10-21,0,0,"CT"
"85+",2020-10-22,2010,2,"CT"
"85+",2020-10-23,2012,2,"CT"
"85+",2020-10-24,2014,2,"CT"
"85+",2020-10-25,2016,2,"CT"
"85+",2020-10-26,2018,2,"CT"
"85+",2020-10-27,2020,3,"CT"
"65-74",2020-10-22,769,0,"CT"
"65-74",2020-10-23,769,0,"CT"
"65-74",2020-10-24,769,0,"CT"
"65-74",2020-10-25,769,1,"CT"
"65-74",2020-10-26,769,1,"CT"
"65-74",2020-10-27,769,1,"CT"
"1-4",2020-10-22,0,0,"CT"
"1-4",2020-10-23,0,0,"CT"
"1-4",2020-10-24,0,0,"CT"
"1-4",2020-10-25,0,0,"CT"
"1-4",2020-10-26,0,0,"CT"
"1-4",2020-10-27,0,0,"CT"
"55-64",2020-10-22,369,0,"CT"
"55-64",2020-10-23,369,0,"CT"
"55-64",2020-10-24,369,1,"CT"
"55-64",2020-10-25,369,1,"CT"
"55-64",2020-10-26,369,1,"CT"
"55-64",2020-10-27,369,1,"CT"
"5-14",2020-10-22,0,0,"CT"
"5-14",2020-10-23,0,0,"CT"
"5-14",2020-10-24,0,0,"CT"
"5-14",2020-10-25,0,0,"CT"
"5-14",2020-10-26,0,0,"CT"
"5-14",2020-10-27,0,0,"CT"
"45-54",2020-10-22,105,0,"CT"
"45-54",2020-10-23,105,0,"CT"
"45-54",2020-10-24,105,0,"CT"
"45-54",2020-10-25,105,0,"CT"
"45-54",2020-10-26,105,0,"CT"
"45-54",2020-10-27,105,0,"CT"
"25-34",2020-10-22,10,0,"CT"
"25-34",2020-10-23,10,0,"CT"
"25-34",2020-10-24,10,0,"CT"
"25-34",2020-10-25,10,0,"CT"
"25-34",2020-10-26,10,0,"CT"
"25-34",2020-10-27,10,0,"CT"
"15-24",2020-10-22,0,0,"CT"
"15-24",2020-10-23,0,0,"CT"
"15-24",2020-10-24,0,0,"CT"
"15-24",2020-10-25,0,0,"CT"
"15-24",2020-10-26,0,0,"CT"
"15-24",2020-10-27,0,0,"CT"
"75-84",2020-10-22,1170,0,"CT"
"75-84",2020-10-23,1170,0,"CT"
"75-84",2020-10-24,1170,0,"CT"
"75-84",2020-10-25,1170,0,"CT"
"75-84",2020-10-26,1170,1,"CT"
"75-84",2020-10-27,1170,1,"CT"
"35-44",2020-10-22,20,1,"CT"
"35-44",2020-10-23,21,1,"CT"
"35-44",2020-10-24,22,1,"CT"
"35-44",2020-10-25,23,2,"CT"
"35-44",2020-10-26,24,2,"CT"
"35-44",2020-10-27,25,2,"CT"
"0-1",2020-10-22,0,0,"CT"
"0-1",2020-10-23,0,0,"CT"
"0-1",2020-10-24,0,0,"CT"
"0-1",2020-10-25,0,0,"CT"
"0-1",2020-10-26,0,0,"CT"
"0-1",2020-10-27,0,0,"CT"
"85+",2020-10-28,2023,2,"CT"
"65-74",2020-10-28,772,0,"CT"
"1-4",2020-10-28,0,0,"CT"
"55-64",2020-10-28,373,0,"CT"
"5-14",2020-10-28,0,0,"CT"
"45-54",2020-10-28,105,0,"CT"
"25-34",2020-10-28,10,0,"CT"
"15-24",2020-10-28,0,0,"CT"
"75-84",2020-10-28,1172,0,"CT"
"35-44",2020-10-28,29,1,"CT"
"0-1",2020-10-28,0,0,"CT"
"85+",2020-10-29,2025,2,"CT"
"85+",2020-10-30,2027,2,"CT"
"85+",2020-10-31,2029,3,"CT"
"85+",2020-11-01,2031,3,"CT"
"85+",2020-11-02,2033,3,"CT"
"85+",2020-11-03,2035,3,"CT"
"65-74",2020-10-29,772,0,"CT"
"65-74",2020-10-30,772,1,"CT"
"65-74",2020-10-31,772,1,"CT"
"65-74",2020-11-01,772,1,"CT"
"65-74",2020-11-02,772,1,"CT"
"65-74",2020-11-03,772,1,"CT"
"1-4",2020-10-29,0,0,"CT"
"1-4",2020-10-30,0,0,"CT"
"1-4",2020-10-31,0,0,"CT"
"1-4",2020-11-01,0,0,"CT"
"1-4",2020-11-02,0,0,"CT"
"1-4",2020-11-03,0,0,"CT"
"55-64",2020-10-29,373,0,"CT"
"55-64",2020-10-30,373,0,"CT"
"55-64",2020-10-31,373,0,"CT"
"55-64",2020-11-01,373,0,"CT"
"55-64",2020-11-02,373,1,"CT"
"55-64",2020-11-03,373,1,"CT"
"5-14",2020-10-29,0,0,"CT"
"5-14",2020-10-30,0,0,"CT"
"5-14",2020-10-31,0,0,"CT"
"5-14",2020-11-01,0,0,"CT"
"5-14",2020-11-02,0,0,"CT"
"5-14",2020-11-03,0,0,"CT"
"45-54",2020-10-29,105,0,"CT"
"45-54",2020-10-30,105,0,"CT"
"45-54",2020-10-31,105,0,"CT"
"45-54",2020-11-01,105,0,"CT"
"45-54",2020-11-02,105,0,"CT"
"45-54",2020-11-03,105,1,"CT"
"25-34",2020-10-29,10,0,"CT"
"25-34",2020-10-30,10,0,"CT"
"25-34",2020-10-31,10,0,"CT"
"25-34",2020-11-01,10,0,"CT"
"25-34",2020-11-02,10,0,"CT"
"25-34",2020-11-03,10,0,"CT"
"15-24",2020-10-29,0,0,"CT"
"15-24",2020-10-30,0,0,"CT"
"15-24",2020-10-31,0,0,"CT"
"15-24",2020-11-01,0,0,"CT"
"15-24",2020-11-02,0,0,"CT"
"15-24",2020-11-03,0,0,"CT"
"75-84",2020-10-29,1172,0,"CT"
"75-84",2020-10-30,1172,0,"CT"
"75-84",2020-10-31,1172,0,"CT"
"75-84",2020-11-01,1172,0,"CT"
"75-84",2020-11-02,1172,1,"CT"
"75-84",2020-11-03,1172,1,"CT"
"35-44",2020-10-29,29,0,"CT"
"35-44",2020-10-30,29,0,"CT"
"35-44",2020-10-31,29,0,"CT"
"35-44",2020-11-01,29,0,"CT"
"35-44",2020-11-02,29,0,"CT"
"35-44",2020-11-03,29,0,"CT"
"0-1",2020-10-29,0,0,"CT"
"0-1",2020-10-30,0,0,"CT"
"0-1",2020-10-31,0,0,"CT"
"0-1",2020-11-01,0,0,"CT"
"0-1",2020-11-02,0,0,"CT"
"0-1",2020-11-03,0,0,"CT"
"85+",2020-11-04,2041,2,"CT"
"65-74",2020-11-04,777,0,"CT"
"1-4",2020-11-04,0,0,"CT"
"55-64",2020-11-04,375,0,"CT"
"5-14",2020-11-04,0,0,"CT"
"45-54",2020-11-04,106,0,"CT"
"25-34",2020-11-04,10,0,"CT"
"15-24",2020-11-04,0,0,"CT"
"75-84",2020-11-04,1174,0,"CT"
"35-44",2020-11-04,29,0,"CT"
"0-1",2020-11-04,0,0,"CT"
"85+",2020-11-05,2041,0,"CT"
"85+",2020-11-06,2041,0,"CT"
"85+",2020-11-07,2041,0,"CT"
"85+",2020-11-08,2041,0,"CT"
"85+",2020-11-09,2041,0,"CT"
"85+",2020-11-10,2041,1,"CT"
"85+",2020-11-11,2041,1,"CT"
"65-74",2020-11-05,777,0,"CT"
"65-74",2020-11-06,777,0,"CT"
"65-74",2020-11-07,777,0,"CT"
"65-74",2020-11-08,777,0,"CT"
"65-74",2020-11-09,777,0,"CT"
"65-74",2020-11-10,777,0,"CT"
"65-74",2020-11-11,777,0,"CT"
"1-4",2020-11-05,0,0,"CT"
"1-4",2020-11-06,0,0,"CT"
"1-4",2020-11-07,0,0,"CT"
"1-4",2020-11-08,0,0,"CT"
"1-4",2020-11-09,0,0,"CT"
"1-4",2020-11-10,0,0,"CT"
"1-4",2020-11-11,0,0,"CT"
"55-64",2020-11-05,375,0,"CT"
"55-64",2020-11-06,375,0,"CT"
"55-64",2020-11-07,375,0,"CT"
"55-64",2020-11-08,375,0,"CT"
"55-64",2020-11-09,375,1,"CT"
"55-64",2020-11-10,375,1,"CT"
"55-64",2020-11-11,375,1,"CT"
"5-14",2020-11-05,0,0,"CT"
"5-14",2020-11-06,0,0,"CT"
"5-14",2020-11-07,0,0,"CT"
"5-14",2020-11-08,0,0,"CT"
"5-14",2020-11-09,0,0,"CT"
"5-14",2020-11-10,0,0,"CT"
"5-14",2020-11-11,0,0,"CT"
"45-54",2020-11-05,106,0,"CT"
"45-54",2020-11-06,106,0,"CT"
"45-54",2020-11-07,106,0,"CT"
"45-54",2020-11-08,106,0,"CT"
"45-54",2020-11-09,106,0,"CT"
"45-54",2020-11-10,106,0,"CT"
"45-54",2020-11-11,106,0,"CT"
"25-34",2020-11-05,10,0,"CT"
"25-34",2020-11-06,10,0,"CT"
"25-34",2020-11-07,10,0,"CT"
"25-34",2020-11-08,10,0,"CT"
"25-34",2020-11-09,10,0,"CT"
"25-34",2020-11-10,10,0,"CT"
"25-34",2020-11-11,10,0,"CT"
"15-24",2020-11-05,0,0,"CT"
"15-24",2020-11-06,0,0,"CT"
"15-24",2020-11-07,0,0,"CT"
"15-24",2020-11-08,0,0,"CT"
"15-24",2020-11-09,0,0,"CT"
"15-24",2020-11-10,0,0,"CT"
"15-24",2020-11-11,0,0,"CT"
"75-84",2020-11-05,1174,0,"CT"
"75-84",2020-11-06,1174,0,"CT"
"75-84",2020-11-07,1174,1,"CT"
"75-84",2020-11-08,1174,1,"CT"
"75-84",2020-11-09,1174,1,"CT"
"75-84",2020-11-10,1174,1,"CT"
"75-84",2020-11-11,1174,1,"CT"
"35-44",2020-11-05,29,0,"CT"
"35-44",2020-11-06,29,0,"CT"
"35-44",2020-11-07,29,0,"CT"
"35-44",2020-11-08,29,0,"CT"
"35-44",2020-11-09,29,0,"CT"
"35-44",2020-11-10,29,0,"CT"
"35-44",2020-11-11,29,0,"CT"
"0-1",2020-11-05,0,0,"CT"
"0-1",2020-11-06,0,0,"CT"
"0-1",2020-11-07,0,0,"CT"
"0-1",2020-11-08,0,0,"CT"
"0-1",2020-11-09,0,0,"CT"
"0-1",2020-11-10,0,0,"CT"
"0-1",2020-11-11,0,0,"CT"
"85+",2020-11-12,2043,0,"CT"
"65-74",2020-11-12,777,0,"CT"
"1-4",2020-11-12,0,0,"CT"
"55-64",2020-11-12,378,0,"CT"
"5-14",2020-11-12,0,0,"CT"
"45-54",2020-11-12,106,0,"CT"
"25-34",2020-11-12,10,0,"CT"
"15-24",2020-11-12,0,0,"CT"
"75-84",2020-11-12,1179,0,"CT"
"35-44",2020-11-12,29,0,"CT"
"0-1",2020-11-12,0,0,"CT"
"85+",2020-11-13,2045,2,"CT"
"85+",2020-11-14,2047,2,"CT"
"85+",2020-11-15,2049,2,"CT"
"85+",2020-11-16,2051,2,"CT"
"85+",2020-11-17,2053,3,"CT"
"65-74",2020-11-13,777,1,"CT"
"65-74",2020-11-14,777,1,"CT"
"65-74",2020-11-15,777,1,"CT"
"65-74",2020-11-16,777,1,"CT"
"65-74",2020-11-17,777,1,"CT"
"1-4",2020-11-13,0,0,"CT"
"1-4",2020-11-14,0,0,"CT"
"1-4",2020-11-15,0,0,"CT"
"1-4",2020-11-16,0,0,"CT"
"1-4",2020-11-17,0,0,"CT"
"55-64",2020-11-13,378,0,"CT"
"55-64",2020-11-14,378,0,"CT"
"55-64",2020-11-15,378,0,"CT"
"55-64",2020-11-16,378,1,"CT"
"55-64",2020-11-17,378,1,"CT"
"5-14",2020-11-13,0,0,"CT"
"5-14",2020-11-14,0,0,"CT"
"5-14",2020-11-15,0,0,"CT"
"5-14",2020-11-16,0,0,"CT"
"5-14",2020-11-17,0,0,"CT"
"45-54",2020-11-13,106,0,"CT"
"45-54",2020-11-14,106,0,"CT"
"45-54",2020-11-15,106,0,"CT"
"45-54",2020-11-16,106,0,"CT"
"45-54",2020-11-17,106,0,"CT"
"25-34",2020-11-13,10,0,"CT"
"25-34",2020-11-14,10,0,"CT"
"25-34",2020-11-15,10,0,"CT"
"25-34",2020-11-16,10,0,"CT"
"25-34",2020-11-17,10,0,"CT"
"15-24",2020-11-13,0,0,"CT"
"15-24",2020-11-14,0,0,"CT"
"15-24",2020-11-15,0,0,"CT"
"15-24",2020-11-16,0,0,"CT"
"15-24",2020-11-17,0,0,"CT"
"75-84",2020-11-13,1181,2,"CT"
"75-84",2020-11-14,1183,2,"CT"
"75-84",2020-11-15,1185,3,"CT"
"75-84",2020-11-16,1187,3,"CT"
"75-84",2020-11-17,1189,3,"CT"
"35-44",2020-11-13,29,0,"CT"
"35-44",2020-11-14,29,0,"CT"
"35-44",2020-11-15,29,0,"CT"
"35-44",2020-11-16,29,0,"CT"
"35-44",2020-11-17,29,0,"CT"
"0-1",2020-11-13,0,0,"CT"
"0-1",2020-11-14,0,0,"CT"
"0-1",2020-11-15,0,0,"CT"
"0-1",2020-11-16,0,0,"CT"
"0-1",2020-11-17,0,0,"CT"
"85+",2020-11-18,2056,2,"CT"
"65-74",2020-11-18,782,0,"CT"
"1-4",2020-11-18,0,0,"CT"
"55-64",2020-11-18,380,0,"CT"
"5-14",2020-11-18,0,0,"CT"
"45-54",2020-11-18,106,0,"CT"
"25-34",2020-11-18,10,0,"CT"
"15-24",2020-11-18,0,0,"CT"
"75-84",2020-11-18,1194,2,"CT"
"35-44",2020-11-18,29,0,"CT"
"0-1",2020-11-18,0,0,"CT"
"85+",2020-11-19,2056,0,"CT"
"85+",2020-11-20,2056,0,"CT"
"85+",2020-11-21,2056,1,"CT"
"85+",2020-11-22,2056,1,"CT"
"85+",2020-11-23,2056,1,"CT"
"85+",2020-11-24,2056,1,"CT"
"65-74",2020-11-19,782,0,"CT"
"65-74",2020-11-20,782,0,"CT"
"65-74",2020-11-21,782,1,"CT"
"65-74",2020-11-22,782,1,"CT"
"65-74",2020-11-23,782,1,"CT"
"65-74",2020-11-24,782,1,"CT"
"1-4",2020-11-19,0,0,"CT"
"1-4",2020-11-20,0,0,"CT"
"1-4",2020-11-21,0,0,"CT"
"1-4",2020-11-22,0,0,"CT"
"1-4",2020-11-23,0,0,"CT"
"1-4",2020-11-24,0,0,"CT"
"55-64",2020-11-19,380,0,"CT"
"55-64",2020-11-20,380,0,"CT"
"55-64",2020-11-21,380,0,"CT"
"55-64",2020-11-22,380,0,"CT"
"55-64",2020-11-23,380,0,"CT"
"55-64",2020-11-24,380,1,"CT"
"5-14",2020-11-19,0,0,"CT"
"5-14",2020-11-20,0,0,"CT"
"5-14",2020-11-21,0,0,"CT"
"5-14",2020-11-22,0,0,"CT"
"5-14",2020-11-23,0,0,"CT"
"5-14",2020-11-24,0,0,"CT"
"45-54",2020-11-19,106,0,"CT"
"45-54",2020-11-20,106,0,"CT"
"45-54",2020-11-21,106,0,"CT"
"45-54",2020-11-22,106,0,"CT"
"45-54",2020-11-23,106,0,"CT"
"45-54",2020-11-24,106,0,"CT"
"25-34",2020-11-19,10,0,"CT"
"25-34",2020-11-20,10,0,"CT"
"25-34",2020-11-21,10,0,"CT"
"25-34",2020-11-22,10,0,"CT"
"25-34",2020-11-23,10,0,"CT"
"25-34",2020-11-24,10,0,"CT"
"15-24",2020-11-19,0,0,"CT"
"15-24",2020-11-20,0,0,"CT"
"15-24",2020-11-21,0,0,"CT"
"15-24",2020-11-22,0,0,"CT"
"15-24",2020-11-23,0,0,"CT"
"15-24",2020-11-24,0,0,"CT"
"75-84",2020-11-19,1194,0,"CT"
"75-84",2020-11-20,1194,0,"CT"
"75-84",2020-11-21,1194,1,"CT"
"75-84",2020-11-22,1194,1,"CT"
"75-84",2020-11-23,1194,1,"CT"
"75-84",2020-11-24,1194,1,"CT"
"35-44",2020-11-19,29,0,"CT"
"35-44",2020-11-20,29,0,"CT"
"35-44",2020-11-21,29,0,"CT"
"35-44",2020-11-22,29,0,"CT"
"35-44",2020-11-23,29,0,"CT"
"35-44",2020-11-24,29,0,"CT"
"0-1",2020-11-19,0,0,"CT"
"0-1",2020-11-20,0,0,"CT"
"0-1",2020-11-21,0,0,"CT"
"0-1",2020-11-22,0,0,"CT"
"0-1",2020-11-23,0,0,"CT"
"0-1",2020-11-24,0,0,"CT"
"85+",2020-11-25,2060,0,"CT"
"65-74",2020-11-25,786,0,"CT"
"1-4",2020-11-25,0,0,"CT"
"55-64",2020-11-25,381,0,"CT"
"5-14",2020-11-25,0,0,"CT"
"45-54",2020-11-25,106,0,"CT"
"25-34",2020-11-25,10,0,"CT"
"15-24",2020-11-25,0,0,"CT"
"75-84",2020-11-25,1198,0,"CT"
"35-44",2020-11-25,29,0,"CT"
"0-1",2020-11-25,0,0,"CT"
"85+",2020-11-26,2062,2,"CT"
"85+",2020-11-27,2064,2,"CT"
"85+",2020-11-28,2066,2,"CT"
"85+",2020-11-29,2068,3,"CT"
"85+",2020-11-30,2070,3,"CT"
"85+",2020-12-01,2072,3,"CT"
"65-74",2020-11-26,786,0,"CT"
"65-74",2020-11-27,786,0,"CT"
"65-74",2020-11-28,786,0,"CT"
"65-74",2020-11-29,786,1,"CT"
"65-74",2020-11-30,786,1,"CT"
"65-74",2020-12-01,786,1,"CT"
"1-4",2020-11-26,0,0,"CT"
"1-4",2020-11-27,0,0,"CT"
"1-4",2020-11-28,0,0,"CT"
"1-4",2020-11-29,0,0,"CT"
"1-4",2020-11-30,0,0,"CT"
"1-4",2020-12-01,0,0,"CT"
"55-64",2020-11-26,381,0,"CT"
"55-64",2020-11-27,381,0,"CT"
"55-64",2020-11-28,381,0,"CT"
"55-64",2020-11-29,381,0,"CT"
"55-64",2020-11-30,381,0,"CT"
"55-64",2020-12-01,381,1,"CT"
"5-14",2020-11-26,0,0,"CT"
"5-14",2020-11-27,0,0,"CT"
"5-14",2020-11-28,0,0,"CT"
"5-14",2020-11-29,0,0,"CT"
"5-14",2020-11-30,0,0,"CT"
"5-14",2020-12-01,0,0,"CT"
"45-54",2020-11-26,106,0,"CT"
"45-54",2020-11-27,106,0,"CT"
"45-54",2020-11-28,106,0,"CT"
"45-54",2020-11-29,106,0,"CT"
"45-54",2020-11-30,106,0,"CT"
"45-54",2020-12-01,106,1,"CT"
"25-34",2020-11-26,10,0,"CT"
"25-34",2020-11-27,10,0,"CT"
"25-34",2020-11-28,10,0,"CT"
"25-34",2020-11-29,10,0,"CT"
"25-34",2020-11-30,10,0,"CT"
"25-34",2020-12-01,10,0,"CT"
"15-24",2020-11-26,0,0,"CT"
"15-24",2020-11-27,0,0,"CT"
"15-24",2020-11-28,0,0,"CT"
"15-24",2020-11-29,0,0,"CT"
"15-24",2020-11-30,0,0,"CT"
"15-24",2020-12-01,0,0,"CT"
"75-84",2020-11-26,1198,0,"CT"
"75-84",2020-11-27,1198,1,"CT"
"75-84",2020-11-28,1198,1,"CT"
"75-84",2020-11-29,1198,1,"CT"
"75-84",2020-11-30,1198,1,"CT"
"75-84",2020-12-01,1198,1,"CT"
"35-44",2020-11-26,29,0,"CT"
"35-44",2020-11-27,29,0,"CT"
"35-44",2020-11-28,29,0,"CT"
"35-44",2020-11-29,29,0,"CT"
"35-44",2020-11-30,29,0,"CT"
"35-44",2020-12-01,29,0,"CT"
"0-1",2020-11-26,0,0,"CT"
"0-1",2020-11-27,0,0,"CT"
"0-1",2020-11-28,0,0,"CT"
"0-1",2020-11-29,0,0,"CT"
"0-1",2020-11-30,0,0,"CT"
"0-1",2020-12-01,0,0,"CT"
"85+",2020-12-02,2077,2,"CT"
"65-74",2020-12-02,789,0,"CT"
"1-4",2020-12-02,0,0,"CT"
"55-64",2020-12-02,382,0,"CT"
"5-14",2020-12-02,0,0,"CT"
"45-54",2020-12-02,107,0,"CT"
"25-34",2020-12-02,10,0,"CT"
"15-24",2020-12-02,0,0,"CT"
"75-84",2020-12-02,1203,0,"CT"
"35-44",2020-12-02,29,0,"CT"
"0-1",2020-12-02,0,0,"CT"
"85+",2020-12-03,2086,9,"CT"
"85+",2020-12-04,2095,9,"CT"
"85+",2020-12-05,2104,9,"CT"
"85+",2020-12-06,2113,9,"CT"
"85+",2020-12-07,2122,10,"CT"
"85+",2020-12-08,2131,10,"CT"
"65-74",2020-12-03,791,3,"CT"
"65-74",2020-12-04,793,3,"CT"
"65-74",2020-12-05,795,3,"CT"
"65-74",2020-12-06,797,3,"CT"
"65-74",2020-12-07,799,3,"CT"
"65-74",2020-12-08,801,3,"CT"
"1-4",2020-12-03,0,0,"CT"
"1-4",2020-12-04,0,0,"CT"
"1-4",2020-12-05,0,0,"CT"
"1-4",2020-12-06,0,0,"CT"
"1-4",2020-12-07,0,0,"CT"
"1-4",2020-12-08,0,0,"CT"
"55-64",2020-12-03,383,1,"CT"
"55-64",2020-12-04,384,1,"CT"
"55-64",2020-12-05,385,2,"CT"
"55-64",2020-12-06,386,2,"CT"
"55-64",2020-12-07,387,2,"CT"
"55-64",2020-12-08,388,2,"CT"
"5-14",2020-12-03,0,0,"CT"
"5-14",2020-12-04,0,0,"CT"
"5-14",2020-12-05,0,0,"CT"
"5-14",2020-12-06,0,0,"CT"
"5-14",2020-12-07,0,0,"CT"
"5-14",2020-12-08,0,0,"CT"
"45-54",2020-12-03,107,0,"CT"
"45-54",2020-12-04,107,0,"CT"
"45-54",2020-12-05,107,0,"CT"
"45-54",2020-12-06,107,1,"CT"
"45-54",2020-12-07,107,1,"CT"
"45-54",2020-12-08,107,1,"CT"
"25-34",2020-12-03,10,0,"CT"
"25-34",2020-12-04,10,0,"CT"
"25-34",2020-12-05,10,0,"CT"
"25-34",2020-12-06,10,0,"CT"
"25-34",2020-12-07,10,0,"CT"
"25-34",2020-12-08,10,0,"CT"
"15-24",2020-12-03,0,0,"CT"
"15-24",2020-12-04,0,0,"CT"
"15-24",2020-12-05,0,0,"CT"
"15-24",2020-12-06,0,0,"CT"
"15-24",2020-12-07,0,0,"CT"
"15-24",2020-12-08,0,0,"CT"
"75-84",2020-12-03,1209,6,"CT"
"75-84",2020-12-04,1215,6,"CT"
"75-84",2020-12-05,1221,6,"CT"
"75-84",2020-12-06,1227,6,"CT"
"75-84",2020-12-07,1233,7,"CT"
"75-84",2020-12-08,1239,7,"CT"
"35-44",2020-12-03,29,0,"CT"
"35-44",2020-12-04,29,0,"CT"
"35-44",2020-12-05,29,0,"CT"
"35-44",2020-12-06,29,0,"CT"
"35-44",2020-12-07,29,0,"CT"
"35-44",2020-12-08,29,0,"CT"
"0-1",2020-12-03,0,0,"CT"
"0-1",2020-12-04,0,0,"CT"
"0-1",2020-12-05,0,0,"CT"
"0-1",2020-12-06,0,0,"CT"
"0-1",2020-12-07,0,0,"CT"
"0-1",2020-12-08,0,0,"CT"
"85+",2020-12-09,2142,9,"CT"
"65-74",2020-12-09,809,2,"CT"
"1-4",2020-12-09,0,0,"CT"
"55-64",2020-12-09,393,1,"CT"
"5-14",2020-12-09,0,0,"CT"
"45-54",2020-12-09,110,0,"CT"
"25-34",2020-12-09,10,0,"CT"
"15-24",2020-12-09,0,0,"CT"
"75-84",2020-12-09,1247,6,"CT"
"35-44",2020-12-09,29,0,"CT"
"0-1",2020-12-09,0,0,"CT"
"85+",2020-05-06,12,NA,"DE"
"45-54",2020-05-06,0,NA,"DE"
"75-84",2020-05-06,11,NA,"DE"
"0-1",2020-05-06,0,NA,"DE"
"65-74",2020-05-06,10,NA,"DE"
"5-14",2020-05-06,0,NA,"DE"
"25-34",2020-05-06,0,NA,"DE"
"55-64",2020-05-06,0,NA,"DE"
"1-4",2020-05-06,0,NA,"DE"
"35-44",2020-05-06,0,NA,"DE"
"15-24",2020-05-06,0,NA,"DE"
"85+",2020-05-07,16,4,"DE"
"85+",2020-05-08,20,4,"DE"
"85+",2020-05-09,24,4,"DE"
"85+",2020-05-10,28,4,"DE"
"85+",2020-05-11,32,4,"DE"
"85+",2020-05-12,36,5,"DE"
"45-54",2020-05-07,0,0,"DE"
"45-54",2020-05-08,0,0,"DE"
"45-54",2020-05-09,0,0,"DE"
"45-54",2020-05-10,0,0,"DE"
"45-54",2020-05-11,0,0,"DE"
"45-54",2020-05-12,0,0,"DE"
"75-84",2020-05-07,14,3,"DE"
"75-84",2020-05-08,17,3,"DE"
"75-84",2020-05-09,20,3,"DE"
"75-84",2020-05-10,23,3,"DE"
"75-84",2020-05-11,26,4,"DE"
"75-84",2020-05-12,29,4,"DE"
"0-1",2020-05-07,0,0,"DE"
"0-1",2020-05-08,0,0,"DE"
"0-1",2020-05-09,0,0,"DE"
"0-1",2020-05-10,0,0,"DE"
"0-1",2020-05-11,0,0,"DE"
"0-1",2020-05-12,0,0,"DE"
"65-74",2020-05-07,12,2,"DE"
"65-74",2020-05-08,14,2,"DE"
"65-74",2020-05-09,16,2,"DE"
"65-74",2020-05-10,18,2,"DE"
"65-74",2020-05-11,20,2,"DE"
"65-74",2020-05-12,22,2,"DE"
"5-14",2020-05-07,0,0,"DE"
"5-14",2020-05-08,0,0,"DE"
"5-14",2020-05-09,0,0,"DE"
"5-14",2020-05-10,0,0,"DE"
"5-14",2020-05-11,0,0,"DE"
"5-14",2020-05-12,0,0,"DE"
"25-34",2020-05-07,0,0,"DE"
"25-34",2020-05-08,0,0,"DE"
"25-34",2020-05-09,0,0,"DE"
"25-34",2020-05-10,0,0,"DE"
"25-34",2020-05-11,0,0,"DE"
"25-34",2020-05-12,0,0,"DE"
"55-64",2020-05-07,0,0,"DE"
"55-64",2020-05-08,0,0,"DE"
"55-64",2020-05-09,0,0,"DE"
"55-64",2020-05-10,0,0,"DE"
"55-64",2020-05-11,0,0,"DE"
"55-64",2020-05-12,0,0,"DE"
"1-4",2020-05-07,0,0,"DE"
"1-4",2020-05-08,0,0,"DE"
"1-4",2020-05-09,0,0,"DE"
"1-4",2020-05-10,0,0,"DE"
"1-4",2020-05-11,0,0,"DE"
"1-4",2020-05-12,0,0,"DE"
"35-44",2020-05-07,0,0,"DE"
"35-44",2020-05-08,0,0,"DE"
"35-44",2020-05-09,0,0,"DE"
"35-44",2020-05-10,0,0,"DE"
"35-44",2020-05-11,0,0,"DE"
"35-44",2020-05-12,0,0,"DE"
"15-24",2020-05-07,0,0,"DE"
"15-24",2020-05-08,0,0,"DE"
"15-24",2020-05-09,0,0,"DE"
"15-24",2020-05-10,0,0,"DE"
"15-24",2020-05-11,0,0,"DE"
"15-24",2020-05-12,0,0,"DE"
"85+",2020-05-13,41,4,"DE"
