"date","code","age","cum.deaths","daily.deaths"
2020-06-22,"SC","10-19",0,0
2020-06-22,"SC","20-29",2,0
2020-06-22,"SC","30-39",2,0
2020-06-22,"SC","40-49",22,0
2020-06-22,"SC","50-59",50,1
2020-06-22,"SC","60-69",143,2
2020-06-22,"SC","70-79",201,3
2020-06-22,"SC","80+",233,2
2020-06-23,"SC","0-9",0,0
2020-06-23,"SC","10-19",0,0
2020-06-23,"SC","20-29",2,0
2020-06-23,"SC","30-39",2,0
2020-06-23,"SC","40-49",22,0
2020-06-23,"SC","50-59",51,1
2020-06-23,"SC","60-69",145,2
2020-06-23,"SC","70-79",204,3
2020-06-23,"SC","80+",235,2
2020-06-24,"SC","0-9",0,0
2020-06-24,"SC","10-19",0,0
2020-06-24,"SC","20-29",2,0
2020-06-24,"SC","30-39",2,0
2020-06-24,"SC","40-49",23,1
2020-06-24,"SC","50-59",52,1
2020-06-24,"SC","60-69",146,1
2020-06-24,"SC","70-79",206,2
2020-06-24,"SC","80+",237,2
2020-06-25,"SC","0-9",0,0
2020-06-25,"SC","10-19",0,0
2020-06-25,"SC","20-29",2,0
2020-06-25,"SC","30-39",2,0
2020-06-25,"SC","40-49",24,1
2020-06-25,"SC","50-59",53,1
2020-06-25,"SC","60-69",147,1
2020-06-25,"SC","70-79",208,2
2020-06-25,"SC","80+",239,2
2020-06-26,"SC","0-9",0,0
2020-06-26,"SC","10-19",0,0
2020-06-26,"SC","20-29",2,0
2020-06-26,"SC","30-39",2,0
2020-06-26,"SC","40-49",25,1
2020-06-26,"SC","50-59",54,1
2020-06-26,"SC","60-69",148,1
2020-06-26,"SC","70-79",210,2
2020-06-26,"SC","80+",241,2
2020-06-27,"SC","0-9",0,0
2020-06-27,"SC","10-19",0,0
2020-06-27,"SC","20-29",2,0
2020-06-27,"SC","30-39",2,0
2020-06-27,"SC","40-49",26,1
2020-06-27,"SC","50-59",54,0
2020-06-27,"SC","60-69",150,2
2020-06-27,"SC","70-79",214,4
2020-06-27,"SC","80+",245,4
2020-06-28,"SC","0-9",0,0
2020-06-28,"SC","10-19",0,0
2020-06-28,"SC","20-29",2,0
2020-06-28,"SC","30-39",2,0
2020-06-28,"SC","40-49",27,1
2020-06-28,"SC","50-59",54,0
2020-06-28,"SC","60-69",152,2
2020-06-28,"SC","70-79",218,4
2020-06-28,"SC","80+",249,4
2020-06-29,"SC","0-9",0,0
2020-06-29,"SC","10-19",0,0
2020-06-29,"SC","20-29",2,0
2020-06-29,"SC","30-39",2,0
2020-06-29,"SC","40-49",28,1
2020-06-29,"SC","50-59",54,0
2020-06-29,"SC","60-69",154,2
2020-06-29,"SC","70-79",222,4
2020-06-29,"SC","80+",253,4
2020-06-30,"SC","0-9",0,0
2020-06-30,"SC","10-19",0,0
2020-06-30,"SC","20-29",2,0
2020-06-30,"SC","30-39",2,0
2020-06-30,"SC","40-49",29,1
2020-06-30,"SC","50-59",54,0
2020-06-30,"SC","60-69",156,2
2020-06-30,"SC","70-79",226,4
2020-06-30,"SC","80+",257,4
2020-07-01,"SC","0-9",0,0
2020-07-01,"SC","10-19",0,0
2020-07-01,"SC","20-29",3,1
2020-07-01,"SC","30-39",2,0
2020-07-01,"SC","40-49",29,0
2020-07-01,"SC","50-59",55,1
2020-07-01,"SC","60-69",161,5
2020-07-01,"SC","70-79",232,6
2020-07-01,"SC","80+",261,4
2020-07-02,"SC","0-9",0,0
2020-07-02,"SC","10-19",0,0
2020-07-02,"SC","20-29",4,1
2020-07-02,"SC","30-39",2,0
2020-07-02,"SC","40-49",29,0
2020-07-02,"SC","50-59",56,1
2020-07-02,"SC","60-69",166,5
2020-07-02,"SC","70-79",238,6
2020-07-02,"SC","80+",265,4
2020-07-03,"SC","0-9",0,0
2020-07-03,"SC","10-19",0,0
2020-07-03,"SC","20-29",5,1
2020-07-03,"SC","30-39",2,0
2020-07-03,"SC","40-49",29,0
2020-07-03,"SC","50-59",57,1
2020-07-03,"SC","60-69",171,5
2020-07-03,"SC","70-79",244,6
2020-07-03,"SC","80+",269,4
2020-07-04,"SC","0-9",0,0
2020-07-04,"SC","10-19",0,0
2020-07-04,"SC","20-29",5,0
2020-07-04,"SC","30-39",2,0
2020-07-04,"SC","40-49",29,0
2020-07-04,"SC","50-59",59,2
2020-07-04,"SC","60-69",174,3
2020-07-04,"SC","70-79",247,3
2020-07-04,"SC","80+",275,6
2020-07-05,"SC","0-9",0,0
2020-07-05,"SC","10-19",0,0
2020-07-05,"SC","20-29",5,0
2020-07-05,"SC","30-39",2,0
2020-07-05,"SC","40-49",29,0
2020-07-05,"SC","50-59",61,2
2020-07-05,"SC","60-69",177,3
2020-07-05,"SC","70-79",250,3
2020-07-05,"SC","80+",281,6
2020-07-06,"SC","0-9",0,0
2020-07-06,"SC","10-19",0,0
2020-07-06,"SC","20-29",5,0
2020-07-06,"SC","30-39",2,0
2020-07-06,"SC","40-49",29,0
2020-07-06,"SC","50-59",63,2
2020-07-06,"SC","60-69",180,3
2020-07-06,"SC","70-79",253,3
2020-07-06,"SC","80+",287,6
2020-07-07,"SC","0-9",0,0
2020-07-07,"SC","10-19",0,0
2020-07-07,"SC","20-29",5,0
2020-07-07,"SC","30-39",2,0
2020-07-07,"SC","40-49",29,0
2020-07-07,"SC","50-59",65,2
2020-07-07,"SC","60-69",183,3
2020-07-07,"SC","70-79",256,3
2020-07-07,"SC","80+",293,6
2020-07-08,"SC","0-9",0,0
2020-07-08,"SC","10-19",0,0
2020-07-08,"SC","20-29",5,0
2020-07-08,"SC","30-39",2,0
2020-07-08,"SC","40-49",30,1
2020-07-08,"SC","50-59",67,2
2020-07-08,"SC","60-69",188,5
2020-07-08,"SC","70-79",264,8
2020-07-08,"SC","80+",305,12
2020-07-09,"SC","0-9",0,0
2020-07-09,"SC","10-19",0,0
2020-07-09,"SC","20-29",5,0
2020-07-09,"SC","30-39",2,0
2020-07-09,"SC","40-49",31,1
2020-07-09,"SC","50-59",69,2
2020-07-09,"SC","60-69",193,5
2020-07-09,"SC","70-79",272,8
2020-07-09,"SC","80+",317,12
2020-07-10,"SC","0-9",0,0
2020-07-10,"SC","10-19",0,0
2020-07-10,"SC","20-29",5,0
2020-07-10,"SC","30-39",2,0
2020-07-10,"SC","40-49",32,1
2020-07-10,"SC","50-59",71,2
2020-07-10,"SC","60-69",198,5
2020-07-10,"SC","70-79",280,8
2020-07-10,"SC","80+",329,12
2020-07-11,"SC","0-9",0,0
2020-07-11,"SC","10-19",0,0
2020-07-11,"SC","20-29",5,0
2020-07-11,"SC","30-39",2,0
2020-07-11,"SC","40-49",33,1
2020-07-11,"SC","50-59",74,3
2020-07-11,"SC","60-69",203,5
2020-07-11,"SC","70-79",288,8
2020-07-11,"SC","80+",340,11
2020-07-12,"SC","0-9",0,0
2020-07-12,"SC","10-19",0,0
2020-07-12,"SC","20-29",5,0
2020-07-12,"SC","30-39",2,0
2020-07-12,"SC","40-49",34,1
2020-07-12,"SC","50-59",77,3
2020-07-12,"SC","60-69",208,5
2020-07-12,"SC","70-79",296,8
2020-07-12,"SC","80+",351,11
2020-07-13,"SC","0-9",0,0
2020-07-13,"SC","10-19",0,0
2020-07-13,"SC","20-29",5,0
2020-07-13,"SC","30-39",2,0
2020-07-13,"SC","40-49",35,1
2020-07-13,"SC","50-59",80,3
2020-07-13,"SC","60-69",213,5
2020-07-13,"SC","70-79",304,8
2020-07-13,"SC","80+",362,11
2020-07-14,"SC","0-9",0,0
2020-07-14,"SC","10-19",0,0
2020-07-14,"SC","20-29",5,0
2020-07-14,"SC","30-39",2,0
2020-07-14,"SC","40-49",36,1
2020-07-14,"SC","50-59",83,3
2020-07-14,"SC","60-69",218,5
2020-07-14,"SC","70-79",312,8
2020-07-14,"SC","80+",373,11
2020-07-15,"SC","0-9",0,0
2020-07-15,"SC","10-19",0,0
2020-07-15,"SC","20-29",5,0
2020-07-15,"SC","30-39",2,0
2020-07-15,"SC","40-49",37,1
2020-07-15,"SC","50-59",86,3
2020-07-15,"SC","60-69",223,5
2020-07-15,"SC","70-79",320,8
2020-07-15,"SC","80+",384,11
2020-07-16,"SC","0-9",0,0
2020-07-16,"SC","10-19",0,0
2020-07-16,"SC","20-29",5,0
2020-07-16,"SC","30-39",2,0
2020-07-16,"SC","40-49",38,1
2020-07-16,"SC","50-59",89,3
2020-07-16,"SC","60-69",228,5
2020-07-16,"SC","70-79",328,8
2020-07-16,"SC","80+",395,11
2020-07-17,"SC","0-9",0,0
2020-07-17,"SC","10-19",0,0
2020-07-17,"SC","20-29",5,0
2020-07-17,"SC","30-39",2,0
2020-07-17,"SC","40-49",39,1
2020-07-17,"SC","50-59",92,3
2020-07-17,"SC","60-69",233,5
2020-07-17,"SC","70-79",336,8
2020-07-17,"SC","80+",406,11
2020-07-18,"SC","0-9",0,0
2020-07-18,"SC","10-19",0,0
2020-07-18,"SC","20-29",5,0
2020-07-18,"SC","30-39",2,0
2020-07-18,"SC","40-49",40,1
2020-07-18,"SC","50-59",95,3
2020-07-18,"SC","60-69",238,5
2020-07-18,"SC","70-79",344,8
2020-07-18,"SC","80+",417,11
2020-07-19,"SC","0-9",0,0
2020-07-19,"SC","10-19",0,0
2020-07-19,"SC","20-29",5,0
2020-07-19,"SC","30-39",2,0
2020-07-19,"SC","40-49",41,1
2020-07-19,"SC","50-59",98,3
2020-07-19,"SC","60-69",243,5
2020-07-19,"SC","70-79",352,8
2020-07-19,"SC","80+",428,11
2020-07-20,"SC","0-9",0,0
2020-07-20,"SC","10-19",0,0
2020-07-20,"SC","20-29",5,0
2020-07-20,"SC","30-39",2,0
2020-07-20,"SC","40-49",42,1
2020-07-20,"SC","50-59",101,3
2020-07-20,"SC","60-69",248,5
2020-07-20,"SC","70-79",360,8
2020-07-20,"SC","80+",439,11
2020-07-21,"SC","0-9",0,0
2020-07-21,"SC","10-19",0,0
2020-07-21,"SC","20-29",5,0
2020-07-21,"SC","30-39",2,0
2020-07-21,"SC","40-49",43,1
2020-07-21,"SC","50-59",104,3
2020-07-21,"SC","60-69",253,5
2020-07-21,"SC","70-79",368,8
2020-07-21,"SC","80+",450,11
2020-07-22,"SC","0-9",0,0
2020-07-22,"SC","10-19",0,0
2020-07-22,"SC","20-29",5,0
2020-07-22,"SC","30-39",2,0
2020-07-22,"SC","40-49",44,1
2020-07-22,"SC","50-59",107,3
2020-07-22,"SC","60-69",258,5
2020-07-22,"SC","70-79",376,8
2020-07-22,"SC","80+",461,11
2020-07-23,"SC","0-9",0,0
2020-07-23,"SC","10-19",0,0
2020-07-23,"SC","20-29",5,0
2020-07-23,"SC","30-39",2,0
2020-07-23,"SC","40-49",45,1
2020-07-23,"SC","50-59",110,3
2020-07-23,"SC","60-69",263,5
2020-07-23,"SC","70-79",384,8
2020-07-23,"SC","80+",472,11
2020-07-24,"SC","0-9",0,0
2020-07-24,"SC","10-19",0,0
2020-07-24,"SC","20-29",5,0
2020-07-24,"SC","30-39",2,0
2020-07-24,"SC","40-49",46,1
2020-07-24,"SC","50-59",113,3
2020-07-24,"SC","60-69",268,5
2020-07-24,"SC","70-79",392,8
2020-07-24,"SC","80+",483,11
2020-07-25,"SC","0-9",0,0
2020-07-25,"SC","10-19",0,0
2020-07-25,"SC","20-29",5,0
2020-07-25,"SC","30-39",2,0
2020-07-25,"SC","40-49",47,1
2020-07-25,"SC","50-59",116,3
2020-07-25,"SC","60-69",273,5
2020-07-25,"SC","70-79",400,8
2020-07-25,"SC","80+",494,11
2020-07-26,"SC","0-9",0,0
2020-07-26,"SC","10-19",0,0
2020-07-26,"SC","20-29",5,0
2020-07-26,"SC","30-39",2,0
2020-07-26,"SC","40-49",48,1
2020-07-26,"SC","50-59",119,3
2020-07-26,"SC","60-69",278,5
2020-07-26,"SC","70-79",408,8
2020-07-26,"SC","80+",505,11
2020-07-27,"SC","0-9",0,0
2020-07-27,"SC","10-19",0,0
2020-07-27,"SC","20-29",5,0
2020-07-27,"SC","30-39",2,0
2020-07-27,"SC","40-49",49,1
2020-07-27,"SC","50-59",122,3
2020-07-27,"SC","60-69",283,5
2020-07-27,"SC","70-79",416,8
2020-07-27,"SC","80+",516,11
