"date","code","age","cum.deaths","daily.deaths"
2020-06-08,"WA","0-19",0,NA
2020-06-08,"WA","20-39",11,NA
2020-06-08,"WA","40-59",104,NA
2020-06-08,"WA","60-79",441,NA
2020-06-08,"WA","80+",592,NA
2020-06-09,"WA","0-19",0,0
2020-06-09,"WA","20-39",11,0
2020-06-09,"WA","40-59",105,1
2020-06-09,"WA","60-79",446,5
2020-06-09,"WA","80+",599,7
2020-06-10,"WA","0-19",0,0
2020-06-10,"WA","20-39",23,12
2020-06-10,"WA","40-59",107,2
2020-06-10,"WA","60-79",452,6
2020-06-10,"WA","80+",606,7
2020-06-11,"WA","0-19",0,0
2020-06-11,"WA","20-39",23,0
2020-06-11,"WA","40-59",107,0
2020-06-11,"WA","60-79",453,1
2020-06-11,"WA","80+",608,2
2020-06-12,"WA","0-19",0,0
2020-06-12,"WA","20-39",23,0
2020-06-12,"WA","40-59",108,1
2020-06-12,"WA","60-79",457,4
2020-06-12,"WA","80+",613,5
2020-06-13,"WA","0-19",0,0
2020-06-13,"WA","20-39",23,0
2020-06-13,"WA","40-59",109,1
2020-06-13,"WA","60-79",461,4
2020-06-13,"WA","80+",618,5
2020-06-14,"WA","0-19",0,0
2020-06-14,"WA","20-39",23,0
2020-06-14,"WA","40-59",109,0
2020-06-14,"WA","60-79",463,2
2020-06-14,"WA","80+",620,2
2020-06-15,"WA","0-19",0,0
2020-06-15,"WA","20-39",23,0
2020-06-15,"WA","40-59",109,0
2020-06-15,"WA","60-79",464,1
2020-06-15,"WA","80+",622,2
2020-06-16,"WA","0-19",0,0
2020-06-16,"WA","20-39",23,0
2020-06-16,"WA","40-59",110,1
2020-06-16,"WA","60-79",479,15
2020-06-16,"WA","80+",625,3
2020-06-17,"WA","0-19",0,0
2020-06-17,"WA","20-39",23,0
2020-06-17,"WA","40-59",110,0
2020-06-17,"WA","60-79",479,0
2020-06-17,"WA","80+",625,0
2020-06-18,"WA","0-19",0,0
2020-06-18,"WA","20-39",23,0
2020-06-18,"WA","40-59",112,2
2020-06-18,"WA","60-79",486,7
2020-06-18,"WA","80+",634,9
2020-06-19,"WA","0-19",0,0
2020-06-19,"WA","20-39",23,0
2020-06-19,"WA","40-59",112,0
2020-06-19,"WA","60-79",490,4
2020-06-19,"WA","80+",640,6
2020-06-20,"WA","0-19",0,0
2020-06-20,"WA","20-39",23,0
2020-06-20,"WA","40-59",113,1
2020-06-20,"WA","60-79",494,4
2020-06-20,"WA","80+",645,5
2020-06-21,"WA","0-19",0,0
2020-06-21,"WA","20-39",23,0
2020-06-21,"WA","40-59",114,1
2020-06-21,"WA","60-79",498,4
2020-06-21,"WA","80+",650,5
2020-06-22,"WA","0-19",0,0
2020-06-22,"WA","20-39",23,0
2020-06-22,"WA","40-59",114,0
2020-06-22,"WA","60-79",498,0
2020-06-22,"WA","80+",650,0
2020-06-23,"WA","0-19",0,0
2020-06-23,"WA","20-39",23,0
2020-06-23,"WA","40-59",115,1
2020-06-23,"WA","60-79",501,3
2020-06-23,"WA","80+",654,4
2020-06-24,"WA","0-19",0,0
2020-06-24,"WA","20-39",23,0
2020-06-24,"WA","40-59",116,1
2020-06-24,"WA","60-79",505,4
2020-06-24,"WA","80+",659,5
2020-06-25,"WA","0-19",0,0
2020-06-25,"WA","20-39",23,0
2020-06-25,"WA","40-59",116,0
2020-06-25,"WA","60-79",505,0
2020-06-25,"WA","80+",659,0
2020-06-26,"WA","0-19",0,0
2020-06-26,"WA","20-39",24,1
2020-06-26,"WA","40-59",117,1
2020-06-26,"WA","60-79",509,4
2020-06-26,"WA","80+",665,6
2020-06-27,"WA","0-19",0,0
2020-06-27,"WA","20-39",24,0
2020-06-27,"WA","40-59",117,0
2020-06-27,"WA","60-79",511,2
2020-06-27,"WA","80+",668,3
2020-06-28,"WA","0-19",0,0
2020-06-28,"WA","20-39",24,0
2020-06-28,"WA","40-59",117,0
2020-06-28,"WA","60-79",511,0
2020-06-28,"WA","80+",668,0
2020-06-29,"WA","0-19",0,0
2020-06-29,"WA","20-39",24,0
2020-06-29,"WA","40-59",118,1
2020-06-29,"WA","60-79",515,4
2020-06-29,"WA","80+",674,6
2020-06-30,"WA","0-19",0,0
2020-06-30,"WA","20-39",24,0
2020-06-30,"WA","40-59",119,1
2020-06-30,"WA","60-79",519,4
2020-06-30,"WA","80+",680,6
2020-07-01,"WA","0-19",0,0
2020-07-01,"WA","20-39",24,0
2020-07-01,"WA","40-59",120,1
2020-07-01,"WA","60-79",522,3
2020-07-01,"WA","80+",683,3
2020-07-02,"WA","0-19",0,0
2020-07-02,"WA","20-39",24,0
2020-07-02,"WA","40-59",120,0
2020-07-02,"WA","60-79",523,1
2020-07-02,"WA","80+",685,2
2020-07-03,"WA","0-19",0,0
2020-07-03,"WA","20-39",24,0
2020-07-03,"WA","40-59",121,1
2020-07-03,"WA","60-79",523,0
2020-07-03,"WA","80+",690,5
2020-07-04,"WA","0-19",0,0
2020-07-04,"WA","20-39",24,0
2020-07-04,"WA","40-59",121,0
2020-07-04,"WA","60-79",523,0
2020-07-04,"WA","80+",691,1
2020-07-05,"WA","0-19",0,0
2020-07-05,"WA","20-39",24,0
2020-07-05,"WA","40-59",122,1
2020-07-05,"WA","60-79",525,2
2020-07-05,"WA","80+",694,3
2020-07-06,"WA","0-19",0,0
2020-07-06,"WA","20-39",24,0
2020-07-06,"WA","40-59",123,1
2020-07-06,"WA","60-79",529,4
2020-07-06,"WA","80+",713,19
2020-07-07,"WA","0-19",0,0
2020-07-07,"WA","20-39",24,0
2020-07-07,"WA","40-59",124,1
2020-07-07,"WA","60-79",534,5
2020-07-07,"WA","80+",720,7
2020-07-08,"WA","0-19",0,0
2020-07-08,"WA","20-39",24,0
2020-07-08,"WA","40-59",125,1
2020-07-08,"WA","60-79",538,4
2020-07-08,"WA","80+",725,5
2020-07-09,"WA","0-19",0,0
2020-07-09,"WA","20-39",24,0
2020-07-09,"WA","40-59",127,2
2020-07-09,"WA","60-79",544,6
2020-07-09,"WA","80+",733,8
2020-07-10,"WA","0-19",0,0
2020-07-10,"WA","20-39",24,0
2020-07-10,"WA","40-59",129,2
2020-07-10,"WA","60-79",550,6
2020-07-10,"WA","80+",741,8
2020-07-11,"WA","0-19",0,0
2020-07-11,"WA","20-39",30,6
2020-07-11,"WA","40-59",129,0
2020-07-11,"WA","60-79",550,0
2020-07-11,"WA","80+",741,0
2020-07-12,"WA","0-19",0,0
2020-07-12,"WA","20-39",36,6
2020-07-12,"WA","40-59",129,0
2020-07-12,"WA","60-79",550,0
2020-07-12,"WA","80+",741,0
2020-07-13,"WA","0-19",0,0
2020-07-13,"WA","20-39",36,0
2020-07-13,"WA","40-59",129,0
2020-07-13,"WA","60-79",551,1
2020-07-13,"WA","80+",743,2
2020-07-14,"WA","0-19",0,0
2020-07-14,"WA","20-39",36,0
2020-07-14,"WA","40-59",129,0
2020-07-14,"WA","60-79",552,1
2020-07-14,"WA","80+",745,2
2020-07-15,"WA","0-19",0,0
2020-07-15,"WA","20-39",50,14
2020-07-15,"WA","40-59",130,1
2020-07-15,"WA","60-79",558,6
2020-07-15,"WA","80+",753,8
2020-07-16,"WA","0-19",0,0
2020-07-16,"WA","20-39",50,0
2020-07-16,"WA","40-59",131,1
2020-07-16,"WA","60-79",561,3
2020-07-16,"WA","80+",756,3
2020-07-17,"WA","0-19",0,0
2020-07-17,"WA","20-39",50,0
2020-07-17,"WA","40-59",132,1
