"date","code","age","cum.deaths","daily.deaths"
2020-06-08,"NH","0-9",0,NA
2020-06-08,"NH","10-19",0,NA
2020-06-08,"NH","20-29",1,NA
2020-06-08,"NH","30-39",0,NA
2020-06-08,"NH","40-49",6,NA
2020-06-08,"NH","50-59",6,NA
2020-06-08,"NH","60-69",25,NA
2020-06-08,"NH","70-79",71,NA
2020-06-08,"NH","80+",177,NA
2020-06-09,"NH","0-9",0,0
2020-06-09,"NH","10-19",0,0
2020-06-09,"NH","20-29",1,0
2020-06-09,"NH","30-39",0,0
2020-06-09,"NH","40-49",6,0
2020-06-09,"NH","50-59",7,1
2020-06-09,"NH","60-69",26,1
2020-06-09,"NH","70-79",74,3
2020-06-09,"NH","80+",180,3
2020-06-10,"NH","0-9",0,0
2020-06-10,"NH","10-19",0,0
2020-06-10,"NH","20-29",1,0
2020-06-10,"NH","30-39",0,0
2020-06-10,"NH","40-49",6,0
2020-06-10,"NH","50-59",7,0
2020-06-10,"NH","60-69",26,0
2020-06-10,"NH","70-79",74,0
2020-06-10,"NH","80+",186,6
2020-06-11,"NH","0-9",0,0
2020-06-11,"NH","10-19",0,0
2020-06-11,"NH","20-29",1,0
2020-06-11,"NH","30-39",0,0
2020-06-11,"NH","40-49",6,0
2020-06-11,"NH","50-59",8,0
2020-06-11,"NH","60-69",27,0
2020-06-11,"NH","70-79",75,0
2020-06-11,"NH","80+",191,6
2020-06-12,"NH","0-9",0,0
2020-06-12,"NH","10-19",0,0
2020-06-12,"NH","20-29",1,0
2020-06-12,"NH","30-39",0,0
2020-06-12,"NH","40-49",6,0
2020-06-12,"NH","50-59",8,0
2020-06-12,"NH","60-69",27,0
2020-06-12,"NH","70-79",75,0
2020-06-12,"NH","80+",198,7
2020-06-13,"NH","0-9",0,0
2020-06-13,"NH","10-19",0,0
2020-06-13,"NH","20-29",1,0
2020-06-13,"NH","30-39",0,0
2020-06-13,"NH","40-49",6,0
2020-06-13,"NH","50-59",8,0
2020-06-13,"NH","60-69",28,1
2020-06-13,"NH","70-79",76,1
2020-06-13,"NH","80+",199,1
2020-06-14,"NH","0-9",0,0
2020-06-14,"NH","10-19",0,0
2020-06-14,"NH","20-29",1,0
2020-06-14,"NH","30-39",0,0
2020-06-14,"NH","40-49",6,0
2020-06-14,"NH","50-59",8,0
2020-06-14,"NH","60-69",28,0
2020-06-14,"NH","70-79",76,0
2020-06-14,"NH","80+",201,2
2020-06-15,"NH","0-9",0,0
2020-06-15,"NH","10-19",0,0
2020-06-15,"NH","20-29",1,0
2020-06-15,"NH","30-39",0,0
2020-06-15,"NH","40-49",6,0
2020-06-15,"NH","50-59",9,1
2020-06-15,"NH","60-69",30,2
2020-06-15,"NH","70-79",77,1
2020-06-15,"NH","80+",203,2
2020-06-16,"NH","0-9",0,0
2020-06-16,"NH","10-19",0,0
2020-06-16,"NH","20-29",1,0
2020-06-16,"NH","30-39",0,0
2020-06-16,"NH","40-49",6,0
2020-06-16,"NH","50-59",9,0
2020-06-16,"NH","60-69",30,0
2020-06-16,"NH","70-79",77,0
2020-06-16,"NH","80+",203,0
