"age","cum.deaths","daily.deaths","code","date"
"0-19",0,NA,"WY",2020-09-22
"20-64",9,NA,"WY",2020-09-22
"65+",39,NA,"WY",2020-09-22
"0-19",0,0,"WY",2020-09-23
"20-64",9,0,"WY",2020-09-23
"65+",41,2,"WY",2020-09-23
"0-19",0,0,"WY",2020-09-24
"20-64",9,0,"WY",2020-09-24
"65+",41,0,"WY",2020-09-24
"0-19",0,0,"WY",2020-09-25
"20-64",9,0,"WY",2020-09-25
"65+",41,0,"WY",2020-09-25
"0-19",0,0,"WY",2020-09-26
"20-64",9,0,"WY",2020-09-26
"65+",41,0,"WY",2020-09-26
"0-19",0,0,"WY",2020-09-27
"20-64",9,0,"WY",2020-09-27
"65+",41,0,"WY",2020-09-27
"0-19",0,0,"WY",2020-09-28
"20-64",9,0,"WY",2020-09-28
"65+",41,0,"WY",2020-09-28
"0-19",0,0,"WY",2020-09-29
"20-64",9,0,"WY",2020-09-29
"65+",41,0,"WY",2020-09-29
"0-19",0,0,"WY",2020-09-30
"20-64",9,0,"WY",2020-09-30
"65+",41,0,"WY",2020-09-30
"0-19",0,0,"WY",2020-10-01
"20-64",11,2,"WY",2020-10-01
"65+",41,0,"WY",2020-10-01
