"age","date","cum.deaths","daily.deaths","code"
"5-14",2020-12-08,0,0,"HI"
"45-54",2020-12-03,16,0,"HI"
"45-54",2020-12-04,16,0,"HI"
"45-54",2020-12-05,16,0,"HI"
"45-54",2020-12-06,16,0,"HI"
"45-54",2020-12-07,16,0,"HI"
"45-54",2020-12-08,16,0,"HI"
"25-34",2020-12-03,0,0,"HI"
"25-34",2020-12-04,0,0,"HI"
"25-34",2020-12-05,0,0,"HI"
"25-34",2020-12-06,0,0,"HI"
"25-34",2020-12-07,0,0,"HI"
"25-34",2020-12-08,0,0,"HI"
"35-44",2020-12-03,0,0,"HI"
"35-44",2020-12-04,0,0,"HI"
"35-44",2020-12-05,0,0,"HI"
"35-44",2020-12-06,0,0,"HI"
"35-44",2020-12-07,0,0,"HI"
"35-44",2020-12-08,0,0,"HI"
"75-84",2020-12-03,66,0,"HI"
"75-84",2020-12-04,66,0,"HI"
"75-84",2020-12-05,66,0,"HI"
"75-84",2020-12-06,66,0,"HI"
"75-84",2020-12-07,66,0,"HI"
"75-84",2020-12-08,66,0,"HI"
"55-64",2020-12-03,46,0,"HI"
"55-64",2020-12-04,46,0,"HI"
"55-64",2020-12-05,46,0,"HI"
"55-64",2020-12-06,46,0,"HI"
"55-64",2020-12-07,46,0,"HI"
"55-64",2020-12-08,46,0,"HI"
"1-4",2020-12-09,0,0,"HI"
"85+",2020-12-09,93,0,"HI"
"65-74",2020-12-09,73,1,"HI"
"15-24",2020-12-09,0,0,"HI"
"0-1",2020-12-09,0,0,"HI"
"5-14",2020-12-09,0,0,"HI"
"45-54",2020-12-09,16,0,"HI"
"25-34",2020-12-09,0,0,"HI"
"35-44",2020-12-09,0,0,"HI"
"75-84",2020-12-09,67,1,"HI"
"55-64",2020-12-09,47,1,"HI"
"1-4",2020-12-10,0,0,"HI"
"1-4",2020-12-11,0,0,"HI"
"1-4",2020-12-12,0,0,"HI"
"1-4",2020-12-13,0,0,"HI"
"1-4",2020-12-14,0,0,"HI"
"1-4",2020-12-15,0,0,"HI"
"85+",2020-12-10,93,0,"HI"
"85+",2020-12-11,93,0,"HI"
"85+",2020-12-12,93,0,"HI"
"85+",2020-12-13,93,0,"HI"
"85+",2020-12-14,93,0,"HI"
"85+",2020-12-15,94,1,"HI"
"65-74",2020-12-10,73,0,"HI"
"65-74",2020-12-11,73,0,"HI"
"65-74",2020-12-12,73,0,"HI"
"65-74",2020-12-13,73,0,"HI"
"65-74",2020-12-14,73,0,"HI"
"65-74",2020-12-15,73,0,"HI"
"15-24",2020-12-10,0,0,"HI"
"15-24",2020-12-11,0,0,"HI"
"15-24",2020-12-12,0,0,"HI"
"15-24",2020-12-13,0,0,"HI"
"15-24",2020-12-14,0,0,"HI"
"15-24",2020-12-15,0,0,"HI"
"0-1",2020-12-10,0,0,"HI"
"0-1",2020-12-11,0,0,"HI"
"0-1",2020-12-12,0,0,"HI"
"0-1",2020-12-13,0,0,"HI"
"0-1",2020-12-14,0,0,"HI"
"0-1",2020-12-15,0,0,"HI"
"5-14",2020-12-10,0,0,"HI"
"5-14",2020-12-11,0,0,"HI"
"5-14",2020-12-12,0,0,"HI"
"5-14",2020-12-13,0,0,"HI"
"5-14",2020-12-14,0,0,"HI"
"5-14",2020-12-15,0,0,"HI"
"45-54",2020-12-10,16,0,"HI"
"45-54",2020-12-11,16,0,"HI"
"45-54",2020-12-12,16,0,"HI"
"45-54",2020-12-13,16,0,"HI"
"45-54",2020-12-14,16,0,"HI"
"45-54",2020-12-15,16,0,"HI"
"25-34",2020-12-10,0,0,"HI"
"25-34",2020-12-11,0,0,"HI"
"25-34",2020-12-12,0,0,"HI"
"25-34",2020-12-13,0,0,"HI"
"25-34",2020-12-14,0,0,"HI"
"25-34",2020-12-15,0,0,"HI"
"35-44",2020-12-10,0,0,"HI"
"35-44",2020-12-11,0,0,"HI"
"35-44",2020-12-12,0,0,"HI"
"35-44",2020-12-13,0,0,"HI"
"35-44",2020-12-14,0,0,"HI"
"35-44",2020-12-15,0,0,"HI"
"75-84",2020-12-10,67,0,"HI"
"75-84",2020-12-11,68,1,"HI"
"75-84",2020-12-12,69,1,"HI"
"75-84",2020-12-13,69,0,"HI"
"75-84",2020-12-14,69,0,"HI"
"75-84",2020-12-15,70,1,"HI"
"55-64",2020-12-10,47,0,"HI"
"55-64",2020-12-11,47,0,"HI"
"55-64",2020-12-12,48,1,"HI"
"55-64",2020-12-13,48,0,"HI"
"55-64",2020-12-14,48,0,"HI"
"55-64",2020-12-15,49,1,"HI"
"1-4",2020-12-16,0,0,"HI"
"85+",2020-12-16,94,0,"HI"
"65-74",2020-12-16,75,2,"HI"
"15-24",2020-12-16,0,0,"HI"
"0-1",2020-12-16,0,0,"HI"
"5-14",2020-12-16,0,0,"HI"
"45-54",2020-12-16,16,0,"HI"
"25-34",2020-12-16,0,0,"HI"
"35-44",2020-12-16,0,0,"HI"
"75-84",2020-12-16,70,0,"HI"
"55-64",2020-12-16,51,2,"HI"
"1-4",2020-12-17,0,0,"HI"
"1-4",2020-12-18,0,0,"HI"
"1-4",2020-12-19,0,0,"HI"
"1-4",2020-12-20,0,0,"HI"
"1-4",2020-12-21,0,0,"HI"
"1-4",2020-12-22,0,0,"HI"
"85+",2020-12-17,94,0,"HI"
"85+",2020-12-18,94,0,"HI"
"85+",2020-12-19,94,0,"HI"
"85+",2020-12-20,94,0,"HI"
"85+",2020-12-21,94,0,"HI"
"85+",2020-12-22,94,0,"HI"
"65-74",2020-12-17,75,0,"HI"
"65-74",2020-12-18,75,0,"HI"
"65-74",2020-12-19,75,0,"HI"
"65-74",2020-12-20,75,0,"HI"
"65-74",2020-12-21,75,0,"HI"
"65-74",2020-12-22,76,1,"HI"
"15-24",2020-12-17,0,0,"HI"
"15-24",2020-12-18,0,0,"HI"
"15-24",2020-12-19,0,0,"HI"
"15-24",2020-12-20,0,0,"HI"
"15-24",2020-12-21,0,0,"HI"
"15-24",2020-12-22,0,0,"HI"
"0-1",2020-12-17,0,0,"HI"
"0-1",2020-12-18,0,0,"HI"
"0-1",2020-12-19,0,0,"HI"
"0-1",2020-12-20,0,0,"HI"
"0-1",2020-12-21,0,0,"HI"
"0-1",2020-12-22,0,0,"HI"
"5-14",2020-12-17,0,0,"HI"
"5-14",2020-12-18,0,0,"HI"
"5-14",2020-12-19,0,0,"HI"
"5-14",2020-12-20,0,0,"HI"
"5-14",2020-12-21,0,0,"HI"
"5-14",2020-12-22,0,0,"HI"
"45-54",2020-12-17,16,0,"HI"
"45-54",2020-12-18,16,0,"HI"
"45-54",2020-12-19,16,0,"HI"
"45-54",2020-12-20,16,0,"HI"
"45-54",2020-12-21,16,0,"HI"
"45-54",2020-12-22,16,0,"HI"
"25-34",2020-12-17,0,0,"HI"
"25-34",2020-12-18,0,0,"HI"
"25-34",2020-12-19,0,0,"HI"
"25-34",2020-12-20,0,0,"HI"
"25-34",2020-12-21,0,0,"HI"
"25-34",2020-12-22,0,0,"HI"
"35-44",2020-12-17,0,0,"HI"
"35-44",2020-12-18,0,0,"HI"
"35-44",2020-12-19,0,0,"HI"
"35-44",2020-12-20,0,0,"HI"
"35-44",2020-12-21,0,0,"HI"
"35-44",2020-12-22,0,0,"HI"
"75-84",2020-12-17,70,0,"HI"
"75-84",2020-12-18,70,0,"HI"
"75-84",2020-12-19,70,0,"HI"
"75-84",2020-12-20,70,0,"HI"
"75-84",2020-12-21,70,0,"HI"
"75-84",2020-12-22,71,1,"HI"
"55-64",2020-12-17,51,0,"HI"
"55-64",2020-12-18,51,0,"HI"
"55-64",2020-12-19,51,0,"HI"
"55-64",2020-12-20,51,0,"HI"
"55-64",2020-12-21,51,0,"HI"
"55-64",2020-12-22,52,1,"HI"
"1-4",2020-12-23,0,0,"HI"
"85+",2020-12-23,96,2,"HI"
"65-74",2020-12-23,77,1,"HI"
"15-24",2020-12-23,0,0,"HI"
"0-1",2020-12-23,0,0,"HI"
"5-14",2020-12-23,0,0,"HI"
"45-54",2020-12-23,17,1,"HI"
"25-34",2020-12-23,0,0,"HI"
"35-44",2020-12-23,0,0,"HI"
"75-84",2020-12-23,73,2,"HI"
"55-64",2020-12-23,52,0,"HI"
"1-4",2020-12-24,0,0,"HI"
"1-4",2020-12-25,0,0,"HI"
"1-4",2020-12-26,0,0,"HI"
"1-4",2020-12-27,0,0,"HI"
"1-4",2020-12-28,0,0,"HI"
"1-4",2020-12-29,0,0,"HI"
"85+",2020-12-24,96,0,"HI"
"85+",2020-12-25,96,0,"HI"
"85+",2020-12-26,96,0,"HI"
"85+",2020-12-27,96,0,"HI"
"85+",2020-12-28,96,0,"HI"
"85+",2020-12-29,96,0,"HI"
"65-74",2020-12-24,77,0,"HI"
"65-74",2020-12-25,77,0,"HI"
"65-74",2020-12-26,77,0,"HI"
"65-74",2020-12-27,77,0,"HI"
"65-74",2020-12-28,77,0,"HI"
"65-74",2020-12-29,77,0,"HI"
"15-24",2020-12-24,0,0,"HI"
"15-24",2020-12-25,0,0,"HI"
"15-24",2020-12-26,0,0,"HI"
"15-24",2020-12-27,0,0,"HI"
"15-24",2020-12-28,0,0,"HI"
"15-24",2020-12-29,0,0,"HI"
"0-1",2020-12-24,0,0,"HI"
"0-1",2020-12-25,0,0,"HI"
"0-1",2020-12-26,0,0,"HI"
"0-1",2020-12-27,0,0,"HI"
"0-1",2020-12-28,0,0,"HI"
"0-1",2020-12-29,0,0,"HI"
"5-14",2020-12-24,0,0,"HI"
"5-14",2020-12-25,0,0,"HI"
"5-14",2020-12-26,0,0,"HI"
"5-14",2020-12-27,0,0,"HI"
"5-14",2020-12-28,0,0,"HI"
"5-14",2020-12-29,0,0,"HI"
"45-54",2020-12-24,17,0,"HI"
"45-54",2020-12-25,17,0,"HI"
"45-54",2020-12-26,17,0,"HI"
"45-54",2020-12-27,17,0,"HI"
"45-54",2020-12-28,17,0,"HI"
"45-54",2020-12-29,17,0,"HI"
"25-34",2020-12-24,0,0,"HI"
"25-34",2020-12-25,0,0,"HI"
"25-34",2020-12-26,0,0,"HI"
"25-34",2020-12-27,0,0,"HI"
"25-34",2020-12-28,0,0,"HI"
"25-34",2020-12-29,0,0,"HI"
"35-44",2020-12-24,0,0,"HI"
"35-44",2020-12-25,0,0,"HI"
"35-44",2020-12-26,0,0,"HI"
"35-44",2020-12-27,0,0,"HI"
"35-44",2020-12-28,0,0,"HI"
"35-44",2020-12-29,0,0,"HI"
"75-84",2020-12-24,73,0,"HI"
"75-84",2020-12-25,73,0,"HI"
"75-84",2020-12-26,73,0,"HI"
"75-84",2020-12-27,73,0,"HI"
"75-84",2020-12-28,73,0,"HI"
"75-84",2020-12-29,73,0,"HI"
"55-64",2020-12-24,52,0,"HI"
"55-64",2020-12-25,52,0,"HI"
"55-64",2020-12-26,52,0,"HI"
"55-64",2020-12-27,52,0,"HI"
"55-64",2020-12-28,52,0,"HI"
"55-64",2020-12-29,52,0,"HI"
"1-4",2020-12-30,0,0,"HI"
"85+",2020-12-30,96,0,"HI"
"65-74",2020-12-30,78,1,"HI"
"15-24",2020-12-30,0,0,"HI"
"0-1",2020-12-30,0,0,"HI"
"5-14",2020-12-30,0,0,"HI"
"45-54",2020-12-30,17,0,"HI"
"25-34",2020-12-30,0,0,"HI"
"35-44",2020-12-30,0,0,"HI"
"75-84",2020-12-30,74,1,"HI"
"55-64",2020-12-30,52,0,"HI"
"1-4",2020-12-31,0,0,"HI"
"1-4",2021-01-01,0,0,"HI"
"1-4",2021-01-02,0,0,"HI"
"1-4",2021-01-03,0,0,"HI"
"1-4",2021-01-04,0,0,"HI"
"1-4",2021-01-05,0,0,"HI"
"85+",2020-12-31,96,0,"HI"
"85+",2021-01-01,96,0,"HI"
"85+",2021-01-02,96,0,"HI"
"85+",2021-01-03,96,0,"HI"
"85+",2021-01-04,96,0,"HI"
"85+",2021-01-05,97,1,"HI"
"65-74",2020-12-31,78,0,"HI"
"65-74",2021-01-01,78,0,"HI"
"65-74",2021-01-02,78,0,"HI"
"65-74",2021-01-03,78,0,"HI"
"65-74",2021-01-04,78,0,"HI"
"65-74",2021-01-05,79,1,"HI"
"15-24",2020-12-31,0,0,"HI"
"15-24",2021-01-01,0,0,"HI"
"15-24",2021-01-02,0,0,"HI"
"15-24",2021-01-03,0,0,"HI"
"15-24",2021-01-04,0,0,"HI"
"15-24",2021-01-05,0,0,"HI"
"0-1",2020-12-31,0,0,"HI"
"0-1",2021-01-01,0,0,"HI"
"0-1",2021-01-02,0,0,"HI"
"0-1",2021-01-03,0,0,"HI"
"0-1",2021-01-04,0,0,"HI"
"0-1",2021-01-05,0,0,"HI"
"5-14",2020-12-31,0,0,"HI"
"5-14",2021-01-01,0,0,"HI"
"5-14",2021-01-02,0,0,"HI"
"5-14",2021-01-03,0,0,"HI"
"5-14",2021-01-04,0,0,"HI"
"5-14",2021-01-05,0,0,"HI"
"45-54",2020-12-31,17,0,"HI"
"45-54",2021-01-01,17,0,"HI"
"45-54",2021-01-02,17,0,"HI"
"45-54",2021-01-03,17,0,"HI"
"45-54",2021-01-04,17,0,"HI"
"45-54",2021-01-05,17,0,"HI"
"25-34",2020-12-31,0,0,"HI"
"25-34",2021-01-01,0,0,"HI"
"25-34",2021-01-02,0,0,"HI"
"25-34",2021-01-03,0,0,"HI"
"25-34",2021-01-04,0,0,"HI"
"25-34",2021-01-05,0,0,"HI"
"35-44",2020-12-31,0,0,"HI"
"35-44",2021-01-01,0,0,"HI"
"35-44",2021-01-02,0,0,"HI"
"35-44",2021-01-03,0,0,"HI"
"35-44",2021-01-04,0,0,"HI"
"35-44",2021-01-05,0,0,"HI"
"75-84",2020-12-31,74,0,"HI"
"75-84",2021-01-01,74,0,"HI"
"75-84",2021-01-02,74,0,"HI"
"75-84",2021-01-03,74,0,"HI"
"75-84",2021-01-04,74,0,"HI"
"75-84",2021-01-05,77,3,"HI"
"55-64",2020-12-31,52,0,"HI"
"55-64",2021-01-01,52,0,"HI"
"55-64",2021-01-02,52,0,"HI"
"55-64",2021-01-03,52,0,"HI"
"55-64",2021-01-04,52,0,"HI"
"55-64",2021-01-05,53,1,"HI"
"1-4",2021-01-06,0,0,"HI"
"85+",2021-01-06,97,0,"HI"
"65-74",2021-01-06,79,0,"HI"
"15-24",2021-01-06,0,0,"HI"
"0-1",2021-01-06,0,0,"HI"
"5-14",2021-01-06,0,0,"HI"
"45-54",2021-01-06,17,0,"HI"
"25-34",2021-01-06,0,0,"HI"
"35-44",2021-01-06,0,0,"HI"
"75-84",2021-01-06,77,0,"HI"
"55-64",2021-01-06,53,0,"HI"
"1-4",2021-01-07,0,0,"HI"
"1-4",2021-01-08,0,0,"HI"
"1-4",2021-01-09,0,0,"HI"
"1-4",2021-01-10,0,0,"HI"
"1-4",2021-01-11,0,0,"HI"
"1-4",2021-01-12,0,0,"HI"
"85+",2021-01-07,98,1,"HI"
"85+",2021-01-08,99,1,"HI"
"85+",2021-01-09,99,0,"HI"
"85+",2021-01-10,99,0,"HI"
"85+",2021-01-11,99,0,"HI"
"85+",2021-01-12,99,0,"HI"
"65-74",2021-01-07,79,0,"HI"
"65-74",2021-01-08,79,0,"HI"
"65-74",2021-01-09,79,0,"HI"
"65-74",2021-01-10,79,0,"HI"
"65-74",2021-01-11,79,0,"HI"
"65-74",2021-01-12,79,0,"HI"
"15-24",2021-01-07,0,0,"HI"
"15-24",2021-01-08,0,0,"HI"
"15-24",2021-01-09,0,0,"HI"
"15-24",2021-01-10,0,0,"HI"
"15-24",2021-01-11,0,0,"HI"
"15-24",2021-01-12,0,0,"HI"
"0-1",2021-01-07,0,0,"HI"
"0-1",2021-01-08,0,0,"HI"
"0-1",2021-01-09,0,0,"HI"
"0-1",2021-01-10,0,0,"HI"
"0-1",2021-01-11,0,0,"HI"
"0-1",2021-01-12,0,0,"HI"
"5-14",2021-01-07,0,0,"HI"
"5-14",2021-01-08,0,0,"HI"
"5-14",2021-01-09,0,0,"HI"
"5-14",2021-01-10,0,0,"HI"
"5-14",2021-01-11,0,0,"HI"
"5-14",2021-01-12,0,0,"HI"
"45-54",2021-01-07,17,0,"HI"
"45-54",2021-01-08,17,0,"HI"
"45-54",2021-01-09,17,0,"HI"
"45-54",2021-01-10,17,0,"HI"
"45-54",2021-01-11,17,0,"HI"
"45-54",2021-01-12,17,0,"HI"
"25-34",2021-01-07,0,0,"HI"
"25-34",2021-01-08,0,0,"HI"
"25-34",2021-01-09,0,0,"HI"
"25-34",2021-01-10,0,0,"HI"
"25-34",2021-01-11,0,0,"HI"
"25-34",2021-01-12,0,0,"HI"
"35-44",2021-01-07,0,0,"HI"
"35-44",2021-01-08,0,0,"HI"
"35-44",2021-01-09,0,0,"HI"
"35-44",2021-01-10,0,0,"HI"
"35-44",2021-01-11,0,0,"HI"
"35-44",2021-01-12,0,0,"HI"
"75-84",2021-01-07,77,0,"HI"
"75-84",2021-01-08,77,0,"HI"
"75-84",2021-01-09,77,0,"HI"
"75-84",2021-01-10,77,0,"HI"
"75-84",2021-01-11,77,0,"HI"
"75-84",2021-01-12,77,0,"HI"
"55-64",2021-01-07,53,0,"HI"
"55-64",2021-01-08,53,0,"HI"
"55-64",2021-01-09,53,0,"HI"
"55-64",2021-01-10,53,0,"HI"
"55-64",2021-01-11,53,0,"HI"
"55-64",2021-01-12,53,0,"HI"
"1-4",2021-01-13,0,0,"HI"
"85+",2021-01-13,99,0,"HI"
"65-74",2021-01-13,81,2,"HI"
"15-24",2021-01-13,0,0,"HI"
"0-1",2021-01-13,0,0,"HI"
"5-14",2021-01-13,0,0,"HI"
"45-54",2021-01-13,17,0,"HI"
"25-34",2021-01-13,0,0,"HI"
"35-44",2021-01-13,0,0,"HI"
"75-84",2021-01-13,77,0,"HI"
"55-64",2021-01-13,55,2,"HI"
"1-4",2021-01-14,0,0,"HI"
"1-4",2021-01-15,0,0,"HI"
"1-4",2021-01-16,0,0,"HI"
"1-4",2021-01-17,0,0,"HI"
"1-4",2021-01-18,0,0,"HI"
"1-4",2021-01-19,0,0,"HI"
"1-4",2021-01-20,0,0,"HI"
"85+",2021-01-14,99,0,"HI"
"85+",2021-01-15,99,0,"HI"
"85+",2021-01-16,99,0,"HI"
"85+",2021-01-17,99,0,"HI"
"85+",2021-01-18,99,0,"HI"
"85+",2021-01-19,99,0,"HI"
"85+",2021-01-20,99,0,"HI"
"65-74",2021-01-14,81,0,"HI"
"65-74",2021-01-15,81,0,"HI"
"65-74",2021-01-16,81,0,"HI"
"65-74",2021-01-17,81,0,"HI"
"65-74",2021-01-18,81,0,"HI"
"65-74",2021-01-19,81,0,"HI"
"65-74",2021-01-20,81,0,"HI"
"15-24",2021-01-14,0,0,"HI"
"15-24",2021-01-15,0,0,"HI"
"15-24",2021-01-16,0,0,"HI"
"15-24",2021-01-17,0,0,"HI"
"15-24",2021-01-18,0,0,"HI"
"15-24",2021-01-19,0,0,"HI"
"15-24",2021-01-20,0,0,"HI"
"0-1",2021-01-14,0,0,"HI"
"0-1",2021-01-15,0,0,"HI"
"0-1",2021-01-16,0,0,"HI"
"0-1",2021-01-17,0,0,"HI"
"0-1",2021-01-18,0,0,"HI"
"0-1",2021-01-19,0,0,"HI"
"0-1",2021-01-20,0,0,"HI"
"5-14",2021-01-14,0,0,"HI"
"5-14",2021-01-15,0,0,"HI"
"5-14",2021-01-16,0,0,"HI"
"5-14",2021-01-17,0,0,"HI"
"5-14",2021-01-18,0,0,"HI"
"5-14",2021-01-19,0,0,"HI"
"5-14",2021-01-20,0,0,"HI"
"45-54",2021-01-14,17,0,"HI"
"45-54",2021-01-15,17,0,"HI"
"45-54",2021-01-16,17,0,"HI"
"45-54",2021-01-17,17,0,"HI"
"45-54",2021-01-18,17,0,"HI"
"45-54",2021-01-19,17,0,"HI"
"45-54",2021-01-20,17,0,"HI"
"25-34",2021-01-14,0,0,"HI"
"25-34",2021-01-15,0,0,"HI"
"25-34",2021-01-16,0,0,"HI"
"25-34",2021-01-17,0,0,"HI"
"25-34",2021-01-18,0,0,"HI"
"25-34",2021-01-19,0,0,"HI"
"25-34",2021-01-20,0,0,"HI"
"35-44",2021-01-14,0,0,"HI"
"35-44",2021-01-15,0,0,"HI"
"35-44",2021-01-16,0,0,"HI"
"35-44",2021-01-17,0,0,"HI"
"35-44",2021-01-18,0,0,"HI"
"35-44",2021-01-19,0,0,"HI"
"35-44",2021-01-20,0,0,"HI"
"75-84",2021-01-14,77,0,"HI"
"75-84",2021-01-15,77,0,"HI"
"75-84",2021-01-16,77,0,"HI"
"75-84",2021-01-17,77,0,"HI"
"75-84",2021-01-18,77,0,"HI"
"75-84",2021-01-19,77,0,"HI"
"75-84",2021-01-20,77,0,"HI"
"55-64",2021-01-14,55,0,"HI"
"55-64",2021-01-15,55,0,"HI"
"55-64",2021-01-16,55,0,"HI"
"55-64",2021-01-17,55,0,"HI"
"55-64",2021-01-18,55,0,"HI"
"55-64",2021-01-19,55,0,"HI"
"55-64",2021-01-20,55,0,"HI"
"1-4",2021-01-21,0,0,"HI"
"85+",2021-01-21,101,2,"HI"
"65-74",2021-01-21,82,1,"HI"
"15-24",2021-01-21,0,0,"HI"
"0-1",2021-01-21,0,0,"HI"
"5-14",2021-01-21,0,0,"HI"
"45-54",2021-01-21,17,0,"HI"
"25-34",2021-01-21,0,0,"HI"
"35-44",2021-01-21,0,0,"HI"
"75-84",2021-01-21,79,2,"HI"
"55-64",2021-01-21,55,0,"HI"
"1-4",2021-01-22,0,0,"HI"
"1-4",2021-01-23,0,0,"HI"
"1-4",2021-01-24,0,0,"HI"
"1-4",2021-01-25,0,0,"HI"
"1-4",2021-01-26,0,0,"HI"
"85+",2021-01-22,101,0,"HI"
"85+",2021-01-23,101,0,"HI"
"85+",2021-01-24,101,0,"HI"
"85+",2021-01-25,101,0,"HI"
"85+",2021-01-26,101,0,"HI"
"65-74",2021-01-22,82,0,"HI"
"65-74",2021-01-23,82,0,"HI"
"65-74",2021-01-24,82,0,"HI"
"65-74",2021-01-25,83,1,"HI"
"65-74",2021-01-26,83,0,"HI"
"15-24",2021-01-22,0,0,"HI"
"15-24",2021-01-23,0,0,"HI"
"15-24",2021-01-24,0,0,"HI"
"15-24",2021-01-25,0,0,"HI"
"15-24",2021-01-26,0,0,"HI"
"0-1",2021-01-22,0,0,"HI"
"0-1",2021-01-23,0,0,"HI"
"0-1",2021-01-24,0,0,"HI"
"0-1",2021-01-25,0,0,"HI"
"0-1",2021-01-26,0,0,"HI"
"5-14",2021-01-22,0,0,"HI"
"5-14",2021-01-23,0,0,"HI"
"5-14",2021-01-24,0,0,"HI"
"5-14",2021-01-25,0,0,"HI"
"5-14",2021-01-26,0,0,"HI"
"45-54",2021-01-22,17,0,"HI"
"45-54",2021-01-23,17,0,"HI"
"45-54",2021-01-24,17,0,"HI"
"45-54",2021-01-25,17,0,"HI"
"45-54",2021-01-26,17,0,"HI"
"25-34",2021-01-22,0,0,"HI"
"25-34",2021-01-23,0,0,"HI"
"25-34",2021-01-24,0,0,"HI"
"25-34",2021-01-25,0,0,"HI"
"25-34",2021-01-26,0,0,"HI"
"35-44",2021-01-22,0,0,"HI"
"35-44",2021-01-23,0,0,"HI"
"35-44",2021-01-24,0,0,"HI"
"35-44",2021-01-25,0,0,"HI"
"35-44",2021-01-26,0,0,"HI"
"75-84",2021-01-22,79,0,"HI"
"75-84",2021-01-23,79,0,"HI"
"75-84",2021-01-24,79,0,"HI"
"75-84",2021-01-25,79,0,"HI"
"75-84",2021-01-26,79,0,"HI"
"55-64",2021-01-22,55,0,"HI"
"55-64",2021-01-23,55,0,"HI"
"55-64",2021-01-24,55,0,"HI"
"55-64",2021-01-25,55,0,"HI"
"55-64",2021-01-26,55,0,"HI"
"1-4",2021-01-27,0,0,"HI"
"85+",2021-01-27,101,0,"HI"
"65-74",2021-01-27,84,1,"HI"
"15-24",2021-01-27,0,0,"HI"
"0-1",2021-01-27,0,0,"HI"
"5-14",2021-01-27,0,0,"HI"
"45-54",2021-01-27,17,0,"HI"
"25-34",2021-01-27,0,0,"HI"
"35-44",2021-01-27,0,0,"HI"
"75-84",2021-01-27,80,1,"HI"
"55-64",2021-01-27,56,1,"HI"
"1-4",2021-01-28,0,0,"HI"
"1-4",2021-01-29,0,0,"HI"
"1-4",2021-01-30,0,0,"HI"
"1-4",2021-01-31,0,0,"HI"
"1-4",2021-02-01,0,0,"HI"
"1-4",2021-02-02,0,0,"HI"
"85+",2021-01-28,101,0,"HI"
"85+",2021-01-29,101,0,"HI"
"85+",2021-01-30,101,0,"HI"
"85+",2021-01-31,101,0,"HI"
"85+",2021-02-01,101,0,"HI"
"85+",2021-02-02,102,1,"HI"
"65-74",2021-01-28,84,0,"HI"
"65-74",2021-01-29,84,0,"HI"
"65-74",2021-01-30,85,1,"HI"
"65-74",2021-01-31,85,0,"HI"
"65-74",2021-02-01,85,0,"HI"
"65-74",2021-02-02,86,1,"HI"
"15-24",2021-01-28,0,0,"HI"
"15-24",2021-01-29,0,0,"HI"
"15-24",2021-01-30,0,0,"HI"
"15-24",2021-01-31,0,0,"HI"
"15-24",2021-02-01,0,0,"HI"
"15-24",2021-02-02,0,0,"HI"
"0-1",2021-01-28,0,0,"HI"
"0-1",2021-01-29,0,0,"HI"
"0-1",2021-01-30,0,0,"HI"
"0-1",2021-01-31,0,0,"HI"
"0-1",2021-02-01,0,0,"HI"
"0-1",2021-02-02,0,0,"HI"
"5-14",2021-01-28,0,0,"HI"
"5-14",2021-01-29,0,0,"HI"
"5-14",2021-01-30,0,0,"HI"
"5-14",2021-01-31,0,0,"HI"
"5-14",2021-02-01,0,0,"HI"
"5-14",2021-02-02,0,0,"HI"
"45-54",2021-01-28,17,0,"HI"
"45-54",2021-01-29,17,0,"HI"
"45-54",2021-01-30,17,0,"HI"
"45-54",2021-01-31,17,0,"HI"
"45-54",2021-02-01,17,0,"HI"
"45-54",2021-02-02,17,0,"HI"
"25-34",2021-01-28,0,0,"HI"
"25-34",2021-01-29,0,0,"HI"
"25-34",2021-01-30,0,0,"HI"
"25-34",2021-01-31,0,0,"HI"
"25-34",2021-02-01,0,0,"HI"
"25-34",2021-02-02,0,0,"HI"
"35-44",2021-01-28,0,0,"HI"
"35-44",2021-01-29,0,0,"HI"
"35-44",2021-01-30,0,0,"HI"
"35-44",2021-01-31,0,0,"HI"
"35-44",2021-02-01,0,0,"HI"
"35-44",2021-02-02,0,0,"HI"
"75-84",2021-01-28,80,0,"HI"
"75-84",2021-01-29,80,0,"HI"
"75-84",2021-01-30,81,1,"HI"
"75-84",2021-01-31,81,0,"HI"
"75-84",2021-02-01,81,0,"HI"
"75-84",2021-02-02,82,1,"HI"
"55-64",2021-01-28,56,0,"HI"
"55-64",2021-01-29,56,0,"HI"
"55-64",2021-01-30,57,1,"HI"
"55-64",2021-01-31,57,0,"HI"
"55-64",2021-02-01,57,0,"HI"
"55-64",2021-02-02,58,1,"HI"
"1-4",2021-02-03,0,0,"HI"
"85+",2021-02-03,108,6,"HI"
"65-74",2021-02-03,92,6,"HI"
"15-24",2021-02-03,0,0,"HI"
"0-1",2021-02-03,0,0,"HI"
"5-14",2021-02-03,0,0,"HI"
"45-54",2021-02-03,18,1,"HI"
"25-34",2021-02-03,0,0,"HI"
"35-44",2021-02-03,0,0,"HI"
"75-84",2021-02-03,82,0,"HI"
"55-64",2021-02-03,58,0,"HI"
"1-4",2021-02-04,0,0,"HI"
"1-4",2021-02-05,0,0,"HI"
"1-4",2021-02-06,0,0,"HI"
"1-4",2021-02-07,0,0,"HI"
"1-4",2021-02-08,0,0,"HI"
"1-4",2021-02-09,0,0,"HI"
"85+",2021-02-04,108,0,"HI"
"85+",2021-02-05,108,0,"HI"
"85+",2021-02-06,108,0,"HI"
"85+",2021-02-07,108,0,"HI"
