Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
7/10/2020,Hampton,30-39,89,3,0
7/10/2020,Thomas Jefferson,30-39,231,6,0
7/10/2020,Western Tidewater,40-49,123,5,2
7/10/2020,Richmond,50-59,299,54,1
7/10/2020,Western Tidewater,50-59,164,13,4
7/10/2020,Crater,Missing,9,0,0
7/10/2020,Arlington,50-59,385,68,6
7/10/2020,Piedmont,70-79,71,23,4
7/10/2020,Alexandria,60-69,207,47,2
7/10/2020,Portsmouth,30-39,133,7,1
7/10/2020,Lenowisco,20-29,9,0,0
7/10/2020,Central Virginia,30-39,66,1,0
7/10/2020,Norfolk,10-19,73,1,0
7/10/2020,New River,10-19,34,0,0
7/10/2020,Central Virginia,20-29,97,2,0
7/10/2020,Rappahannock,50-59,403,51,4
7/10/2020,Rappahannock,60-69,220,46,6
7/10/2020,Piedmont,20-29,176,2,0
7/10/2020,New River,60-69,28,5,0
7/10/2020,Roanoke,40-49,79,1,0
7/10/2020,Three Rivers,20-29,130,4,0
7/10/2020,Rappahannock,40-49,469,43,2
7/10/2020,Portsmouth,80+,17,8,5
7/10/2020,Central Shenandoah,Missing,1,0,0
7/10/2020,Eastern Shore,70-79,47,16,9
7/10/2020,Mount Rogers,70-79,71,28,12
7/10/2020,Cumberland Plateau,70-79,6,1,0
7/10/2020,Piedmont,10-19,35,0,0
7/10/2020,Southside,20-29,47,2,0
7/10/2020,Chesterfield,50-59,465,36,4
7/10/2020,Rappahannock Rapidan,20-29,287,4,0
7/10/2020,Cumberland Plateau,60-69,7,1,0
7/10/2020,Roanoke,70-79,17,3,1
7/10/2020,Central Shenandoah,20-29,433,8,0
7/10/2020,Pittsylvania-Danville,80+,9,5,2
7/10/2020,Virginia Beach,80+,95,33,21
7/10/2020,Central Shenandoah,50-59,390,33,3
7/10/2020,Lenowisco,Missing,0,0,0
7/10/2020,Fairfax,30-39,2803,180,6
7/10/2020,Lenowisco,60-69,7,5,2
7/10/2020,Loudoun,30-39,758,27,0
7/10/2020,West Piedmont,80+,18,9,1
7/10/2020,Roanoke,80+,43,3,9
7/10/2020,Fairfax,40-49,2705,255,9
7/10/2020,Thomas Jefferson,80+,101,27,19
7/10/2020,Roanoke,20-29,127,3,0
7/10/2020,Henrico,60-69,297,51,33
7/10/2020,Lord Fairfax,40-49,337,17,1
7/10/2020,Western Tidewater,Missing,9,0,0
7/10/2020,Chickahominy,60-69,78,20,6
7/10/2020,Chesapeake,20-29,209,4,0
7/10/2020,Three Rivers,Missing,4,0,0
7/10/2020,Henrico,10-19,182,3,0
7/10/2020,Mount Rogers,30-39,115,4,0
7/10/2020,Eastern Shore,30-39,234,8,0
7/10/2020,Chesterfield,0-9,122,0,0
7/10/2020,Central Shenandoah,10-19,119,1,0
7/10/2020,Crater,0-9,29,1,0
7/10/2020,Fairfax,70-79,674,244,109
7/10/2020,Rappahannock,80+,94,33,19
7/10/2020,Alexandria,10-19,178,3,0
7/10/2020,Portsmouth,40-49,80,7,0
7/10/2020,Three Rivers,50-59,108,9,1
7/10/2020,Alleghany,Missing,2,0,0
7/10/2020,Alexandria,30-39,558,30,0
7/10/2020,Southside,Missing,0,0,0
7/10/2020,Portsmouth,60-69,64,17,5
7/10/2020,Roanoke,30-39,119,0,0
7/10/2020,Three Rivers,60-69,76,13,1
7/10/2020,Fairfax,50-59,2255,301,33
7/10/2020,Portsmouth,50-59,92,21,2
7/10/2020,Chickahominy,80+,82,34,26
7/10/2020,Rappahannock Rapidan,50-59,223,28,2
7/10/2020,Fairfax,80+,782,297,290
7/10/2020,Hampton,Missing,8,0,0
7/10/2020,Cumberland Plateau,80+,2,1,0
7/10/2020,Alleghany,50-59,78,5,1
7/10/2020,Prince William,40-49,2013,149,7
7/10/2020,Fairfax,Missing,156,3,0
7/10/2020,Virginia Beach,40-49,219,19,1
7/10/2020,Richmond,Missing,18,0,0
7/10/2020,Norfolk,40-49,179,14,1
7/10/2020,Piedmont,80+,49,21,11
7/10/2020,Virginia Beach,60-69,166,18,1
7/10/2020,West Piedmont,40-49,102,8,2
7/10/2020,Arlington,10-19,109,5,0
7/10/2020,Lenowisco,0-9,3,0,0
7/10/2020,Pittsylvania-Danville,50-59,49,11,0
7/10/2020,Virginia Beach,50-59,190,17,0
7/10/2020,Chesapeake,Missing,20,1,0
7/10/2020,Central Shenandoah,80+,117,28,16
7/10/2020,Thomas Jefferson,40-49,185,14,0
7/10/2020,Rappahannock Rapidan,60-69,125,17,4
7/10/2020,Norfolk,30-39,264,13,1
7/10/2020,Rappahannock Rapidan,Missing,7,0,0
7/10/2020,Lord Fairfax,80+,153,37,40
7/10/2020,Three Rivers,10-19,35,0,0
7/10/2020,Piedmont,40-49,197,10,0
7/10/2020,Norfolk,80+,32,11,4
7/10/2020,Peninsula,20-29,266,1,0
7/10/2020,Norfolk,50-59,158,21,3
7/10/2020,Thomas Jefferson,50-59,142,12,2
7/10/2020,Richmond,70-79,87,37,14
7/10/2020,Chesterfield,70-79,133,25,20
7/10/2020,Piedmont,30-39,218,5,0
7/10/2020,Prince William,30-39,1801,92,2
7/10/2020,Alleghany,20-29,108,1,0
7/10/2020,Alleghany,0-9,13,0,0
7/10/2020,Mount Rogers,40-49,117,3,1
7/10/2020,Eastern Shore,40-49,247,10,2
7/10/2020,Central Virginia,60-69,51,4,2
7/10/2020,Richmond,10-19,195,2,0
7/10/2020,Pittsylvania-Danville,60-69,32,9,1
7/10/2020,Pittsylvania-Danville,Missing,0,0,0
7/10/2020,Chesterfield,60-69,303,42,11
7/10/2020,Southside,10-19,10,0,0
7/10/2020,New River,80+,13,4,2
7/10/2020,Central Virginia,50-59,70,2,2
7/10/2020,Hampton,70-79,26,8,0
7/10/2020,Pittsylvania-Danville,10-19,15,0,0
7/10/2020,Richmond,60-69,212,48,6
7/10/2020,Chickahominy,40-49,94,12,1
7/10/2020,Three Rivers,80+,36,8,4
7/10/2020,Rappahannock,30-39,500,23,0
7/10/2020,Lord Fairfax,60-69,232,48,14
7/10/2020,Western Tidewater,0-9,14,0,0
7/10/2020,Rappahannock,70-79,105,30,14
7/10/2020,Prince William,80+,236,81,72
7/10/2020,Hampton,80+,11,2,1
7/10/2020,Alexandria,80+,93,28,25
7/10/2020,Mount Rogers,60-69,98,10,0
7/10/2020,Eastern Shore,60-69,179,29,8
7/10/2020,Lord Fairfax,70-79,136,41,17
7/10/2020,New River,30-39,35,1,0
7/10/2020,Chesapeake,10-19,65,1,0
7/10/2020,Hampton,40-49,71,5,0
7/10/2020,Peninsula,Missing,9,0,0
7/10/2020,Henrico,70-79,214,48,42
7/10/2020,Western Tidewater,20-29,117,3,0
7/10/2020,Peninsula,0-9,44,0,0
7/10/2020,Loudoun,40-49,839,48,1
7/10/2020,Pittsylvania-Danville,30-39,34,1,0
7/10/2020,Loudoun,20-29,702,6,0
7/10/2020,Crater,60-69,244,47,15
7/10/2020,Loudoun,80+,190,50,71
7/10/2020,Arlington,80+,203,84,69
7/10/2020,Virginia Beach,10-19,91,0,0
7/10/2020,Mount Rogers,80+,78,25,21
7/10/2020,Eastern Shore,80+,50,22,18
7/10/2020,Crater,10-19,58,0,0
7/10/2020,Lenowisco,30-39,7,1,1
7/10/2020,Norfolk,Missing,19,1,0
7/10/2020,Henrico,Missing,30,1,1
7/10/2020,New River,40-49,41,1,0
7/10/2020,Central Virginia,0-9,7,0,0
7/10/2020,New River,70-79,19,8,4
7/10/2020,Loudoun,0-9,157,3,0
7/10/2020,Central Virginia,70-79,23,4,2
7/10/2020,Southside,0-9,6,0,0
7/10/2020,Three Rivers,40-49,161,12,2
7/10/2020,Chickahominy,30-39,95,2,0
7/10/2020,Central Shenandoah,60-69,274,47,11
7/10/2020,Western Tidewater,60-69,147,18,6
7/10/2020,Cumberland Plateau,30-39,14,0,0
7/10/2020,Portsmouth,10-19,30,0,0
7/10/2020,Chesterfield,Missing,75,0,0
7/10/2020,Alexandria,40-49,450,38,0
7/10/2020,Thomas Jefferson,70-79,71,21,5
7/10/2020,Three Rivers,30-39,163,3,0
7/10/2020,Western Tidewater,70-79,95,22,19
7/10/2020,Arlington,60-69,287,80,19
7/10/2020,Cumberland Plateau,10-19,23,0,0
7/10/2020,West Piedmont,30-39,93,3,0
7/10/2020,Peninsula,10-19,72,1,0
7/10/2020,Lenowisco,10-19,8,0,0
7/10/2020,Chesapeake,0-9,36,1,0
7/10/2020,Peninsula,50-59,168,21,3
7/10/2020,Cumberland Plateau,Missing,0,0,0
7/10/2020,Peninsula,60-69,141,29,3
7/10/2020,Lord Fairfax,30-39,354,11,1
7/10/2020,Virginia Beach,Missing,53,0,0
7/10/2020,Arlington,40-49,438,49,6
7/10/2020,West Piedmont,10-19,75,0,0
7/10/2020,Chickahominy,70-79,60,22,7
7/10/2020,Pittsylvania-Danville,20-29,26,0,0
7/10/2020,Loudoun,50-59,667,58,2
7/10/2020,Richmond,30-39,512,25,1
7/10/2020,Thomas Jefferson,Missing,1,0,0
7/10/2020,Rappahannock Rapidan,80+,25,13,8
7/10/2020,Lord Fairfax,Missing,2,0,0
7/10/2020,Cumberland Plateau,50-59,7,1,0
7/10/2020,Loudoun,Missing,62,0,1
7/10/2020,Southside,50-59,64,9,0
7/10/2020,Chesterfield,20-29,565,7,0
7/10/2020,Norfolk,70-79,54,25,4
7/10/2020,Alleghany,10-19,82,0,0
7/10/2020,Crater,80+,114,20,12
7/10/2020,Portsmouth,Missing,13,0,0
7/10/2020,Western Tidewater,10-19,25,0,0
7/10/2020,Chesterfield,10-19,319,0,0
7/10/2020,Southside,60-69,60,12,5
