"date","age","cum.deaths","daily.deaths","code"
2020-03-21,"0-19",0,NA,"MI"
2020-03-21,"20-29",0,NA,"MI"
2020-03-21,"30-39",0,NA,"MI"
2020-03-21,"40-49",2,NA,"MI"
2020-03-21,"50-59",7,NA,"MI"
2020-03-21,"60-69",1,NA,"MI"
2020-03-21,"70-79",4,NA,"MI"
2020-03-21,"80+",5,NA,"MI"
2020-03-22,"0-19",0,0,"MI"
2020-03-22,"20-29",0,0,"MI"
2020-03-22,"30-39",1,1,"MI"
2020-03-22,"40-49",5,3,"MI"
2020-03-22,"50-59",11,4,"MI"
2020-03-22,"60-69",10,9,"MI"
2020-03-22,"70-79",13,9,"MI"
2020-03-22,"80+",14,9,"MI"
2020-03-23,"0-19",0,0,"MI"
2020-03-23,"20-29",0,0,"MI"
2020-03-23,"30-39",2,1,"MI"
2020-03-23,"40-49",8,3,"MI"
2020-03-23,"50-59",15,4,"MI"
2020-03-23,"60-69",19,9,"MI"
2020-03-23,"70-79",22,9,"MI"
2020-03-23,"80+",23,9,"MI"
2020-03-24,"0-19",0,0,"MI"
2020-03-24,"20-29",0,0,"MI"
2020-03-24,"30-39",3,1,"MI"
2020-03-24,"40-49",11,3,"MI"
2020-03-24,"50-59",19,4,"MI"
2020-03-24,"60-69",28,9,"MI"
2020-03-24,"70-79",31,9,"MI"
2020-03-24,"80+",32,9,"MI"
2020-03-25,"0-19",0,0,"MI"
2020-03-25,"20-29",0,0,"MI"
2020-03-25,"30-39",4,1,"MI"
2020-03-25,"40-49",14,3,"MI"
2020-03-25,"50-59",23,4,"MI"
2020-03-25,"60-69",37,9,"MI"
2020-03-25,"70-79",40,9,"MI"
2020-03-25,"80+",41,9,"MI"
2020-03-26,"0-19",0,0,"MI"
2020-03-26,"20-29",0,0,"MI"
2020-03-26,"30-39",5,1,"MI"
2020-03-26,"40-49",17,3,"MI"
2020-03-26,"50-59",27,4,"MI"
2020-03-26,"60-69",46,9,"MI"
2020-03-26,"70-79",49,9,"MI"
2020-03-26,"80+",50,9,"MI"
2020-03-27,"0-19",0,0,"MI"
2020-03-27,"20-29",0,0,"MI"
2020-03-27,"30-39",6,1,"MI"
2020-03-27,"40-49",20,3,"MI"
2020-03-27,"50-59",31,4,"MI"
2020-03-27,"60-69",55,9,"MI"
2020-03-27,"70-79",58,9,"MI"
2020-03-27,"80+",59,9,"MI"
2020-03-28,"0-19",0,0,"MI"
2020-03-28,"20-29",0,0,"MI"
2020-03-28,"30-39",7,1,"MI"
2020-03-28,"40-49",23,3,"MI"
2020-03-28,"50-59",35,4,"MI"
2020-03-28,"60-69",64,9,"MI"
2020-03-28,"70-79",67,9,"MI"
2020-03-28,"80+",68,9,"MI"
2020-03-29,"0-19",0,0,"MI"
2020-03-29,"20-29",0,0,"MI"
2020-03-29,"30-39",9,2,"MI"
2020-03-29,"40-49",27,4,"MI"
2020-03-29,"50-59",48,13,"MI"
2020-03-29,"60-69",83,19,"MI"
2020-03-29,"70-79",97,30,"MI"
2020-03-29,"80+",104,36,"MI"
2020-03-30,"0-19",0,0,"MI"
2020-03-30,"20-29",0,0,"MI"
2020-03-30,"30-39",11,2,"MI"
2020-03-30,"40-49",31,4,"MI"
2020-03-30,"50-59",61,13,"MI"
2020-03-30,"60-69",102,19,"MI"
2020-03-30,"70-79",127,30,"MI"
2020-03-30,"80+",140,36,"MI"
2020-03-31,"0-19",0,0,"MI"
2020-03-31,"20-29",0,0,"MI"
2020-03-31,"30-39",13,2,"MI"
2020-03-31,"40-49",35,4,"MI"
2020-03-31,"50-59",74,13,"MI"
2020-03-31,"60-69",121,19,"MI"
2020-03-31,"70-79",157,30,"MI"
2020-03-31,"80+",176,36,"MI"
2020-04-01,"0-19",0,0,"MI"
2020-04-01,"20-29",0,0,"MI"
2020-04-01,"30-39",15,2,"MI"
2020-04-01,"40-49",39,4,"MI"
2020-04-01,"50-59",87,13,"MI"
2020-04-01,"60-69",140,19,"MI"
2020-04-01,"70-79",187,30,"MI"
2020-04-01,"80+",212,36,"MI"
2020-04-02,"0-19",0,0,"MI"
2020-04-02,"20-29",0,0,"MI"
2020-04-02,"30-39",17,2,"MI"
2020-04-02,"40-49",43,4,"MI"
2020-04-02,"50-59",100,13,"MI"
2020-04-02,"60-69",159,19,"MI"
2020-04-02,"70-79",217,30,"MI"
2020-04-02,"80+",248,36,"MI"
2020-04-03,"0-19",0,0,"MI"
2020-04-03,"20-29",0,0,"MI"
2020-04-03,"30-39",19,2,"MI"
2020-04-03,"40-49",47,4,"MI"
2020-04-03,"50-59",113,13,"MI"
2020-04-03,"60-69",178,19,"MI"
2020-04-03,"70-79",247,30,"MI"
2020-04-03,"80+",284,36,"MI"
2020-04-04,"0-19",0,0,"MI"
2020-04-04,"20-29",0,0,"MI"
2020-04-04,"30-39",21,2,"MI"
2020-04-04,"40-49",51,4,"MI"
2020-04-04,"50-59",126,13,"MI"
2020-04-04,"60-69",197,19,"MI"
2020-04-04,"70-79",277,30,"MI"
2020-04-04,"80+",320,36,"MI"
2020-04-05,"0-19",0,0,"MI"
2020-04-05,"20-29",0,0,"MI"
2020-04-05,"30-39",22,1,"MI"
2020-04-05,"40-49",56,5,"MI"
2020-04-05,"50-59",138,12,"MI"
2020-04-05,"60-69",225,28,"MI"
2020-04-05,"70-79",319,42,"MI"
2020-04-05,"80+",374,54,"MI"
2020-04-06,"0-19",0,0,"MI"
2020-04-06,"20-29",0,0,"MI"
2020-04-06,"30-39",23,1,"MI"
2020-04-06,"40-49",61,5,"MI"
2020-04-06,"50-59",150,12,"MI"
2020-04-06,"60-69",253,28,"MI"
2020-04-06,"70-79",361,42,"MI"
2020-04-06,"80+",428,54,"MI"
2020-04-07,"0-19",0,0,"MI"
2020-04-07,"20-29",0,0,"MI"
2020-04-07,"30-39",24,1,"MI"
2020-04-07,"40-49",66,5,"MI"
2020-04-07,"50-59",162,12,"MI"
2020-04-07,"60-69",281,28,"MI"
2020-04-07,"70-79",403,42,"MI"
2020-04-07,"80+",482,54,"MI"
