"date","code","age","cum.deaths","daily.deaths"
2020-06-17,"UT","0-14",0,NA
2020-06-17,"UT","15-24",0,NA
2020-06-17,"UT","25-44",0,NA
2020-06-17,"UT","45-64",39,NA
2020-06-17,"UT","65-84",67,NA
2020-06-17,"UT","85+",40,NA
2020-06-18,"UT","0-14",0,0
2020-06-18,"UT","15-24",0,0
2020-06-18,"UT","25-44",0,0
2020-06-18,"UT","45-64",40,1
2020-06-18,"UT","65-84",69,2
2020-06-18,"UT","85+",40,0
2020-06-19,"UT","0-14",0,0
2020-06-19,"UT","15-24",0,0
2020-06-19,"UT","25-44",0,0
2020-06-19,"UT","45-64",40,0
2020-06-19,"UT","65-84",71,2
2020-06-19,"UT","85+",41,1
2020-06-20,"UT","0-14",0,0
2020-06-20,"UT","15-24",0,0
2020-06-20,"UT","25-44",0,0
2020-06-20,"UT","45-64",40,0
2020-06-20,"UT","65-84",71,0
2020-06-20,"UT","85+",41,0
2020-06-21,"UT","0-14",0,0
2020-06-21,"UT","15-24",0,0
2020-06-21,"UT","25-44",0,0
2020-06-21,"UT","45-64",41,1
2020-06-21,"UT","65-84",73,2
2020-06-21,"UT","85+",41,0
2020-06-22,"UT","0-14",0,0
2020-06-22,"UT","15-24",0,0
2020-06-22,"UT","25-44",0,0
2020-06-22,"UT","45-64",41,0
2020-06-22,"UT","65-84",73,0
2020-06-22,"UT","85+",41,0
2020-06-23,"UT","0-14",0,0
2020-06-23,"UT","15-24",0,0
2020-06-23,"UT","25-44",0,0
2020-06-23,"UT","45-64",42,1
2020-06-23,"UT","65-84",76,3
2020-06-23,"UT","85+",42,1
2020-06-24,"UT","0-14",0,0
2020-06-24,"UT","15-24",0,0
2020-06-24,"UT","25-44",0,0
2020-06-24,"UT","45-64",42,0
2020-06-24,"UT","65-84",76,0
2020-06-24,"UT","85+",42,0
2020-06-25,"UT","0-14",0,0
2020-06-25,"UT","15-24",0,0
2020-06-25,"UT","25-44",0,0
2020-06-25,"UT","45-64",43,1
2020-06-25,"UT","65-84",76,0
2020-06-25,"UT","85+",42,0
2020-06-26,"UT","0-14",0,0
2020-06-26,"UT","15-24",0,0
2020-06-26,"UT","25-44",0,0
2020-06-26,"UT","45-64",43,0
2020-06-26,"UT","65-84",77,1
2020-06-26,"UT","85+",43,1
2020-06-27,"UT","0-14",0,0
2020-06-27,"UT","15-24",0,0
2020-06-27,"UT","25-44",0,0
2020-06-27,"UT","45-64",43,0
2020-06-27,"UT","65-84",77,0
2020-06-27,"UT","85+",44,1
2020-06-28,"UT","0-14",0,0
