"date","code","age","cum.deaths","daily.deaths"
2020-05-14,"MD","0-9",0,NA
2020-05-14,"MD","10-19",0,NA
2020-05-14,"MD","20-29",10,NA
2020-05-14,"MD","30-39",20,NA
2020-05-14,"MD","40-49",48,NA
2020-05-14,"MD","50-59",116,NA
2020-05-14,"MD","60-69",271,NA
2020-05-14,"MD","70-79",428,NA
2020-05-14,"MD","80+",771,NA
2020-05-15,"MD","0-9",0,0
2020-05-15,"MD","10-19",0,0
2020-05-15,"MD","20-29",10,0
2020-05-15,"MD","30-39",21,1
2020-05-15,"MD","40-49",51,3
2020-05-15,"MD","50-59",118,2
2020-05-15,"MD","60-69",280,9
2020-05-15,"MD","70-79",441,13
2020-05-15,"MD","80+",790,19
2020-05-16,"MD","0-9",0,0
2020-05-16,"MD","10-19",0,0
2020-05-16,"MD","20-29",10,0
2020-05-16,"MD","30-39",22,1
2020-05-16,"MD","40-49",51,0
2020-05-16,"MD","50-59",123,5
2020-05-16,"MD","60-69",290,10
2020-05-16,"MD","70-79",449,8
2020-05-16,"MD","80+",817,27
2020-05-17,"MD","0-9",0,0
2020-05-17,"MD","10-19",0,0
2020-05-17,"MD","20-29",10,0
2020-05-17,"MD","30-39",23,1
2020-05-17,"MD","40-49",51,0
2020-05-17,"MD","50-59",124,1
2020-05-17,"MD","60-69",295,5
2020-05-17,"MD","70-79",459,10
2020-05-17,"MD","80+",841,24
2020-05-18,"MD","0-9",0,0
2020-05-18,"MD","10-19",0,0
2020-05-18,"MD","20-29",10,0
2020-05-18,"MD","30-39",23,0
2020-05-18,"MD","40-49",51,0
2020-05-18,"MD","50-59",126,2
2020-05-18,"MD","60-69",302,7
2020-05-18,"MD","70-79",465,6
2020-05-18,"MD","80+",852,11
2020-05-19,"MD","0-9",0,0
2020-05-19,"MD","10-19",1,1
2020-05-19,"MD","20-29",10,0
2020-05-19,"MD","30-39",24,1
2020-05-19,"MD","40-49",53,2
2020-05-19,"MD","50-59",131,5
2020-05-19,"MD","60-69",306,4
2020-05-19,"MD","70-79",478,13
2020-05-19,"MD","80+",884,32
2020-05-20,"MD","0-9",0,0
2020-05-20,"MD","10-19",1,0
2020-05-20,"MD","20-29",10,0
2020-05-20,"MD","30-39",25,1
2020-05-20,"MD","40-49",54,1
2020-05-20,"MD","50-59",135,4
2020-05-20,"MD","60-69",311,5
2020-05-20,"MD","70-79",495,17
2020-05-20,"MD","80+",908,24
2020-05-21,"MD","0-9",0,0
2020-05-21,"MD","10-19",1,0
2020-05-21,"MD","20-29",11,1
2020-05-21,"MD","30-39",28,3
2020-05-21,"MD","40-49",55,1
2020-05-21,"MD","50-59",138,3
2020-05-21,"MD","60-69",319,8
2020-05-21,"MD","70-79",507,12
2020-05-21,"MD","80+",929,21
2020-05-22,"MD","0-9",0,0
2020-05-22,"MD","10-19",1,0
2020-05-22,"MD","20-29",11,0
2020-05-22,"MD","30-39",28,0
2020-05-22,"MD","40-49",56,1
2020-05-22,"MD","50-59",145,7
2020-05-22,"MD","60-69",327,8
2020-05-22,"MD","70-79",514,7
2020-05-22,"MD","80+",952,23
2020-05-23,"MD","0-9",0,0
2020-05-23,"MD","10-19",1,0
2020-05-23,"MD","20-29",12,1
2020-05-23,"MD","30-39",28,0
2020-05-23,"MD","40-49",57,1
2020-05-23,"MD","50-59",146,1
2020-05-23,"MD","60-69",333,6
2020-05-23,"MD","70-79",528,14
2020-05-23,"MD","80+",971,19
2020-05-24,"MD","0-9",0,0
2020-05-24,"MD","10-19",1,0
2020-05-24,"MD","20-29",12,0
2020-05-24,"MD","30-39",28,0
