"age","cum.deaths","daily.deaths","code","date"
"0-4",0,NA,"AL",2020-05-03
"5-24",0,NA,"AL",2020-05-03
"25-49",9,NA,"AL",2020-05-03
"50-64",58,NA,"AL",2020-05-03
"65+",222,NA,"AL",2020-05-03
"0-4",0,0,"AL",2020-05-04
"5-24",0,0,"AL",2020-05-04
"25-49",9,0,"AL",2020-05-04
"50-64",58,0,"AL",2020-05-04
"65+",225,3,"AL",2020-05-04
"0-4",0,0,"AL",2020-05-05
"5-24",0,0,"AL",2020-05-05
"25-49",9,0,"AL",2020-05-05
"50-64",60,2,"AL",2020-05-05
"65+",241,16,"AL",2020-05-05
"0-4",0,0,"AL",2020-05-06
"5-24",0,0,"AL",2020-05-06
"25-49",11,2,"AL",2020-05-06
"50-64",64,4,"AL",2020-05-06
"65+",265,24,"AL",2020-05-06
"0-4",0,0,"AL",2020-05-07
"5-24",0,0,"AL",2020-05-07
"25-49",11,0,"AL",2020-05-07
"50-64",66,2,"AL",2020-05-07
"65+",270,5,"AL",2020-05-07
"0-4",0,0,"AL",2020-05-08
"5-24",0,0,"AL",2020-05-08
"25-49",11,0,"AL",2020-05-08
"50-64",67,1,"AL",2020-05-08
"65+",296,26,"AL",2020-05-08
"0-4",0,0,"AL",2020-05-09
"5-24",0,0,"AL",2020-05-09
"25-49",11,0,"AL",2020-05-09
"50-64",69,2,"AL",2020-05-09
"65+",308,12,"AL",2020-05-09
"0-4",0,0,"AL",2020-05-10
"5-24",0,0,"AL",2020-05-10
"25-49",11,0,"AL",2020-05-10
"50-64",69,0,"AL",2020-05-10
"65+",310,3,"AL",2020-05-10
"0-4",0,0,"AL",2020-05-11
"5-24",0,0,"AL",2020-05-11
"25-49",11,0,"AL",2020-05-11
"50-64",69,0,"AL",2020-05-11
"65+",313,2,"AL",2020-05-11
"0-4",0,0,"AL",2020-05-12
"5-24",0,0,"AL",2020-05-12
"25-49",12,1,"AL",2020-05-12
"50-64",73,4,"AL",2020-05-12
"65+",343,30,"AL",2020-05-12
"0-4",0,0,"AL",2020-05-13
"5-24",0,0,"AL",2020-05-13
"25-49",12,0,"AL",2020-05-13
"50-64",74,1,"AL",2020-05-13
"65+",355,12,"AL",2020-05-13
"0-4",0,0,"AL",2020-05-14
"5-24",0,0,"AL",2020-05-14
"25-49",12,0,"AL",2020-05-14
"50-64",74,0,"AL",2020-05-14
"65+",364,9,"AL",2020-05-14
"0-4",0,0,"AL",2020-05-15
"5-24",0,0,"AL",2020-05-15
"25-49",12,0,"AL",2020-05-15
"50-64",77,3,"AL",2020-05-15
"65+",384,20,"AL",2020-05-15
"0-4",0,0,"AL",2020-05-16
"5-24",0,0,"AL",2020-05-16
"25-49",12,0,"AL",2020-05-16
"50-64",80,3,"AL",2020-05-16
"65+",392,8,"AL",2020-05-16
"0-4",0,0,"AL",2020-05-17
"5-24",0,0,"AL",2020-05-17
"25-49",12,0,"AL",2020-05-17
"50-64",81,1,"AL",2020-05-17
"65+",392,0,"AL",2020-05-17
"0-4",0,0,"AL",2020-05-18
"5-24",0,0,"AL",2020-05-18
"25-49",12,0,"AL",2020-05-18
"50-64",81,0,"AL",2020-05-18
"65+",396,4,"AL",2020-05-18
"0-4",0,0,"AL",2020-05-19
"5-24",0,0,"AL",2020-05-19
"25-49",13,1,"AL",2020-05-19
"50-64",83,2,"AL",2020-05-19
"65+",401,5,"AL",2020-05-19
"0-4",0,0,"AL",2020-05-20
"5-24",0,0,"AL",2020-05-20
"25-49",14,1,"AL",2020-05-20
"50-64",83,0,"AL",2020-05-20
"65+",416,15,"AL",2020-05-20
"0-4",0,0,"AL",2020-05-21
"5-24",0,0,"AL",2020-05-21
"25-49",15,1,"AL",2020-05-21
"50-64",84,1,"AL",2020-05-21
"65+",430,14,"AL",2020-05-21
"0-4",0,0,"AL",2020-05-22
"5-24",0,0,"AL",2020-05-22
"25-49",15,0,"AL",2020-05-22
"50-64",84,0,"AL",2020-05-22
"65+",437,7,"AL",2020-05-22
"0-4",0,0,"AL",2020-05-23
"5-24",0,0,"AL",2020-05-23
"25-49",15,0,"AL",2020-05-23
"50-64",84,0,"AL",2020-05-23
"65+",442,5,"AL",2020-05-23
"0-4",0,0,"AL",2020-05-24
"5-24",0,0,"AL",2020-05-24
"25-49",15,0,"AL",2020-05-24
"50-64",86,2,"AL",2020-05-24
"65+",450,8,"AL",2020-05-24
"0-4",0,0,"AL",2020-05-25
"5-24",0,0,"AL",2020-05-25
"25-49",18,3,"AL",2020-05-25
"50-64",88,2,"AL",2020-05-25
"65+",454,4,"AL",2020-05-25
"0-4",0,0,"AL",2020-05-26
"5-24",0,0,"AL",2020-05-26
"25-49",18,0,"AL",2020-05-26
"50-64",91,3,"AL",2020-05-26
"65+",464,10,"AL",2020-05-26
"0-4",0,0,"AL",2020-05-27
"5-24",0,0,"AL",2020-05-27
"25-49",19,1,"AL",2020-05-27
"50-64",92,1,"AL",2020-05-27
"65+",470,6,"AL",2020-05-27
"0-4",0,0,"AL",2020-05-28
"5-24",0,0,"AL",2020-05-28
"25-49",20,1,"AL",2020-05-28
"50-64",92,0,"AL",2020-05-28
"65+",478,8,"AL",2020-05-28
"0-4",0,0,"AL",2020-05-29
"5-24",0,0,"AL",2020-05-29
"25-49",20,0,"AL",2020-05-29
"50-64",94,2,"AL",2020-05-29
"65+",489,11,"AL",2020-05-29
"0-4",0,0,"AL",2020-05-30
"5-24",0,0,"AL",2020-05-30
"25-49",21,1,"AL",2020-05-30
"50-64",100,6,"AL",2020-05-30
"65+",489,0,"AL",2020-05-30
"0-4",0,0,"AL",2020-05-31
