"date","code","age","cum.deaths","daily.deaths"
2020-05-13,"NC","0-19",0,NA
2020-05-13,"NC","20-24",0,NA
2020-05-13,"NC","25-49",18,NA
2020-05-13,"NC","50-64",74,NA
2020-05-13,"NC","65+",523,NA
2020-05-14,"NC","0-19",0,0
2020-05-14,"NC","20-24",0,0
2020-05-14,"NC","25-49",18,0
2020-05-14,"NC","50-64",74,0
2020-05-14,"NC","65+",523,0
2020-05-15,"NC","0-19",0,0
2020-05-15,"NC","20-24",0,0
2020-05-15,"NC","25-49",19,1
2020-05-15,"NC","50-64",77,3
2020-05-15,"NC","65+",545,22
2020-05-16,"NC","0-19",0,0
2020-05-16,"NC","20-24",0,0
2020-05-16,"NC","25-49",20,1
2020-05-16,"NC","50-64",78,1
2020-05-16,"NC","65+",554,9
2020-05-17,"NC","0-19",0,0
2020-05-17,"NC","20-24",0,0
2020-05-17,"NC","25-49",20,0
2020-05-17,"NC","50-64",79,1
2020-05-17,"NC","65+",560,6
2020-05-18,"NC","0-19",0,0
2020-05-18,"NC","20-24",0,0
2020-05-18,"NC","25-49",20,0
2020-05-18,"NC","50-64",79,0
2020-05-18,"NC","65+",562,2
2020-05-19,"NC","0-19",0,0
2020-05-19,"NC","20-24",0,0
2020-05-19,"NC","25-49",21,1
2020-05-19,"NC","50-64",83,4
2020-05-19,"NC","65+",587,25
2020-05-20,"NC","0-19",0,0
2020-05-20,"NC","20-24",0,0
2020-05-20,"NC","25-49",21,0
2020-05-20,"NC","50-64",84,0
2020-05-20,"NC","65+",596,9
2020-05-21,"NC","0-19",0,0
2020-05-21,"NC","20-24",1,0
2020-05-21,"NC","25-49",28,7
2020-05-21,"NC","50-64",83,0
2020-05-21,"NC","65+",604,8
2020-05-22,"NC","0-19",0,0
2020-05-22,"NC","20-24",0,0
2020-05-22,"NC","25-49",29,1
2020-05-22,"NC","50-64",87,4
2020-05-22,"NC","65+",612,8
2020-05-23,"NC","0-19",0,0
2020-05-23,"NC","20-24",0,0
2020-05-23,"NC","25-49",29,0
2020-05-23,"NC","50-64",88,1
2020-05-23,"NC","65+",627,13
2020-05-24,"NC","0-19",0,0
2020-05-24,"NC","20-24",0,0
2020-05-24,"NC","25-49",30,1
2020-05-24,"NC","50-64",89,1
2020-05-24,"NC","65+",625,0
2020-05-25,"NC","0-19",0,0
2020-05-25,"NC","20-24",0,0
2020-05-25,"NC","25-49",30,0
2020-05-25,"NC","50-64",90,1
2020-05-25,"NC","65+",633,8
