"date","code","age","cum.deaths","daily.deaths"
2020-03-12,"ME","20s",0,NA
2020-03-12,"ME","30s",0,NA
2020-03-12,"ME","40s",0,NA
2020-03-12,"ME","50s",0,NA
2020-03-12,"ME","60s",0,NA
2020-03-12,"ME","70s",0,NA
2020-03-12,"ME","80+",0,NA
2020-03-12,"ME","<20",0,NA
2020-03-13,"ME","20s",0,0
2020-03-13,"ME","30s",0,0
2020-03-13,"ME","40s",0,0
2020-03-13,"ME","50s",0,0
2020-03-13,"ME","60s",0,0
2020-03-13,"ME","70s",0,0
2020-03-13,"ME","80+",0,0
2020-03-13,"ME","<20",0,0
2020-03-14,"ME","20s",0,0
2020-03-14,"ME","30s",0,0
2020-03-14,"ME","40s",0,0
2020-03-14,"ME","50s",0,0
2020-03-14,"ME","60s",0,0
2020-03-14,"ME","70s",0,0
2020-03-14,"ME","80+",0,0
2020-03-14,"ME","<20",0,0
2020-03-15,"ME","20s",0,0
2020-03-15,"ME","30s",0,0
2020-03-15,"ME","40s",0,0
2020-03-15,"ME","50s",0,0
2020-03-15,"ME","60s",0,0
2020-03-15,"ME","70s",0,0
2020-03-15,"ME","80+",0,0
2020-03-15,"ME","<20",0,0
2020-03-16,"ME","20s",0,0
2020-03-16,"ME","30s",0,0
2020-03-16,"ME","40s",0,0
2020-03-16,"ME","50s",0,0
2020-03-16,"ME","60s",0,0
2020-03-16,"ME","70s",0,0
2020-03-16,"ME","80+",0,0
2020-03-16,"ME","<20",0,0
2020-03-17,"ME","20s",0,0
2020-03-17,"ME","30s",0,0
2020-03-17,"ME","40s",0,0
2020-03-17,"ME","50s",0,0
2020-03-17,"ME","60s",0,0
2020-03-17,"ME","70s",0,0
2020-03-17,"ME","80+",0,0
2020-03-17,"ME","<20",0,0
2020-03-18,"ME","20s",0,0
2020-03-18,"ME","30s",0,0
2020-03-18,"ME","40s",0,0
2020-03-18,"ME","50s",0,0
2020-03-18,"ME","60s",0,0
2020-03-18,"ME","70s",0,0
2020-03-18,"ME","80+",0,0
2020-03-18,"ME","<20",0,0
2020-03-19,"ME","20s",0,0
2020-03-19,"ME","30s",0,0
2020-03-19,"ME","40s",0,0
2020-03-19,"ME","50s",0,0
2020-03-19,"ME","60s",0,0
2020-03-19,"ME","70s",0,0
2020-03-19,"ME","80+",0,0
2020-03-19,"ME","<20",0,0
2020-03-20,"ME","20s",0,0
2020-03-20,"ME","30s",0,0
2020-03-20,"ME","40s",0,0
2020-03-20,"ME","50s",0,0
2020-03-20,"ME","60s",0,0
2020-03-20,"ME","70s",0,0
2020-03-20,"ME","80+",0,0
2020-03-20,"ME","<20",0,0
2020-03-21,"ME","20s",0,0
2020-03-21,"ME","30s",0,0
2020-03-21,"ME","40s",0,0
2020-03-21,"ME","50s",0,0
