"date","age","cum.deaths","daily.deaths","code"
2020-05-06,"0-9",0,NA,"TX"
2020-05-06,"10-19",2,NA,"TX"
2020-05-06,"20-29",10,NA,"TX"
2020-05-06,"30-39",9,NA,"TX"
2020-05-06,"40-49",20,NA,"TX"
2020-05-06,"50-59",46,NA,"TX"
2020-05-06,"60-64",39,NA,"TX"
2020-05-06,"65-69",56,NA,"TX"
2020-05-06,"70-74",40,NA,"TX"
2020-05-06,"75-79",42,NA,"TX"
2020-05-06,"80+",177,NA,"TX"
2020-05-07,"0-9",0,0,"TX"
2020-05-07,"10-19",2,0,"TX"
2020-05-07,"20-29",10,0,"TX"
2020-05-07,"30-39",9,0,"TX"
2020-05-07,"40-49",20,0,"TX"
2020-05-07,"50-59",46,0,"TX"
2020-05-07,"60-64",40,1,"TX"
2020-05-07,"65-69",57,1,"TX"
2020-05-07,"70-74",41,1,"TX"
2020-05-07,"75-79",42,0,"TX"
2020-05-07,"80+",180,3,"TX"
2020-05-08,"0-9",0,0,"TX"
2020-05-08,"10-19",2,0,"TX"
2020-05-08,"20-29",10,0,"TX"
2020-05-08,"30-39",9,0,"TX"
2020-05-08,"40-49",20,0,"TX"
2020-05-08,"50-59",47,1,"TX"
2020-05-08,"60-64",41,1,"TX"
2020-05-08,"65-69",57,0,"TX"
2020-05-08,"70-74",43,2,"TX"
2020-05-08,"75-79",42,0,"TX"
2020-05-08,"80+",180,0,"TX"
2020-05-09,"0-9",0,0,"TX"
2020-05-09,"10-19",2,0,"TX"
2020-05-09,"20-29",10,0,"TX"
2020-05-09,"30-39",9,0,"TX"
2020-05-09,"40-49",21,1,"TX"
2020-05-09,"50-59",50,3,"TX"
2020-05-09,"60-64",41,0,"TX"
2020-05-09,"65-69",58,1,"TX"
2020-05-09,"70-74",44,1,"TX"
2020-05-09,"75-79",44,2,"TX"
2020-05-09,"80+",189,9,"TX"
2020-05-10,"0-9",0,0,"TX"
2020-05-10,"10-19",2,0,"TX"
2020-05-10,"20-29",10,0,"TX"
