"date","age","cum.deaths","daily.deaths","code"
2020-06-01,"0-9",3,NA,"RI"
2020-06-01,"10-19",3,NA,"RI"
2020-06-01,"100+",5,NA,"RI"
2020-06-01,"20-29",0,NA,"RI"
2020-06-01,"30-39",17,NA,"RI"
2020-06-01,"40-49",18,NA,"RI"
2020-06-01,"50-59",10,NA,"RI"
2020-06-01,"60-69",16,NA,"RI"
2020-06-01,"70-79",7,NA,"RI"
2020-06-01,"80-89",8,NA,"RI"
2020-06-01,"90-99",6,NA,"RI"
2020-06-02,"0-9",3,0,"RI"
2020-06-02,"10-19",3,0,"RI"
2020-06-02,"100+",5,0,"RI"
2020-06-02,"20-29",0,0,"RI"
2020-06-02,"30-39",17,0,"RI"
2020-06-02,"40-49",18,0,"RI"
2020-06-02,"50-59",10,0,"RI"
2020-06-02,"60-69",16,0,"RI"
2020-06-02,"70-79",7,0,"RI"
2020-06-02,"80-89",8,0,"RI"
2020-06-02,"90-99",6,0,"RI"
2020-06-03,"0-9",3,0,"RI"
2020-06-03,"10-19",3,0,"RI"
2020-06-03,"100+",5,0,"RI"
2020-06-03,"20-29",0,0,"RI"
2020-06-03,"30-39",17,0,"RI"
2020-06-03,"40-49",18,0,"RI"
2020-06-03,"50-59",10,0,"RI"
2020-06-03,"60-69",16,0,"RI"
2020-06-03,"70-79",7,0,"RI"
2020-06-03,"80-89",8,0,"RI"
2020-06-03,"90-99",6,0,"RI"
2020-06-04,"0-9",3,0,"RI"
2020-06-04,"10-19",3,0,"RI"
2020-06-04,"100+",5,0,"RI"
2020-06-04,"20-29",0,0,"RI"
2020-06-04,"30-39",17,0,"RI"
2020-06-04,"40-49",18,0,"RI"
2020-06-04,"50-59",10,0,"RI"
2020-06-04,"60-69",16,0,"RI"
2020-06-04,"70-79",7,0,"RI"
2020-06-04,"80-89",8,0,"RI"
2020-06-04,"90-99",6,0,"RI"
2020-06-05,"0-9",3,0,"RI"
2020-06-05,"10-19",3,0,"RI"
2020-06-05,"100+",5,0,"RI"
2020-06-05,"20-29",0,0,"RI"
2020-06-05,"30-39",17,0,"RI"
2020-06-05,"40-49",18,0,"RI"
2020-06-05,"50-59",10,0,"RI"
2020-06-05,"60-69",16,0,"RI"
2020-06-05,"70-79",7,0,"RI"
2020-06-05,"80-89",8,0,"RI"
2020-06-05,"90-99",6,0,"RI"
2020-06-06,"0-9",3,0,"RI"
2020-06-06,"10-19",3,0,"RI"
2020-06-06,"100+",5,0,"RI"
2020-06-06,"20-29",0,0,"RI"
2020-06-06,"30-39",17,0,"RI"
2020-06-06,"40-49",18,0,"RI"
2020-06-06,"50-59",10,0,"RI"
2020-06-06,"60-69",16,0,"RI"
2020-06-06,"70-79",7,0,"RI"
2020-06-06,"80-89",8,0,"RI"
2020-06-06,"90-99",6,0,"RI"
2020-06-07,"0-9",3,0,"RI"
2020-06-07,"10-19",3,0,"RI"
2020-06-07,"100+",5,0,"RI"
2020-06-07,"20-29",0,0,"RI"
2020-06-07,"30-39",17,0,"RI"
2020-06-07,"40-49",18,0,"RI"
2020-06-07,"50-59",10,0,"RI"
2020-06-07,"60-69",16,0,"RI"
2020-06-07,"70-79",7,0,"RI"
2020-06-07,"80-89",8,0,"RI"
2020-06-07,"90-99",6,0,"RI"
2020-06-08,"0-9",3,0,"RI"
2020-06-08,"10-19",3,0,"RI"
2020-06-08,"100+",5,0,"RI"
2020-06-08,"20-29",0,0,"RI"
2020-06-08,"30-39",15,0,"RI"
2020-06-08,"40-49",17,0,"RI"
2020-06-08,"50-59",9,0,"RI"
2020-06-08,"60-69",16,0,"RI"
2020-06-08,"70-79",7,0,"RI"
2020-06-08,"80-89",8,0,"RI"
2020-06-08,"90-99",6,0,"RI"
