"date","code","age","cum.deaths","daily.deaths"
2020-05-25,"NJ","0-4",0,NA
2020-05-25,"NJ","20-29",0,NA
2020-05-25,"NJ","30-49",4,NA
2020-05-25,"NJ","5-19",0,NA
2020-05-25,"NJ","50-64",15,NA
2020-05-25,"NJ","65-79",32,NA
2020-05-25,"NJ","80+",47,NA
2020-05-26,"NJ","0-4",0,0
2020-05-26,"NJ","20-29",0,0
2020-05-26,"NJ","30-49",4,0
2020-05-26,"NJ","5-19",0,0
2020-05-26,"NJ","50-64",15,0
2020-05-26,"NJ","65-79",32,0
2020-05-26,"NJ","80+",47,0
2020-05-27,"NJ","0-4",0,0
2020-05-27,"NJ","20-29",0,0
2020-05-27,"NJ","30-49",4,0
2020-05-27,"NJ","5-19",0,0
2020-05-27,"NJ","50-64",15,0
2020-05-27,"NJ","65-79",32,0
2020-05-27,"NJ","80+",47,0
2020-05-28,"NJ","0-4",0,0
2020-05-28,"NJ","20-29",0,0
2020-05-28,"NJ","30-49",4,0
2020-05-28,"NJ","5-19",0,0
2020-05-28,"NJ","50-64",15,0
2020-05-28,"NJ","65-79",32,0
2020-05-28,"NJ","80+",47,0
2020-05-29,"NJ","0-4",0,0
2020-05-29,"NJ","20-29",0,0
2020-05-29,"NJ","30-49",4,0
2020-05-29,"NJ","5-19",0,0
2020-05-29,"NJ","50-64",15,0
2020-05-29,"NJ","65-79",32,0
2020-05-29,"NJ","80+",47,0
2020-05-30,"NJ","0-4",0,0
2020-05-30,"NJ","20-29",0,0
2020-05-30,"NJ","30-49",4,0
2020-05-30,"NJ","5-19",0,0
2020-05-30,"NJ","50-64",15,0
2020-05-30,"NJ","65-79",32,0
2020-05-30,"NJ","80+",47,0
2020-05-31,"NJ","0-4",0,0
2020-05-31,"NJ","20-29",0,0
2020-05-31,"NJ","30-49",4,0
2020-05-31,"NJ","5-19",0,0
2020-05-31,"NJ","50-64",15,0
2020-05-31,"NJ","65-79",32,0
2020-05-31,"NJ","80+",47,0
2020-06-01,"NJ","0-4",0,0
2020-06-01,"NJ","20-29",0,0
2020-06-01,"NJ","30-49",4,0
2020-06-01,"NJ","5-19",0,0
2020-06-01,"NJ","50-64",15,0
2020-06-01,"NJ","65-79",32,0
2020-06-01,"NJ","80+",47,0
2020-06-02,"NJ","0-4",0,0
2020-06-02,"NJ","20-29",0,0
2020-06-02,"NJ","30-49",4,0
2020-06-02,"NJ","5-19",0,0
2020-06-02,"NJ","50-64",15,0
2020-06-02,"NJ","65-79",32,0
2020-06-02,"NJ","80+",47,0
2020-06-03,"NJ","0-4",0,0
2020-06-03,"NJ","20-29",0,0
2020-06-03,"NJ","30-49",4,0
2020-06-03,"NJ","5-19",0,0
2020-06-03,"NJ","50-64",15,0
2020-06-03,"NJ","65-79",32,0
2020-06-03,"NJ","80+",47,0
2020-06-04,"NJ","0-4",0,0
2020-06-04,"NJ","20-29",0,0
2020-06-04,"NJ","30-49",4,0
2020-06-04,"NJ","5-19",0,0
2020-06-04,"NJ","50-64",15,0
2020-06-04,"NJ","65-79",32,0
2020-06-04,"NJ","80+",47,0
